Time [Minutes],GSR  1 [arb],EKG  1 [Arb],Manual values
6:12.00, 35459,  2004,
6:12.20, 35484,  1964,
6:12.40, 35504,  1873,
6:12.60, 35516,  1982,
6:12.80, 35516,  1829,
6:13.00, 35523,  1894,
6:13.20, 35525,  1840,
6:13.40, 35523,  2008,
6:13.60, 35520,  1818,
6:13.80, 35520,  1919,
6:14.00, 35513,  1878,
6:14.20, 35506,  1784,
6:14.40, 35498,  1975,
6:14.60, 35493,  1877,
6:14.80, 35493,  1948,
6:15.00, 35493,  2077,
6:15.20, 35497,  1954,
6:15.40, 35504,  1832,
6:15.60, 35509,  1888,
6:15.80, 35510,  1827,
6:16.00, 35510,  1752,
6:16.20, 35506,  2032,
6:16.40, 35501,  1833,
6:16.60, 35493,  2160,
6:16.80, 35486,  2136,
6:17.00, 35486,  2372,
6:17.20, 35478,  2195,
6:17.40, 35470,  1692,
6:17.60, 35462,  2085,
6:17.80, 35451,  2052,
6:18.00, 35438,  2448,
6:18.20, 35438,  2081,
6:18.40, 35423,  2274,
6:18.60, 35407,  1968,
6:18.80, 35395,  2713,
6:19.00, 35387,  2439,
6:19.20, 35387,  1980,
6:19.40, 35382,  2894,
6:19.60, 35374,  2264,
6:19.80, 35366,  2137,
6:20.00, 35360,  2368,
6:20.20, 35355,  2393,
6:20.40, 35355,  2118,
6:20.60, 35358,  2620,
6:20.80, 35363,  2365,
6:21.00, 35369,  1953,
6:21.20, 35373,  2116,
6:21.40, 35373,  2112,
6:21.60, 35373,  2338,
6:21.80, 35374,  2103,
6:22.00, 35373,  1874,
6:22.20, 35370,  2222,
6:22.40, 35367,  2064,
6:22.60, 35367,  2140,
6:22.80, 35361,  2177,
6:23.00, 35355,  2321,
6:23.20, 35350,  2057,
6:23.40, 35344,  2571,
6:23.60, 35344,  2102,
6:23.80, 35336,  1840,
6:24.00, 35329,  1984,
6:24.20, 35324,  1856,
6:24.40, 35326,  2190,
6:24.60, 35326,  2134,
6:24.80, 35335,  2045,
6:25.00, 35352,  2157,
6:25.20, 35365,  2172,
6:25.40, 35371,  2074,
6:25.60, 35374,  2049,
6:25.80, 35374,  2167,
6:26.00, 35371,  2042,
6:26.20, 35369,  2059,
6:26.40, 35369,  2192,
6:26.60, 35370,  2067,
6:26.80, 35370,  2202,
6:27.00, 35370,  2009,
6:27.20, 35368,  2067,
6:27.40, 35367,  2189,
6:27.60, 35362,  2043,
6:27.80, 35354,  2086,
6:28.00, 35354,  2205,
6:28.20, 35346,  2190,
6:28.40, 35338,  2013,
6:28.60, 35330,  2088,
6:28.80, 35323,  2283,
6:29.00, 35323,  2084,
6:29.20, 35317,  2274,
6:29.40, 35311,  2206,
6:29.60, 35310,  2176,
6:29.80, 35320,  2244,
6:30.00, 35338,  2203,
6:30.20, 35338,  1731,
6:30.40, 35358,  1966,
6:30.60, 35383,  2193,
6:30.80, 35396,  2111,
6:31.00, 35404,  2170,
6:31.20, 35404,  1967,
6:31.40, 35409,  2493,
6:31.60, 35408,  2104,
6:31.80, 35408,  1769,
6:32.00, 35407,  2096,
6:32.20, 35407,  2304,
6:32.40, 35403,  2003,
6:32.60, 35393,  1947,
6:32.80, 35380,  2126,
6:33.00, 35366,  2001,
6:33.20, 35349,  1968,
6:33.40, 35349,  2005,
6:33.60, 35336,  1820,
6:33.80, 35326,  2112,
6:34.00, 35319,  2117,
6:34.20, 35316,  1888,
6:34.40, 35316,  1993,
6:34.60, 35314,  2066,
6:34.80, 35310,  2097,
6:35.00, 35301,  2480,
6:35.20, 35291,  2429,
6:35.40, 35278,  2110,
6:35.60, 35278,  2671,
6:35.80, 35266,  2294,
6:36.00, 35258,  2120,
6:36.20, 35253,  2160,
6:36.40, 35255,  2120,
6:36.60, 35255,  2192,
6:36.80, 35268,  2012,
6:37.00, 35284,  1986,
6:37.20, 35296,  2180,
6:37.40, 35302,  2112,
6:37.60, 35302,  2023,
6:37.80, 35295,  1916,
6:38.00, 35283,  2125,
6:38.20, 35277,  2085,
6:38.40, 35269,  2558,
6:38.60, 35259,  2662,
6:38.80, 35259,  1932,
6:39.00, 35256,  2605,
6:39.20, 35266,  2223,
6:39.40, 35283,  1914,
6:39.60, 35298,  2156,
6:39.80, 35298,  2340,
6:40.00, 35306,  2138,
6:40.20, 35310,  2148,
6:40.40, 35317,  2387,
6:40.60, 35334,  2087,
6:40.80, 35357,  2627,
6:41.00, 35357,  2305,
6:41.20, 35378,  2110,
6:41.40, 35400,  2283,
6:41.60, 35423,  2349,
6:41.80, 35446,  2540,
6:42.00, 35446,  1273,
6:42.20, 35464,  2179,
6:42.40, 35478,  2732,
6:42.60, 35485,  3994,
6:42.80, 35486,  3999,
6:43.00, 35482,  3904,
6:43.20, 35482,  3115,
6:43.40, 35471,  2530,
6:43.60, 35460,  1980,
6:43.80, 35445,  2484,
6:44.00, 35426,  2210,
6:44.20, 35426,  1985,
6:44.40, 35404,  2302,
6:44.60, 35383,  1748,
6:44.80, 35372,  2275,
6:45.00, 35371,  3011,
6:45.20, 35371,  2373,
6:45.40, 35380,  2246,
6:45.60, 35388,  1950,
6:45.80, 35388,  2606,
6:46.00, 35383,  1843,
6:46.20, 35374,  2339,
6:46.40, 35374,  1881,
6:46.60, 35368,  2474,
6:46.80, 35366,  2396,
6:47.00, 35365,  2244,
6:47.20, 35368,  2442,
6:47.40, 35368,  2184,
6:47.60, 35367,  2379,
6:47.80, 35367,  1894,
6:48.00, 35371,  1741,
6:48.20, 35371,  2412,
6:48.40, 35371,  1799,
6:48.60, 35371,  1853,
6:48.80, 35371,  1949,
6:49.00, 35362,  2075,
6:49.20, 35350,  2057,
6:49.40, 35337,  1593,
6:49.60, 35337,  2137,
6:49.80, 35323,  1897,
6:50.00, 35317,  2244,
6:50.20, 35321,  1615,
6:50.40, 35335,  1761,
6:50.60, 35335,  1863,
6:50.80, 35355,  2043,
6:51.00, 35375,  2336,
6:51.20, 35392,  2043,
6:51.40, 35400,  2017,
6:51.60, 35400,  1623,
6:51.80, 35400,  1722,
6:52.00, 35392,  2099,
6:52.20, 35379,  2147,
6:52.40, 35362,  2199,
6:52.60, 35343,  1989,
6:52.80, 35343,  2398,
6:53.00, 35325,  1885,
6:53.20, 35307,  2027,
6:53.40, 35290,  3034,
6:53.60, 35272,  1676,
6:53.80, 35253,  1961,
6:54.00, 35253,  1813,
6:54.20, 35237,  1921,
6:54.40, 35224,  2459,
6:54.60, 35214,  2081,
6:54.80, 35205,  2379,
6:55.00, 35205,  1975,
6:55.20, 35197,  2006,
6:55.40, 35189,  1810,
6:55.60, 35179,  2219,
6:55.80, 35169,  2123,
6:56.00, 35169,  2048,
6:56.20, 35159,  2280,
6:56.40, 35148,  2090,
6:56.60, 35139,  2088,
6:56.80, 35131,  1989,
6:57.00, 35125,  2062,
6:57.20, 35125,  2045,
6:57.40, 35119,  2152,
6:57.60, 35115,  1923,
6:57.80, 35111,  2086,
6:58.00, 35106,  2205,
6:58.20, 35106,  2064,
6:58.40, 35101,  1915,
6:58.60, 35094,  1979,
6:58.80, 35088,  1890,
6:59.00, 35086,  2233,
6:59.20, 35089,  1827,
6:59.40, 35089,  1818,
6:59.60, 35099,  1800,
6:59.80, 35107,  2890,
7:00.00, 35113,  3364,
7:00.20, 35115,  3979,
7:00.40, 35115,  2848,
7:00.60, 35114,  2081,
7:00.80, 35115,  2142,
7:01.00, 35118,  3561,
7:01.20, 35133,  2938,
7:01.40, 35167,  3292,
7:01.60, 35167,  3274,
7:01.80, 35217,  3276,
7:02.00, 35276,  2812,
7:02.20, 35325,  3015,
7:02.40, 35346,  2583,
7:02.60, 35346,  2680,
7:02.80, 35345,  2463,
7:03.00, 35334,  2022,
7:03.20, 35317,  2265,
7:03.40, 35303,  2240,
7:03.60, 35303,  2128,
7:03.80, 35293,  3131,
7:04.00, 35285,  2312,
7:04.20, 35280,  2245,
7:04.40, 35284,  2241,
7:04.60, 35306,  2171,
7:04.80, 35306,  3329,
7:05.00, 35364,  2546,
7:05.20, 35430,  2236,
7:05.40, 35494,  2199,
7:05.60, 35533,  2151,
7:05.80, 35533,  1737,
7:06.00, 35531,  1576,
7:06.20, 35522,  1627,
7:06.40, 35503,  1746,
7:06.60, 35489,  1984,
7:06.80, 35474,  1757,
7:07.00, 35474,  1989,
7:07.20, 35461,  2091,
7:07.40, 35452,  2183,
7:07.60, 35447,  2183,
7:07.80, 35442,  2069,
7:08.00, 35442,  3970,
7:08.20, 35433,  2042,
7:08.40, 35422,  3809,
7:08.60, 35411,  2731,
7:08.80, 35406,  2091,
7:09.00, 35406,  1876,
7:09.20, 35407,  1646,
7:09.40, 35404,  1841,
7:09.60, 35395,  1618,
7:09.80, 35378,  1969,
7:10.00, 35362,  1834,
7:10.20, 35362,  2063,
7:10.40, 35352,  1943,
7:10.60, 35353,  1852,
7:10.80, 35358,  1840,
7:11.00, 35363,  1825,
7:11.20, 35363,  1960,
7:11.40, 35367,  1789,
7:11.60, 35368,  1846,
7:11.80, 35368,  1742,
7:12.00, 35366,  1573,
7:12.20, 35363,  1989,
7:12.40, 35363,  1768,
7:12.60, 35359,  3112,
7:12.80, 35354,  2628,
7:13.00, 35346,  2326,
7:13.20, 35335,  1987,
7:13.40, 35335,  2152,
7:13.60, 35319,  2135,
7:13.80, 35302,  1872,
7:14.00, 35285,  1946,
7:14.20, 35271,  1954,
7:14.40, 35259,  1947,
7:14.60, 35259,  1994,
7:14.80, 35250,  1923,
7:15.00, 35242,  2025,
7:15.20, 35235,  1999,
7:15.40, 35232,  1959,
7:15.60, 35232,  2030,
7:15.80, 35232,  1953,
7:16.00, 35228,  2144,
7:16.20, 35221,  2274,
7:16.40, 35209,  2029,
7:16.60, 35209,  1966,
7:16.80, 35194,  1847,
7:17.00, 35182,  1675,
7:17.20, 35171,  1595,
7:17.40, 35162,  1226,
7:17.60, 35154,  1302,
7:17.80, 35154,  1460,
7:18.00, 35150,  1855,
7:18.20, 35149,  2359,
7:18.40, 35150,  2396,
7:18.60, 35152,  2301,
7:18.80, 35152,  2211,
7:19.00, 35155,  2492,
7:19.20, 35157,  2248,
7:19.40, 35160,  2416,
7:19.60, 35162,  2279,
7:19.80, 35164,  2232,
7:20.00, 35164,  2381,
7:20.20, 35164,  2078,
7:20.40, 35164,  2281,
7:20.60, 35162,  2111,
7:20.80, 35160,  2232,
7:21.00, 35160,  2013,
7:21.20, 35157,  2198,
7:21.40, 35155,  2332,
7:21.60, 35153,  2036,
7:21.80, 35151,  2161,
7:22.00, 35151,  2294,
7:22.20, 35150,  2321,
7:22.40, 35148,  2590,
7:22.60, 35148,  2561,
7:22.80, 35149,  2583,
7:23.00, 35151,  3371,
7:23.20, 35151,  3509,
7:23.40, 35155,  3711,
7:23.60, 35160,  3457,
7:23.80, 35169,  3627,
7:24.00, 35187,  2823,
7:24.20, 35187,  3248,
7:24.40, 35217,  2857,
7:24.60, 35257,  2611,
7:24.80, 35298,  3315,
7:25.00, 35330,  2195,
7:25.20, 35348,  3264,
7:25.40, 35348,  2336,
7:25.60, 35352,  2275,
7:25.80, 35347,  2797,
7:26.00, 35340,  2377,
7:26.20, 35333,  2407,
7:26.40, 35333,  2731,
7:26.60, 35326,  2600,
7:26.80, 35320,  2380,
7:27.00, 35313,  2482,
7:27.20, 35303,  2575,
7:27.40, 35288,  2109,
7:27.60, 35288,  2046,
7:27.80, 35270,  1749,
7:28.00, 35248,  1981,
7:28.20, 35228,  2250,
7:28.40, 35209,  2040,
7:28.60, 35209,  2005,
7:28.80, 35193,  2610,
7:29.00, 35179,  2337,
7:29.20, 35166,  1781,
7:29.40, 35152,  2615,
7:29.60, 35152,  2058,
7:29.80, 35138,  2007,
7:30.00, 35123,  2365,
7:30.20, 35111,  1782,
7:30.40, 35101,  1763,
7:30.60, 35093,  1734,
7:30.80, 35093,  2077,
7:31.00, 35085,  1828,
7:31.20, 35075,  1796,
7:31.40, 35065,  2079,
7:31.60, 35056,  1883,
7:31.80, 35056,  1957,
7:32.00, 35047,  1924,
7:32.20, 35041,  1921,
7:32.40, 35038,  2004,
7:32.60, 35037,  1922,
7:32.80, 35038,  1954,
7:33.00, 35038,  1783,
7:33.20, 35042,  1913,
7:33.40, 35050,  1772,
7:33.60, 35056,  1909,
7:33.80, 35059,  2151,
7:34.00, 35059,  1869,
7:34.20, 35058,  2152,
7:34.40, 35051,  2050,
7:34.60, 35046,  1901,
7:34.80, 35044,  2326,
7:35.00, 35050,  2243,
7:35.20, 35050,  2104,
7:35.40, 35064,  2095,
7:35.60, 35085,  2322,
7:35.80, 35110,  2148,
7:36.00, 35136,  2168,
7:36.20, 35136,  1994,
7:36.40, 35161,  2015,
7:36.60, 35184,  2036,
7:36.80, 35202,  1886,
7:37.00, 35212,  2179,
7:37.20, 35212,  1904,
7:37.40, 35219,  2199,
7:37.60, 35228,  2084,
7:37.80, 35225,  3251,
7:38.00, 35233,  2355,
7:38.20, 35244,  1822,
7:38.40, 35244,  1997,
7:38.60, 35247,  2013,
7:38.80, 35252,  2128,
7:39.00, 35241,  1995,
7:39.20, 35222,  2137,
7:39.40, 35222,  2207,
7:39.60, 35204,  2075,
7:39.80, 35196,  2170,
7:40.00, 35195,  2064,
7:40.20, 35195,  2314,
7:40.40, 35197,  2105,
7:40.60, 35197,  2140,
7:40.80, 35199,  2196,
7:41.00, 35202,  2192,
7:41.20, 35206,  2201,
7:41.40, 35212,  2061,
7:41.60, 35212,  2069,
7:41.80, 35217,  2230,
7:42.00, 35221,  2133,
7:42.20, 35222,  2168,
7:42.40, 35219,  2074,
7:42.60, 35219,  2206,
7:42.80, 35211,  2008,
7:43.00, 35200,  2139,
7:43.20, 35192,  2103,
7:43.40, 35186,  3464,
7:43.60, 35167,  3998,
7:43.80, 35167,  3961,
7:44.00, 35148,  2934,
7:44.20, 35143,  2045,
7:44.40, 35147,  2087,
7:44.60, 35164,  1701,
7:44.80, 35164,  1899,
7:45.00, 35179,  2447,
7:45.20, 35174,  1825,
7:45.40, 35156,  1852,
7:45.60, 35138,  2318,
7:45.80, 35123,  1627,
7:46.00, 35123,  2636,
7:46.20, 35110,  2621,
7:46.40, 35099,  2059,
7:46.60, 35091,  1610,
7:46.80, 35083,  1253,
7:47.00, 35083,  1293,
7:47.20, 35076,  1651,
7:47.40, 35068,  1986,
7:47.60, 35057,  1950,
7:47.80, 35044,  2262,
7:48.00, 35031,  1927,
7:48.20, 35031,  1820,
7:48.40, 35019,  2128,
7:48.60, 35009,  2139,
7:48.80, 35001,  1987,
7:49.00, 34993,  2042,
7:49.20, 34993,  1892,
7:49.40, 34987,  1722,
7:49.60, 34983,  2021,
7:49.80, 34979,  1798,
7:50.00, 34978,  1983,
7:50.20, 34978,  1929,
7:50.40, 34979,  2015,
7:50.60, 34989,  1719,
7:50.80, 34994,  2002,
7:51.00, 34991,  2058,
7:51.20, 34993,  2048,
7:51.40, 34993,  1923,
7:51.60, 34984,  1661,
7:51.80, 34971,  1839,
7:52.00, 34959,  1796,
7:52.20, 34918,  2086,
7:52.40, 34918,  1686,
7:52.60, 34890,  2005,
7:52.80, 34878,  2242,
7:53.00, 34883,  1955,
7:53.20, 34919,  2413,
7:53.40, 34947,  2184,
7:53.60, 34947,  1998,
7:53.80, 34973,  2006,
7:54.00, 34987,  2020,
7:54.20, 34982,  2100,
7:54.40, 34969,  1903,
7:54.60, 34969,  2301,
7:54.80, 34941,  1874,
7:55.00, 34920,  1787,
7:55.20, 34918,  2111,
7:55.40, 34932,  2081,
7:55.60, 34932,  2134,
7:55.80, 34957,  1944,
7:56.00, 34974,  2218,
7:56.20, 34977,  1944,
7:56.40, 34964,  2175,
7:56.60, 34952,  2013,
7:56.80, 34952,  1997,
7:57.00, 34938,  2010,
7:57.20, 34928,  1861,
7:57.40, 34922,  2315,
7:57.60, 34915,  1918,
7:57.80, 34915,  2076,
7:58.00, 34909,  2331,
7:58.20, 34902,  1537,
7:58.40, 34896,  2637,
7:58.60, 34897,  2740,
7:58.80, 34909,  2816,
7:59.00, 34909,  2532,
7:59.20, 34927,  2317,
7:59.40, 34941,  2511,
7:59.60, 34944,  2263,
7:59.80, 34932,  1784,
8:00.00, 34932,  2019,
8:00.20, 34909,  1981,
8:00.40, 34887,  2194,
8:00.60, 34871,  2592,
8:00.80, 34860,  2271,
8:01.00, 34873,  2138,
8:01.20, 34873,  2091,
8:01.40, 34906,  2106,
8:01.60, 34954,  2111,
8:01.80, 35011,  1946,
8:02.00, 35053,  2448,
8:02.20, 35053,  1866,
8:02.40, 35079,  1990,
8:02.60, 35090,  2105,
8:02.80, 35091,  1814,
8:03.00, 35091,  2200,
8:03.20, 35091,  2423,
8:03.40, 35103,  2117,
8:03.60, 35117,  2679,
8:03.80, 35133,  1851,
8:04.00, 35130,  1702,
8:04.20, 35098,  1691,
8:04.40, 35098,  2106,
8:04.60, 35063,  2166,
8:04.80, 35023,  1986,
8:05.00, 34991,  2356,
8:05.20, 34974,  2367,
8:05.40, 34974,  2325,
8:05.60, 34954,  1778,
8:05.80, 34935,  2484,
8:06.00, 34922,  2153,
8:06.20, 34917,  2235,
8:06.40, 34922,  2061,
8:06.60, 34922,  2036,
8:06.80, 34933,  2489,
8:07.00, 34946,  2055,
8:07.20, 34956,  2530,
8:07.40, 34959,  1922,
8:07.60, 34959,  2740,
8:07.80, 34958,  1749,
8:08.00, 34953,  2141,
8:08.20, 34943,  2677,
8:08.40, 34930,  2029,
8:08.60, 34914,  2254,
8:08.80, 34914,  1916,
8:09.00, 34899,  2230,
8:09.20, 34886,  1882,
8:09.40, 34875,  2320,
8:09.60, 34866,  2306,
8:09.80, 34866,  1690,
8:10.00, 34860,  1919,
8:10.20, 34858,  2316,
8:10.40, 34847,  2985,
8:10.60, 34840,  2091,
8:10.80, 34840,  2041,
8:11.00, 34843,  1915,
8:11.20, 34850,  2396,
8:11.40, 34873,  2333,
8:11.60, 34905,  2641,
8:11.80, 34927,  2258,
8:12.00, 34927,  1891,
8:12.20, 34951,  2160,
8:12.40, 34990,  1553,
8:12.60, 35033,  1399,
8:12.80, 35075,  1599,
8:13.00, 35075,  1905,
8:13.20, 35096,  1456,
8:13.40, 35098,  1590,
8:13.60, 35092,  1664,
8:13.80, 35087,  1614,
8:14.00, 35093,  1957,
8:14.20, 35093,  1721,
8:14.40, 35097,  2271,
8:14.60, 35098,  1497,
8:14.80, 35100,  2480,
8:15.00, 35111,    42,
8:15.20, 35111,    16,
8:15.40, 35123,     7,
8:15.60, 35132,     9,
8:15.80, 35120,    13,
8:16.00, 35092,    19,
8:16.20, 35092,    24,
8:16.40, 35056,    34,
8:16.60, 35009,   805,
8:16.80, 34975,  1561,
8:17.00, 34949,  2085,
8:17.20, 34927,  2279,
8:17.40, 34927,  1912,
8:17.60, 34911,  2042,
8:17.80, 34903,  2367,
8:18.00, 34905,  2648,
8:18.20, 34914,  2343,
8:18.40, 34914,  2323,
8:18.60, 34922,  2494,
8:18.80, 34928,  2604,
8:19.00, 34922,  2400,
8:19.20, 34915,  2354,
8:19.40, 34912,  2167,
8:19.60, 34912,  2284,
8:19.80, 34897,  2261,
8:20.00, 34886,  2519,
8:20.20, 34871,  2386,
8:20.40, 34853,  2779,
8:20.60, 34853,  2480,
8:20.80, 34846,  2277,
8:21.00, 34843,  2273,
8:21.20, 34839,  2243,
8:21.40, 34832,  2435,
8:21.60, 34819,  2521,
8:21.80, 34819,  2871,
8:22.00, 34799,  2817,
8:22.20, 34779,  1812,
8:22.40, 34761,  1856,
8:22.60, 34743,  1803,
8:22.80, 34743,  2096,
8:23.00, 34725,  2189,
8:23.20, 34714,  2020,
8:23.40, 34707,  2438,
8:23.60, 34703,  1967,
8:23.80, 34703,  2232,
8:24.00, 34712,  2264,
8:24.20, 34716,  2057,
8:24.40, 34712,  2031,
8:24.60, 34704,  2163,
8:24.80, 34687,  2231,
8:25.00, 34687,  2252,
8:25.20, 34673,  2066,
8:25.40, 34666,  2509,
8:25.60, 34667,  2406,
8:25.80, 34669,  2067,
8:26.00, 34669,  2054,
8:26.20, 34669,  2185,
8:26.40, 34668,  2192,
8:26.60, 34670,  2228,
8:26.80, 34673,  1904,
8:27.00, 34670,  2118,
8:27.20, 34670,  2075,
8:27.40, 34666,  2283,
8:27.60, 34665,  2051,
8:27.80, 34669,  2743,
8:28.00, 34685,  2297,
8:28.20, 34685,  1893,
8:28.40, 34711,  1939,
8:28.60, 34744,  2045,
8:28.80, 34780,  2275,
8:29.00, 34815,  2040,
8:29.20, 34815,  2066,
8:29.40, 34847,  2204,
8:29.60, 34870,  1903,
8:29.80, 34885,  2075,
8:30.00, 34896,  2040,
8:30.20, 34901,  2404,
8:30.40, 34901,  2104,
8:30.60, 34902,  2083,
8:30.80, 34897,  2057,
8:31.00, 34887,  2067,
8:31.20, 34873,  2079,
8:31.40, 34873,  1879,
8:31.60, 34856,  1930,
8:31.80, 34838,  2001,
8:32.00, 34820,  1995,
8:32.20, 34798,  2175,
8:32.40, 34773,  2048,
8:32.60, 34773,  2047,
8:32.80, 34742,  2004,
8:33.00, 34711,  2002,
8:33.20, 34687,  2074,
8:33.40, 34672,  1990,
8:33.60, 34672,  2114,
8:33.80, 34663,  2270,
8:34.00, 34662,  2145,
8:34.20, 34660,  2892,
8:34.40, 34658,  2191,
8:34.60, 34659,  2143,
8:34.80, 34659,  2743,
8:35.00, 34660,  2389,
8:35.20, 34655,  2102,
8:35.40, 34652,  2006,
8:35.60, 34650,  2202,
8:35.80, 34650,  2059,
8:36.00, 34647,  2170,
8:36.20, 34650,  2168,
8:36.40, 34648,  2225,
8:36.60, 34640,  2168,
8:36.80, 34640,  2115,
8:37.00, 34627,  2110,
8:37.20, 34612,  2180,
8:37.40, 34602,  2211,
8:37.60, 34600,  2247,
8:37.80, 34607,  2475,
8:38.00, 34607,  2361,
8:38.20, 34619,  2201,
8:38.40, 34632,  2353,
8:38.60, 34640,  2172,
8:38.80, 34644,  1853,
8:39.00, 34644,  1875,
8:39.20, 34645,  1918,
8:39.40, 34653,  2300,
8:39.60, 34671,  1994,
8:39.80, 34696,  2022,
8:40.00, 34723,  1968,
8:40.20, 34723,  2209,
8:40.40, 34750,  1980,
8:40.60, 34777,  1956,
8:40.80, 34805,  2274,
8:41.00, 34831,  2041,
8:41.20, 34831,  2709,
8:41.40, 34848,  2299,
8:41.60, 34852,  2123,
8:41.80, 34848,  1924,
8:42.00, 34839,  2096,
8:42.20, 34827,  2273,
8:42.40, 34827,  2081,
8:42.60, 34818,  2150,
8:42.80, 34809,  1964,
8:43.00, 34800,  2075,
8:43.20, 34791,  1967,
8:43.40, 34791,  2053,
8:43.60, 34782,  2068,
8:43.80, 34773,  2003,
8:44.00, 34764,  2270,
8:44.20, 34755,  2000,
8:44.40, 34755,  2136,
8:44.60, 34745,  2040,
8:44.80, 34736,  2051,
8:45.00, 34727,  2141,
8:45.20, 34718,  2038,
8:45.40, 34709,  2079,
8:45.60, 34709,  2092,
8:45.80, 34701,  2066,
8:46.00, 34696,  1994,
8:46.20, 34691,  2102,
8:46.40, 34685,  2091,
8:46.60, 34685,  2397,
8:46.80, 34679,  2170,
8:47.00, 34671,  2333,
8:47.20, 34662,  2169,
8:47.40, 34654,  2122,
8:47.60, 34640,  2117,
8:47.80, 34640,  2064,
8:48.00, 34625,  2170,
8:48.20, 34601,  2306,
8:48.40, 34569,  1992,
8:48.60, 34542,  2127,
8:48.80, 34542,  2274,
8:49.00, 34520,  2062,
8:49.20, 34510,  2323,
8:49.40, 34507,  2768,
8:49.60, 34503,  2940,
8:49.80, 34503,  2892,
8:50.00, 34498,  2665,
8:50.20, 34493,  2707,
8:50.40, 34498,  3966,
8:50.60, 34513,  2377,
8:50.80, 34530,  1502,
8:51.00, 34530,  2065,
8:51.20, 34548,  1989,
8:51.40, 34561,  1910,
8:51.60, 34569,  1649,
8:51.80, 34578,  2972,
8:52.00, 34578,  3833,
8:52.20, 34602,  3943,
8:52.40, 34659,  3939,
8:52.60, 34713,  3441,
8:52.80, 34754,  2324,
8:53.00, 34775,  1734,
8:53.20, 34775,  1485,
8:53.40, 34763,  1595,
8:53.60, 34748,  1663,
8:53.80, 34743,  1747,
8:54.00, 34754,  2026,
8:54.20, 34754,  1889,
8:54.40, 34779,  2549,
8:54.60, 34816,  2121,
8:54.80, 34859,  1953,
8:55.00, 34896,  2145,
8:55.20, 34926,  2198,
8:55.40, 34926,  1848,
8:55.60, 34951,  2676,
8:55.80, 34971,  2259,
8:56.00, 34984,  1975,
8:56.20, 34989,  2407,
8:56.40, 34989,  2146,
8:56.60, 34988,  2105,
8:56.80, 34982,  1871,
8:57.00, 34973,  2510,
8:57.20, 34962,  3472,
8:57.40, 34962,  4004,
8:57.60, 34957,  4013,
8:57.80, 34960,  4006,
8:58.00, 34969,  4021,
8:58.20, 34998,  4005,
8:58.40, 35042,  4018,
8:58.60, 35042,  4025,
8:58.80, 35102,  4027,
8:59.00, 35184,  4029,
8:59.20, 35269,  4030,
8:59.40, 35339,  4028,
8:59.60, 35339,  4018,
8:59.80, 35381,  4022,
9:00.00, 35382,  4020,
9:00.20, 35350,  4001,
9:00.40, 35307,  3988,
9:00.60, 35268,  2880,
9:00.80, 35268,  2175,
9:01.00, 35245,  1639,
9:01.20, 35235,  1483,
9:01.40, 35231,  1827,
9:01.60, 35227,  1905,
9:01.80, 35227,  1078,
9:02.00, 35225,  1978,
9:02.20, 35210,  1630,
9:02.40, 35202,  1291,
9:02.60, 35190,  1587,
9:02.80, 35190,  1565,
9:03.00, 35177,  2260,
9:03.20, 35174,  3013,
9:03.40, 35170,  2475,
9:03.60, 35174,  3046,
9:03.80, 35181,  1930,
9:04.00, 35181,  3077,
9:04.20, 35196,  2584,
9:04.40, 35207,  2201,
9:04.60, 35213,  2203,
9:04.80, 35220,  1874,
9:05.00, 35220,  1057,
9:05.20, 35222,   343,
9:05.40, 35232,   835,
9:05.60, 35255,   948,
9:05.80, 35250,  1429,
9:06.00, 35240,  1570,
9:06.20, 35240,  2286,
9:06.40, 35219,  1526,
9:06.60, 35184,  1430,
9:06.80, 35165,  1702,
9:07.00, 35143,  1690,
9:07.20, 35143,  1778,
9:07.40, 35119,  1603,
9:07.60, 35092,  1604,
9:07.80, 35069,  1688,
9:08.00, 35051,  1793,
9:08.20, 35036,  1755,
9:08.40, 35036,  1737,
9:08.60, 35014,  1819,
9:08.80, 34984,  1493,
9:09.00, 34953,  1794,
9:09.20, 34924,  1801,
9:09.40, 34924,  1790,
9:09.60, 34906,  1685,
9:09.80, 34893,  1984,
9:10.00, 34865,  1754,
9:10.20, 34829,  1838,
9:10.40, 34829,  2089,
9:10.60, 34790,  1687,
9:10.80, 34764,  1656,
9:11.00, 34760,  2079,
9:11.20, 34770,  2054,
9:11.40, 34789,  1734,
9:11.60, 34789,  1980,
9:11.80, 34801,  1881,
9:12.00, 34808,  1515,
9:12.20, 34812,  2088,
9:12.40, 34813,  1734,
9:12.60, 34813,  2049,
9:12.80, 34817,  2147,
9:13.00, 34821,  2246,
9:13.20, 34824,  1981,
9:13.40, 34824,  2059,
9:13.60, 34823,  1939,
9:13.80, 34823,  1856,
9:14.00, 34821,  2085,
9:14.20, 34816,  2058,
9:14.40, 34811,  1710,
9:14.60, 34811,  1585,
9:14.80, 34811,  1920,
9:15.00, 34803,  1898,
9:15.20, 34796,  1711,
9:15.40, 34789,  1948,
9:15.60, 34777,  1981,
9:15.80, 34777,  2103,
9:16.00, 34770,  1932,
9:16.20, 34762,  2061,
9:16.40, 34754,  1925,
9:16.60, 34746,  2364,
9:16.80, 34740,  2056,
9:17.00, 34740,  1934,
9:17.20, 34734,  2456,
9:17.40, 34729,  1823,
9:17.60, 34727,  1965,
9:17.80, 34725,  2022,
9:18.00, 34725,  2160,
