Time [Minutes],GSR  1 [arb],EKG  1 [Arb],Manual values
3:05.80, 30270,  1966,
3:06.00, 30282,  2095,
3:06.20, 30282,  2068,
3:06.40, 30294,  1996,
3:06.60, 30305,  2100,
3:06.80, 30318,  1997,
3:07.00, 30331,  2122,
3:07.20, 30331,  2025,
3:07.40, 30344,  2019,
3:07.60, 30358,  2205,
3:07.80, 30373,  2008,
3:08.00, 30387,  1957,
3:08.20, 30401,  2170,
3:08.40, 30401,  2018,
3:08.60, 30409,  1769,
3:08.80, 30412,  2251,
3:09.00, 30412,  1967,
3:09.20, 30415,  1572,
3:09.40, 30415,  2343,
3:09.60, 30419,  2001,
3:09.80, 30414,  1996,
3:10.00, 30405,  2208,
3:10.20, 30390,  2046,
3:10.40, 30390,  1866,
3:10.60, 30371,  2214,
3:10.80, 30360,  1969,
3:11.00, 30352,  1710,
3:11.20, 30344,  2303,
3:11.40, 30337,  1954,
3:11.60, 30337,  1180,
3:11.80, 30330,  2366,
3:12.00, 30323,  1917,
3:12.20, 30310,  1142,
3:12.40, 30286,  2398,
3:12.60, 30286,  1902,
3:12.80, 30257,  2178,
3:13.00, 30229,  2409,
3:13.20, 30211,  1912,
3:13.40, 30206,  2423,
3:13.60, 30209,  2388,
3:13.80, 30209,  1960,
3:14.00, 30212,  1914,
3:14.20, 30214,  2242,
3:14.40, 30215,  1945,
3:14.60, 30215,  1958,
3:14.80, 30215,  2164,
3:15.00, 30216,  1937,
3:15.20, 30218,  2053,
3:15.40, 30223,  2084,
3:15.60, 30228,  1949,
3:15.80, 30228,  2017,
3:16.00, 30232,  2016,
3:16.20, 30235,  2208,
3:16.40, 30236,  1972,
3:16.60, 30236,  2328,
3:16.80, 30234,  2482,
3:17.00, 30234,  1974,
3:17.20, 30230,  2203,
3:17.40, 30225,  2436,
3:17.60, 30219,  1951,
3:17.80, 30213,  1953,
3:18.00, 30213,  2239,
3:18.20, 30206,  1969,
3:18.40, 30200,  1945,
3:18.60, 30194,  2229,
3:18.80, 30189,  1963,
3:19.00, 30185,  2182,
3:19.20, 30185,  2172,
3:19.40, 30182,  2076,
3:19.60, 30181,  2192,
3:19.80, 30184,  2147,
3:20.00, 30193,  2127,
3:20.20, 30193,  2087,
3:20.40, 30206,  2031,
3:20.60, 30220,  2045,
3:20.80, 30232,  1983,
3:21.00, 30240,  1836,
3:21.20, 30238,  2375,
3:21.40, 30238,  2085,
3:21.60, 30203,  1288,
3:21.80, 30084,  2520,
3:22.00, 29911,  1990,
3:22.20, 29713,  2702,
3:22.40, 29713,  2470,
3:22.60, 29535,  1931,
3:22.80, 29435,  2217,
3:23.00, 29392,  2314,
3:23.20, 29383,  1889,
3:23.40, 29383,  1869,
3:23.60, 29392,  2187,
3:23.80, 29411,  1890,
3:24.00, 29432,  1948,
3:24.20, 29451,  2144,
3:24.40, 29472,  1961,
3:24.60, 29472,  2001,
3:24.80, 29494,  2136,
3:25.00, 29520,  1896,
3:25.20, 29549,  2076,
3:25.40, 29581,  2013,
3:25.60, 29581,  1951,
3:25.80, 29613,  2027,
3:26.00, 29644,  1979,
3:26.20, 29671,  2123,
3:26.40, 29696,  1944,
3:26.60, 29723,  1782,
3:26.80, 29723,  2164,
3:27.00, 29747,  2017,
3:27.20, 29765,  1928,
3:27.40, 29775,  2063,
3:27.60, 29773,  1967,
3:27.80, 29773,  1923,
3:28.00, 29764,  2170,
3:28.20, 29751,  1967,
3:28.40, 29735,  1954,
3:28.60, 29715,  2220,
3:28.80, 29715,  2016,
3:29.00, 29691,  1930,
3:29.20, 29664,  2192,
3:29.40, 29638,  2010,
3:29.60, 29614,  1994,
3:29.80, 29594,  2113,
3:30.00, 29594,  2067,
3:30.20, 29578,  2055,
3:30.40, 29566,  2058,
3:30.60, 29558,  2081,
3:30.80, 29556,  2056,
3:31.00, 29556,  2026,
3:31.20, 29552,  2014,
3:31.40, 29546,  2135,
3:31.60, 29538,  1952,
3:31.80, 29535,  1917,
3:32.00, 29533,  2164,
3:32.20, 29533,  1928,
3:32.40, 29535,  1952,
3:32.60, 29542,  2144,
3:32.80, 29542,  1947,
3:33.00, 29549,  1927,
3:33.20, 29549,  2189,
3:33.40, 29561,  1981,
3:33.60, 29572,  1946,
3:33.80, 29583,  2164,
3:34.00, 29593,  1970,
3:34.20, 29599,  1969,
3:34.40, 29599,  2123,
3:34.60, 29601,  1920,
3:34.80, 29601,  1927,
3:35.00, 29595,  2161,
3:35.20, 29568,  1958,
3:35.40, 29568,  1980,
3:35.60, 29533,  2136,
3:35.80, 29500,  1917,
3:36.00, 29475,  2071,
3:36.20, 29474,  2057,
3:36.40, 29474,  1968,
3:36.60, 29487,  1963,
3:36.80, 29502,  1987,
3:37.00, 29513,  2016,
3:37.20, 29506,  1995,
3:37.40, 29466,  2665,
3:37.60, 29466,  2383,
3:37.80, 29375,  2638,
3:38.00, 29240,  3206,
3:38.20, 29077,  2445,
3:38.40, 28920,  2153,
3:38.60, 28920,  2270,
3:38.80, 28786,  1782,
3:39.00, 28674,  2463,
3:39.20, 28620,  2357,
3:39.40, 28617,  2130,
3:39.60, 28669,  1430,
3:39.80, 28669,  2508,
3:40.00, 28762,  2145,
3:40.20, 28859,  3268,
3:40.40, 28952,  1905,
3:40.60, 29045,  1711,
3:40.80, 29045,  1910,
3:41.00, 29177,  1795,
3:41.20, 29349,  1844,
3:41.40, 29544,  2192,
3:41.60, 29739,  1934,
3:41.80, 29899,  1643,
3:42.00, 29899,  2145,
3:42.20, 30010,  2143,
3:42.40, 30084,  2149,
3:42.60, 30134,  2079,
3:42.80, 30163,  1986,
3:43.00, 30163,  2066,
3:43.20, 30178,  1968,
3:43.40, 30180,  1944,
3:43.60, 30173,  2115,
3:43.80, 30162,  1935,
3:44.00, 30162,  1967,
3:44.20, 30149,  2156,
3:44.40, 30136,  1998,
3:44.60, 30121,  1953,
3:44.80, 30107,  2189,
3:45.00, 30092,  2002,
3:45.20, 30092,  1907,
3:45.40, 30078,  2186,
3:45.60, 30064,  1923,
3:45.80, 30051,  1926,
3:46.00, 30038,  2202,
3:46.20, 30038,  2012,
3:46.40, 30025,  2752,
3:46.60, 29980,  2595,
3:46.80, 29882,  1527,
3:47.00, 29736,  1281,
3:47.20, 29549,  1036,
3:47.40, 29549,  3994,
3:47.60, 29436,  4017,
3:47.80, 29363,  4017,
3:48.00, 29249,  4016,
3:48.20, 29132,  4018,
3:48.40, 29132,  4008,
3:48.60, 28954,  3999,
3:48.80, 28869,  3995,
3:49.00, 28932,  3986,
3:49.20, 29141,  3989,
3:49.40, 29141,  3998,
3:49.60, 29439,  3975,
3:49.80, 29722,  3971,
3:50.00, 29924,  3873,
3:50.20, 29974,  2724,
3:50.40, 29901,  1967,
3:50.60, 29901,  1317,
3:50.80, 29740,  2008,
3:51.00, 29583,  1302,
3:51.20, 29461,  1804,
3:51.40, 29407,  1788,
3:51.60, 29407,  2184,
3:51.80, 29406,  2131,
3:52.00, 29450,  1614,
3:52.20, 29530,  1759,
3:52.40, 29607,  1640,
3:52.60, 29671,  1715,
3:52.80, 29671,  2208,
3:53.00, 29722,  1753,
3:53.20, 29761,  1750,
3:53.40, 29795,  2043,
3:53.60, 29819,  1519,
3:53.80, 29819,  1976,
3:54.00, 29834,  1425,
3:54.20, 29840,  1768,
3:54.40, 29836,  2409,
3:54.60, 29827,  1891,
3:54.80, 29815,  1920,
3:55.00, 29815,  2080,
3:55.20, 29804,  2211,
3:55.40, 29799,  2082,
3:55.60, 29806,  1712,
3:55.80, 29820,  1620,
3:56.00, 29820,  2568,
3:56.20, 29837,  1912,
3:56.40, 29852,  1919,
3:56.60, 29862,  1616,
3:56.80, 29874,  1861,
3:57.00, 29874,  2461,
3:57.20, 29896,  1855,
3:57.40, 29898,  1286,
3:57.60, 29836,    31,
3:57.80, 29772,    27,
3:58.00, 29760,    70,
3:58.20, 29760,  1212,
3:58.40, 29822,  2488,
3:58.60, 29924,  3607,
3:58.80, 30009,  2068,
3:59.00, 30028,  2007,
3:59.20, 30028,  2914,
3:59.40, 29972,  3951,
3:59.60, 29930,  3280,
3:59.80, 29932,   166,
4:00.00, 29977,   301,
4:00.20, 30115,  1584,
4:00.40, 30115,  3308,
4:00.60, 30330,  1025,
4:00.80, 30550,  2317,
4:01.00, 30829,  2289,
4:01.20, 31109,   464,
4:01.40, 31109,  4026,
4:01.60, 31364,  4000,
4:01.80, 31610,  4009,
4:02.00, 31788,  4017,
4:02.20, 31902,  4018,
4:02.40, 31902,  4013,
4:02.60, 31951,  4006,
4:02.80, 31934,  3997,
4:03.00, 31819,  3605,
4:03.20, 31682,  3515,
4:03.40, 31657,  1587,
4:03.60, 31657,   892,
4:03.80, 31719,  1429,
4:04.00, 31685,  1706,
4:04.20, 31613,  1820,
4:04.40, 31429,  1280,
4:04.60, 31429,  1953,
4:04.80, 31151,  2077,
4:05.00, 30985,  1543,
4:05.20, 30858,  1784,
4:05.40, 30756,  1140,
4:05.60, 30710,  1677,
4:05.80, 30710,  1907,
4:06.00, 30717,  1758,
4:06.20, 30726,  1710,
4:06.40, 30740,  1697,
4:06.60, 30724,  1646,
4:06.80, 30724,  1508,
4:07.00, 30695,  2420,
4:07.20, 30664,  2082,
4:07.40, 30615,  2448,
4:07.60, 30664,  2140,
4:07.80, 30768,  2683,
4:08.00, 30768,  1882,
4:08.20, 30879,  2612,
4:08.40, 30940,  2639,
4:08.60, 30869,  2649,
4:08.80, 30718,  2769,
4:09.00, 30718,  2386,
4:09.20, 30584,  1957,
4:09.40, 30568,  1965,
4:09.60, 30610,  1566,
4:09.80, 30664,  1072,
4:10.00, 30664,  2205,
4:10.20, 30708,  2092,
4:10.40, 30678,  1888,
4:10.60, 30579,  2293,
4:10.80, 30469,  1497,
4:11.00, 30345,  1908,
4:11.20, 30345,  1501,
4:11.40, 30246,  1196,
4:11.60, 30233,  2334,
4:11.80, 30271,  1922,
4:12.00, 30333,  1739,
4:12.20, 30333,  1878,
4:12.40, 30392,  1673,
4:12.60, 30441,  2096,
4:12.80, 30483,  2270,
4:13.00, 30523,  2435,
4:13.20, 30563,  2550,
4:13.40, 30563,  2018,
4:13.60, 30598,  1667,
4:13.80, 30627,  2221,
4:14.00, 30652,  1899,
4:14.20, 30677,  2109,
4:14.40, 30677,  2025,
4:14.60, 30703,  1866,
4:14.80, 30733,  2212,
4:15.00, 30766,  2083,
4:15.20, 30808,  2348,
4:15.40, 30857,  2449,
4:15.60, 30857,  1961,
4:15.80, 30911,  1459,
4:16.00, 30964,  2196,
4:16.20, 31012,  2016,
4:16.40, 31053,  1844,
4:16.60, 31053,  1864,
4:16.80, 31087,  1743,
4:17.00, 31099,  2655,
4:17.20, 31026,  2130,
4:17.40, 30854,  1973,
4:17.60, 30854,  2059,
4:17.80, 30617,  1838,
4:18.00, 30353,  1824,
4:18.20, 30136,  2104,
4:18.40, 29989,  1857,
4:18.60, 29884,  2617,
4:18.80, 29884,  2433,
4:19.00, 29804,  1936,
4:19.20, 29743,  1836,
4:19.40, 29704,  2422,
4:19.60, 29710,  2087,
4:19.80, 29710,  1975,
4:20.00, 29773,  1970,
4:20.20, 29902,  1934,
4:20.40, 30031,  2056,
4:20.60, 30127,  1711,
4:20.80, 30192,  1760,
4:21.00, 30192,  2030,
4:21.20, 30218,  1849,
4:21.40, 30254,  1800,
4:21.60, 30301,  2057,
4:21.80, 30340,  1838,
4:22.00, 30340,  1872,
4:22.20, 30371,  2086,
4:22.40, 30410,  1932,
4:22.60, 30464,  1878,
4:22.80, 30530,  2215,
4:23.00, 30530,  1864,
4:23.20, 30596,  1904,
4:23.40, 30649,  2048,
4:23.60, 30686,  1747,
4:23.80, 30711,  1760,
4:24.00, 30727,  2252,
4:24.20, 30727,  1815,
4:24.40, 30736,  1969,
4:24.60, 30741,  2274,
4:24.80, 30745,  1928,
4:25.00, 30749,  1962,
4:25.20, 30749,  2344,
4:25.40, 30752,  2193,
4:25.60, 30753,  1973,
4:25.80, 30753,  2333,
4:26.00, 30753,  1980,
4:26.20, 30757,  2187,
4:26.40, 30757,  2370,
4:26.60, 30766,  2013,
4:26.80, 30777,  2265,
4:27.00, 30789,  2358,
4:27.20, 30802,  1869,
4:27.40, 30802,  2058,
4:27.60, 30817,  2400,
4:27.80, 30830,  2059,
4:28.00, 30841,  1885,
4:28.20, 30850,  2334,
4:28.40, 30856,  1975,
4:28.60, 30856,  1940,
4:28.80, 30860,  2222,
4:29.00, 30861,  1977,
4:29.20, 30861,  2226,
4:29.40, 30859,  2203,
4:29.60, 30859,  2076,
4:29.80, 30856,  1930,
4:30.00, 30852,  1998,
4:30.20, 30847,  1884,
4:30.40, 30843,  1977,
4:30.60, 30843,  2228,
4:30.80, 30838,  2051,
4:31.00, 30832,  2130,
4:31.20, 30827,  2325,
4:31.40, 30825,  2204,
4:31.60, 30826,  2137,
4:31.80, 30826,  2326,
4:32.00, 30833,  1973,
4:32.20, 30843,  1995,
4:32.40, 30855,  2263,
4:32.60, 30867,  1976,
4:32.80, 30867,  1929,
4:33.00, 30877,  2218,
4:33.20, 30887,  1957,
4:33.40, 30895,  1823,
4:33.60, 30900,  2214,
4:33.80, 30899,  1876,
4:34.00, 30899,  1868,
4:34.20, 30891,  2149,
4:34.40, 30879,  1861,
4:34.60, 30865,  1903,
4:34.80, 30853,  2115,
4:35.00, 30853,  1946,
4:35.20, 30849,  1992,
4:35.40, 30849,  2222,
4:35.60, 30850,  2023,
4:35.80, 30853,  2195,
4:36.00, 30853,  2167,
4:36.20, 30857,  2040,
4:36.40, 30863,  2069,
4:36.60, 30872,  2018,
4:36.80, 30883,  2078,
4:37.00, 30897,  2028,
4:37.20, 30897,  1548,
4:37.40, 30911,  2335,
4:37.60, 30925,  2012,
4:37.80, 30944,  1147,
4:38.00, 30954,  2355,
4:38.20, 30954,  1876,
4:38.40, 30924,  2568,
4:38.60, 30876,  2340,
4:38.80, 30812,  1823,
4:39.00, 30751,  2566,
4:39.20, 30737,  2363,
4:39.40, 30737,  1946,
4:39.60, 30735,  1940,
4:39.80, 30739,  2297,
4:40.00, 30746,  1970,
4:40.20, 30746,  1956,
4:40.40, 30746,  2284,
4:40.60, 30752,  1949,
4:40.80, 30760,  1927,
4:41.00, 30744,  2357,
4:41.20, 30712,  1917,
4:41.40, 30680,  1984,
4:41.60, 30680,  2223,
4:41.80, 30659,  1881,
4:42.00, 30659,  1918,
4:42.20, 30647,  2235,
4:42.40, 30616,  1954,
4:42.60, 30616,  1991,
4:42.80, 30566,  2325,
4:43.00, 30515,  1930,
4:43.20, 30489,  1964,
4:43.40, 30477,  2268,
4:43.60, 30477,  1955,
4:43.80, 30473,  1876,
4:44.00, 30469,  2218,
4:44.20, 30465,  1960,
4:44.40, 30460,  1875,
4:44.60, 30453,  2371,
4:44.80, 30453,  1836,
4:45.00, 30447,  2104,
4:45.20, 30447,  2243,
4:45.40, 30450,  2040,
4:45.60, 30455,  2244,
4:45.80, 30455,  2554,
4:46.00, 30470,  2632,
4:46.20, 30458,  2332,
4:46.40, 30385,  2676,
4:46.60, 30310,  2594,
4:46.80, 30232,  2476,
4:47.00, 30232,  2635,
4:47.20, 30187,  2167,
4:47.40, 30243,  2457,
4:47.60, 30299,  2379,
4:47.80, 30343,  1862,
4:48.00, 30343,  1692,
4:48.20, 30384,  2036,
4:48.40, 30361,  1514,
4:48.60, 30321,  2143,
4:48.80, 30279,  2122,
4:49.00, 30279,  2129,
4:49.20, 30230,  2062,
4:49.40, 30241,   933,
4:49.60, 30298,  2440,
4:49.80, 30384,  2204,
4:50.00, 30497,  1228,
4:50.20, 30497,  3678,
4:50.40, 30592,  3514,
4:50.60, 30642,  3010,
4:50.80, 30675,  2511,
4:51.00, 30681,  2195,
4:51.20, 30681,    23,
4:51.40, 30680,    23,
4:51.60, 30710,  1285,
4:51.80, 30751,  2896,
4:52.00, 30829,   794,
4:52.20, 30938,   102,
4:52.40, 30938,  3856,
4:52.60, 31092,  3219,
4:52.80, 31288,  3398,
4:53.00, 31483,  3987,
4:53.20, 31659,  4011,
4:53.40, 31659,  4003,
4:53.60, 31793,  4007,
4:53.80, 31871,  4012,
4:54.00, 31906,  4012,
4:54.20, 31955,  4015,
4:54.40, 31897,  4010,
4:54.60, 31897,  3991,
4:54.80, 31785,  3312,
4:55.00, 31664,  2712,
4:55.20, 31499,  2030,
4:55.40, 31396,  1945,
4:55.60, 31396,  2498,
4:55.80, 31324,  2259,
4:56.00, 31290,  1044,
4:56.20, 31297,    45,
4:56.40, 31361,    50,
4:56.60, 31361,   141,
4:56.80, 31474,  1675,
4:57.00, 31604,  1935,
4:57.20, 31723,  2322,
4:57.40, 31809,  3268,
4:57.60, 31902,  2744,
4:57.80, 31902,  1601,
4:58.00, 31990,  1560,
4:58.20, 32088,  1038,
4:58.40, 32210,  1771,
4:58.60, 32315,   179,
4:58.80, 32315,   210,
4:59.00, 32361,  1274,
4:59.20, 32358,   942,
4:59.40, 32325,   732,
4:59.60, 32282,  1910,
4:59.80, 32274,   202,
5:00.00, 32274,  1583,
5:00.20, 32288,  3265,
5:00.40, 32305,  3939,
5:00.60, 32308,  3862,
5:00.80, 32311,  2812,
5:01.00, 32311,  2148,
5:01.20, 32306,  2382,
5:01.40, 32318,  2031,
5:01.60, 32355,  1140,
5:01.80, 32394,    35,
5:02.00, 32442,   848,
5:02.20, 32442,  3857,
5:02.40, 32489,  2201,
5:02.60, 32526,  2747,
5:02.80, 32537,   932,
5:03.00, 32537,  2093,
5:03.20, 32537,  2038,
5:03.40, 32536,   539,
5:03.60, 32534,  3732,
5:03.80, 32499,  1607,
5:04.00, 32476,  2327,
5:04.20, 32476,  1454,
5:04.40, 32458,  1622,
5:04.60, 32408,   583,
5:04.80, 32423,  1134,
5:05.00, 32493,  1640,
5:05.20, 32554,  1977,
5:05.40, 32554,  1725,
5:05.60, 32620,  2430,
5:05.80, 32681,  2032,
5:06.00, 32732,  2963,
5:06.20, 32811,  2348,
5:06.40, 32811,  1573,
5:06.60, 32921,  1564,
5:06.80, 33034,  1616,
5:07.00, 33114,  1477,
5:07.20, 33177,  1663,
5:07.40, 33243,  1963,
5:07.60, 33243,  1856,
5:07.80, 33304,  2212,
5:08.00, 33356,  1758,
5:08.20, 33390,  1056,
5:08.40, 33410,  1804,
5:08.60, 33410,  1857,
5:08.80, 33418,  2238,
5:09.00, 33415,  2678,
5:09.20, 33410,  1981,
5:09.40, 33401,  1388,
5:09.60, 33388,  2343,
5:09.80, 33388,  2032,
5:10.00, 33371,  1781,
5:10.20, 33349,  2581,
5:10.40, 33328,  2516,
5:10.60, 33309,  2445,
5:10.80, 33309,  2159,
5:11.00, 33293,  1794,
5:11.20, 33280,   457,
5:11.40, 33267,   997,
5:11.60, 33249,  1793,
5:11.80, 33249,  2708,
5:12.00, 33228,  2304,
5:12.20, 33206,  2909,
5:12.40, 33184,  2530,
5:12.60, 33168,  2366,
5:12.80, 33150,  1309,
5:13.00, 33150,  2388,
5:13.20, 33099,  2080,
5:13.40, 33011,  2096,
5:13.60, 32906,  2072,
5:13.80, 32798,  2260,
5:14.00, 32798,  2244,
5:14.20, 32723,  1907,
5:14.40, 32689,  2026,
5:14.60, 32680,  2199,
5:14.80, 32690,  2095,
5:15.00, 32718,  2045,
5:15.20, 32718,  2327,
5:15.40, 32743,  2177,
5:15.60, 32750,  2091,
5:15.80, 32749,  2207,
5:16.00, 32738,  1873,
5:16.20, 32738,  1913,
5:16.40, 32729,  2216,
5:16.60, 32710,  1924,
5:16.80, 32621,  1971,
5:17.00, 32494,  2163,
5:17.20, 32361,  1974,
5:17.40, 32361,  1856,
5:17.60, 32231,  2110,
5:17.80, 32165,  1901,
5:18.00, 32140,  1905,
5:18.20, 32135,  1999,
5:18.40, 32135,  1764,
5:18.60, 32156,  1661,
5:18.80, 32181,  2088,
5:19.00, 32203,  1758,
5:19.20, 32213,  1918,
5:19.40, 32213,  2120,
5:19.60, 32219,  2076,
5:19.80, 32226,  1930,
5:20.00, 32236,  2398,
5:20.20, 32247,  1928,
5:20.40, 32256,  2289,
5:20.60, 32256,  2310,
5:20.80, 32264,  1947,
5:21.00, 32269,  2142,
5:21.20, 32271,  2509,
5:21.40, 32274,  2093,
5:21.60, 32274,  1970,
5:21.80, 32278,  1244,
5:22.00, 32290,  1185,
5:22.20, 32313,  1728,
5:22.40, 32346,  2563,
5:22.60, 32382,  2090,
5:22.80, 32382,  2056,
5:23.00, 32413,  2333,
5:23.20, 32438,  2013,
5:23.40, 32459,  2302,
5:23.60, 32479,  2167,
5:23.80, 32479,  2078,
5:24.00, 32500,  2025,
5:24.20, 32522,  2308,
5:24.40, 32541,  2017,
5:24.60, 32560,  2196,
5:24.80, 32560,  1176,
5:25.00, 32579,  2302,
5:25.20, 32594,  1877,
5:25.40, 32604,  2635,
5:25.60, 32614,  2474,
5:25.80, 32622,  1722,
5:26.00, 32622,  1991,
5:26.20, 32630,  2632,
5:26.40, 32638,  2159,
5:26.60, 32641,  2112,
5:26.80, 32641,  2428,
5:27.00, 32641,  2139,
5:27.20, 32638,  2127,
5:27.40, 32633,  2333,
5:27.60, 32627,  2123,
5:27.80, 32612,  2005,
5:28.00, 32573,  2183,
5:28.20, 32573,  1964,
5:28.40, 32523,  1836,
5:28.60, 32453,  2184,
5:28.80, 32368,  1963,
5:29.00, 32293,  1963,
5:29.20, 32293,  2062,
5:29.40, 32214,  1889,
5:29.60, 32162,  1775,
5:29.80, 32141,  2186,
5:30.00, 32142,  2172,
5:30.20, 32165,  2421,
5:30.40, 32165,  2397,
5:30.60, 32187,  2322,
5:30.80, 32218,  2414,
5:31.00, 32252,  2121,
5:31.20, 32292,  2358,
5:31.40, 32292,  2226,
5:31.60, 32335,  1688,
5:31.80, 32374,  2247,
5:32.00, 32410,  1904,
5:32.20, 32441,  1764,
5:32.40, 32441,  2142,
5:32.60, 32468,  1683,
5:32.80, 32490,  1864,
5:33.00, 32508,  2054,
5:33.20, 32521,  1860,
5:33.40, 32530,  1870,
5:33.60, 32530,  1079,
5:33.80, 32535,  2244,
5:34.00, 32534,   636,
5:34.20, 32530,  1658,
5:34.40, 32523,  2148,
5:34.60, 32523,  1994,
5:34.80, 32513,  2122,
5:35.00, 32502,  2207,
5:35.20, 32489,  2033,
5:35.40, 32475,  2142,
5:35.60, 32460,  2112,
5:35.80, 32460,  2090,
5:36.00, 32446,  2077,
5:36.20, 32435,  2030,
5:36.40, 32426,  2181,
5:36.60, 32420,  2045,
5:36.80, 32420,  1757,
5:37.00, 32414,  2469,
5:37.20, 32408,  2122,
5:37.40, 32403,  1373,
5:37.60, 32400,  2398,
5:37.80, 32400,  1957,
5:38.00, 32399,  1313,
5:38.20, 32400,  2330,
5:38.40, 32401,  2030,
5:38.60, 32402,  1389,
5:38.80, 32402,  2555,
5:39.00, 32402,  2188,
5:39.20, 32404,  1763,
5:39.40, 32407,  2414,
5:39.60, 32414,  1912,
5:39.80, 32427,  1950,
5:40.00, 32427,  2096,
5:40.20, 32441,  1968,
5:40.40, 32456,  2224,
5:40.60, 32472,  2228,
5:40.80, 32485,  2108,
5:41.00, 32497,  2156,
5:41.20, 32497,  2260,
5:41.40, 32510,  2094,
5:41.60, 32526,  1976,
5:41.80, 32549,  2943,
5:42.00, 32581,  2596,
5:42.20, 32581,  2202,
5:42.40, 32619,  2060,
5:42.60, 32662,  2328,
5:42.80, 32708,  1811,
5:43.00, 32753,  1932,
5:43.20, 32795,  1870,
5:43.40, 32795,  1772,
5:43.60, 32831,  1956,
5:43.80, 32859,  2149,
5:44.00, 32873,  1875,
5:44.20, 32836,  1904,
5:44.40, 32836,  1802,
5:44.60, 32766,  2104,
5:44.80, 32683,  2126,
5:45.00, 32576,  1466,
5:45.20, 32498,  2304,
5:45.40, 32498,  2161,
5:45.60, 32439,  2519,
5:45.80, 32390,  2217,
5:46.00, 32366,  2332,
5:46.20, 32353,  1924,
5:46.40, 32351,  2227,
5:46.60, 32351,  1884,
5:46.80, 32351,   992,
5:47.00, 32356,  1908,
5:47.20, 32360,  2056,
5:47.40, 32354,  2021,
5:47.60, 32354,  2358,
5:47.80, 32343,  2108,
5:48.00, 32322,  2303,
5:48.20, 32306,  2633,
5:48.40, 32302,  2188,
5:48.60, 32304,  2156,
5:48.80, 32304,  2068,
5:49.00, 32316,  2228,
5:49.20, 32328,  1053,
5:49.40, 32337,  1067,
5:49.60, 32342,  2521,
5:49.80, 32342,  2145,
5:50.00, 32344,  2315,
5:50.20, 32344,  2476,
5:50.40, 32343,  2290,
5:50.60, 32340,  2236,
5:50.80, 32340,  2435,
5:51.00, 32370,  2146,
5:51.20, 32496,  2312,
5:51.40, 32558,  2191,
5:51.60, 32584,  2124,
5:51.80, 32570,  2022,
5:52.00, 32570,  2069,
5:52.20, 32463,  2283,
5:52.40, 32412,  1850,
5:52.60, 32377,  1095,
5:52.80, 32349,  2445,
5:53.00, 32349,  1950,
5:53.20, 32327,  2081,
5:53.40, 32301,  2550,
5:53.60, 32287,  1747,
5:53.80, 32277,  1549,
5:54.00, 32264,  1952,
5:54.20, 32264,  1794,
5:54.40, 32266,  1999,
5:54.60, 32278,  2108,
5:54.80, 32290,  1801,
5:55.00, 32299,  2188,
5:55.20, 32299,  2099,
5:55.40, 32306,  2146,
5:55.60, 32304,  2016,
5:55.80, 32296,  2606,
5:56.00, 32287,  2488,
5:56.20, 32287,  2234,
5:56.40, 32277,  1910,
5:56.60, 32270,  2190,
5:56.80, 32256,  1898,
5:57.00, 32240,  2058,
5:57.20, 32236,  2083,
5:57.40, 32236,  1858,
5:57.60, 32238,  2078,
5:57.80, 32249,  1833,
5:58.00, 32263,  2065,
5:58.20, 32266,  2061,
5:58.40, 32266,  2439,
5:58.60, 32268,  2546,
5:58.80, 32275,  1910,
5:59.00, 32275,  1983,
5:59.20, 32274,  2320,
5:59.40, 32272,  1889,
5:59.60, 32272,  2035,
5:59.80, 32266,  2196,
6:00.00, 32269,  1941,
6:00.20, 32274,  1957,
6:00.40, 32276,  2114,
6:00.60, 32276,  1942,
6:00.80, 32276,  2162,
6:01.00, 32264,  1932,
6:01.20, 32225,  2110,
6:01.40, 32182,  1915,
6:01.60, 32142,  1995,
6:01.80, 32142,  2184,
6:02.00, 32101,  1980,
6:02.20, 32077,  1802,
6:02.40, 32040,  2402,
6:02.60, 31991,  2000,
6:02.80, 31991,  2860,
6:03.00, 31950,  2553,
6:03.20, 31920,  2094,
6:03.40, 31907,  2079,
6:03.60, 31910,  2351,
6:03.80, 31910,  2183,
6:04.00, 31929,  2119,
6:04.20, 31950,  2274,
6:04.40, 31957,  1824,
6:04.60, 31959,  1785,
6:04.80, 31967,  1944,
6:05.00, 31967,  1815,
6:05.20, 31978,  1759,
6:05.40, 31984,  1988,
6:05.60, 31989,  1869,
6:05.80, 31973,  1981,
6:06.00, 31973,  1932,
6:06.20, 31952,  1949,
6:06.40, 31946,  2184,
6:06.60, 31941,  2085,
6:06.80, 31938,  2059,
6:07.00, 31939,  2042,
6:07.20, 31939,  2060,
6:07.40, 31943,  2095,
6:07.60, 31943,  2035,
6:07.80, 31935,  1356,
6:08.00, 31919,  2133,
6:08.20, 31919,  1796,
6:08.40, 31903,  2582,
6:08.60, 31892,  2424,
6:08.80, 31882,  2005,
6:09.00, 31866,  2519,
6:09.20, 31842,  2430,
6:09.40, 31842,  2011,
6:09.60, 31811,  1977,
6:09.80, 31780,  2251,
6:10.00, 31753,  2018,
6:10.20, 31733,  2051,
6:10.40, 31733,  2297,
6:10.60, 31722,  1987,
6:10.80, 31717,  2092,
6:11.00, 31714,  2068,
6:11.20, 31711,  2296,
6:11.40, 31711,  2056,
6:11.60, 31706,  1401,
6:11.80, 31697,  2428,
6:12.00, 31691,  2014,
6:12.20, 31687,  1793,
