Time [Minutes],GSR  1 [arb],EKG  1 [Arb],Manual values
3:06.40, 10211,  1970,
3:06.60, 10239,  1943,
3:06.80, 10264,  2841,
3:07.00, 10264,  1987,
3:07.20, 10286,  2304,
3:07.40, 10333,  2115,
3:07.60, 10366,  2749,
3:07.80, 10383,  2401,
3:08.00, 10383,  1866,
3:08.20, 10388,  1843,
3:08.40, 10360,  1738,
3:08.60, 10338,  2063,
3:08.80, 10330,  1964,
3:09.00, 10330,  2078,
3:09.20, 10338,  2015,
3:09.40, 10358,  2316,
3:09.60, 10397,  2563,
3:09.80, 10447,  2132,
3:10.00, 10501,  2562,
3:10.20, 10501,  1916,
3:10.40, 10564,  2142,
3:10.60, 10622,  2399,
3:10.80, 10675,  2328,
3:11.00, 10730,  2668,
3:11.20, 10730,  2821,
3:11.40, 10786,  2578,
3:11.60, 10846,  2808,
3:11.80, 10908,  3522,
3:12.00, 10972,  3301,
3:12.20, 11044,  2658,
3:12.40, 11044,  2590,
3:12.60, 11122,  1307,
3:12.80, 11207,  2319,
3:13.00, 11255,  2199,
3:13.20, 11234,  1917,
3:13.40, 11234,  1569,
3:13.60, 11195,  1252,
3:13.80, 11148,  1423,
3:14.00, 11127,  1822,
3:14.20, 11153,    36,
3:14.40, 11178,     8,
3:14.60, 11178,     4,
3:14.80, 11200,     5,
3:15.00, 11219,     5,
3:15.20, 11237,     5,
3:15.40, 11251,     7,
3:15.60, 11251,    11,
3:15.80, 11258,    59,
3:16.00, 11269,  2391,
3:16.20, 11243,  3187,
3:16.40, 11222,  3580,
3:16.60, 11222,  3462,
3:16.80, 11209,  2243,
3:17.00, 11198,  3536,
3:17.20, 11241,  2792,
3:17.40, 11304,  2601,
3:17.60, 11386,  1893,
3:17.80, 11386,  2473,
3:18.00, 11475,  2017,
3:18.20, 11556,  2222,
3:18.40, 11622,  2268,
3:18.60, 11664,  2273,
3:18.80, 11664,  2212,
3:19.00, 11694,  2114,
3:19.20, 11727,  2573,
3:19.40, 11758,  2145,
3:19.60, 11800,  2603,
3:19.80, 11841,  2603,
3:20.00, 11841,  2401,
3:20.20, 11868,  2245,
3:20.40, 11888,  1896,
3:20.60, 11905,  2125,
3:20.80, 11888,  2122,
3:21.00, 11888,  2238,
3:21.20, 11888,  2233,
3:21.40, 11906,  2232,
3:21.60, 11927,  2318,
3:21.80, 11986,  2347,
3:22.00, 12024,  2445,
3:22.20, 12024,  2079,
3:22.40, 12040,  2154,
3:22.60, 12048,  2229,
3:22.80, 12054,  1995,
3:23.00, 12071,  2105,
3:23.20, 12071,  1959,
3:23.40, 12084,  2159,
3:23.60, 12091,  2036,
3:23.80, 12097,  2209,
3:24.00, 12100,  1997,
3:24.20, 12100,  2015,
3:24.40, 12110,  2142,
3:24.60, 12137,  2018,
3:24.80, 12132,  2131,
3:25.00, 12058,  2585,
3:25.20, 11973,  2164,
3:25.40, 11973,  2265,
3:25.60, 11888,  2051,
3:25.80, 11846,  1963,
3:26.00, 11897,  2095,
3:26.20, 11979,  2325,
3:26.40, 11979,  1995,
3:26.60, 12059,  1947,
3:26.80, 12138,  2116,
3:27.00, 12192,  2033,
3:27.20, 12223,  2398,
3:27.40, 12336,  2280,
3:27.60, 12336,  2790,
3:27.80, 12530,  2121,
3:28.00, 12758,  2278,
3:28.20, 13005,  1920,
3:28.40, 13177,  1876,
3:28.60, 13177,  2251,
3:28.80, 13259,  2077,
3:29.00, 13316,  3024,
3:29.20, 13398,  3267,
3:29.40, 13425,  2975,
3:29.60, 13425,  2595,
3:29.80, 13380,  2222,
3:30.00, 13313,  2133,
3:30.20, 13188,  1844,
3:30.40, 13063,  1454,
3:30.60, 12966,  1759,
3:30.80, 12966,  2140,
3:31.00, 12764,  3186,
3:31.20, 12503,  2168,
3:31.40, 12379,  3017,
3:31.60, 12405,  3009,
3:31.80, 12405,  2736,
3:32.00, 12591,  2157,
3:32.20, 12842,  2089,
3:32.40, 12966,  2387,
3:32.60, 12977,  2041,
3:32.80, 12950,  1813,
3:33.00, 12950,  1512,
3:33.20, 12940,  1610,
3:33.40, 12958,  2505,
3:33.60, 12986,  1954,
3:33.80, 13018,  1582,
3:34.00, 13018,  1536,
3:34.20, 13054,  1169,
3:34.40, 13091,   651,
3:34.60, 13121,  1115,
3:34.80, 13146,  1264,
3:35.00, 13174,  1544,
3:35.20, 13174,  1707,
3:35.40, 13218,  1410,
3:35.60, 13289,  2590,
3:35.80, 13393,  3486,
3:36.00, 13548,  2677,
3:36.20, 13548,  1197,
3:36.40, 13691,  2303,
3:36.60, 13836,  3961,
3:36.80, 14047,  4006,
3:37.00, 14291,  4031,
3:37.20, 14291,  4028,
3:37.40, 14590,  4030,
3:37.60, 14891,  4037,
3:37.80, 15104,  4037,
3:38.00, 15216,  4035,
3:38.20, 15158,  4034,
3:38.40, 15158,  4035,
3:38.60, 14963,  4034,
3:38.80, 14701,  4033,
3:39.00, 14420,  4030,
3:39.20, 14258,  4029,
3:39.40, 14258,  4030,
3:39.60, 14279,  4028,
3:39.80, 14396,  4022,
3:40.00, 14548,  4015,
3:40.20, 14733,    37,
3:40.40, 14834,    33,
3:40.60, 14834,    28,
3:40.80, 14848,    18,
3:41.00, 14825,    13,
3:41.20, 14749,    16,
3:41.40, 14691,    18,
3:41.60, 14691,    42,
3:41.80, 14711,   820,
3:42.00, 14774,  1434,
3:42.20, 14864,  2673,
3:42.40, 14962,  1862,
3:42.60, 14962,  1354,
3:42.80, 15036,  1195,
3:43.00, 15078,  1330,
3:43.20, 15091,  1637,
3:43.40, 15096,  1196,
3:43.60, 15106,  1869,
3:43.80, 15106,  1488,
3:44.00, 15143,  1625,
3:44.20, 15196,  1681,
3:44.40, 15250,  1937,
3:44.60, 15297,  1692,
3:44.80, 15297,  1906,
3:45.00, 15346,  1863,
3:45.20, 15417,  3226,
3:45.40, 15451,  3540,
3:45.60, 15456,  3558,
3:45.80, 15444,  2699,
3:46.00, 15444,  2573,
3:46.20, 15373,  1834,
3:46.40, 15296,  1148,
3:46.60, 15220,    15,
3:46.80, 15140,    12,
3:47.00, 15140,    23,
3:47.20, 15081,  1393,
3:47.40, 15066,  3935,
3:47.60, 15123,  3990,
3:47.80, 15204,  3970,
3:48.00, 15268,  3874,
3:48.20, 15268,  1753,
3:48.40, 15296,  2203,
3:48.60, 15255,  2897,
3:48.80, 15203,  2748,
3:49.00, 15178,  2039,
3:49.20, 15178,  1060,
3:49.40, 15191,  1246,
3:49.60, 15212,  2052,
3:49.80, 15226,  1599,
3:50.00, 15242,  2101,
3:50.20, 15242,  3402,
3:50.40, 15233,  2301,
3:50.60, 15187,  2262,
3:50.80, 15139,  2362,
3:51.00, 15072,  2756,
3:51.20, 15011,  1970,
3:51.40, 15011,  2092,
3:51.60, 15002,  1829,
3:51.80, 14986,  1855,
3:52.00, 14965,  2199,
3:52.20, 14972,  1753,
3:52.40, 14972,  2161,
3:52.60, 14997,  1289,
3:52.80, 15054,  2364,
3:53.00, 15137,  1896,
3:53.20, 15207,  1790,
3:53.40, 15273,  1699,
3:53.60, 15273,  1691,
3:53.80, 15296,  2194,
3:54.00, 15286,  2188,
3:54.20, 15261,  2624,
3:54.40, 15201,  1975,
3:54.60, 15201,  2048,
3:54.80, 15156,  1986,
3:55.00, 15145,  1910,
3:55.20, 15164,  1670,
3:55.40, 15205,  2003,
3:55.60, 15267,  2133,
3:55.80, 15267,  2650,
3:56.00, 15316,  2244,
3:56.20, 15343,  2545,
3:56.40, 15358,  2230,
3:56.60, 15371,  2160,
3:56.80, 15371,  2501,
3:57.00, 15393,  1989,
3:57.20, 15426,  2123,
3:57.40, 15468,  2081,
3:57.60, 15518,  3231,
3:57.80, 15518,  2284,
3:58.00, 15575,  2460,
3:58.20, 15635,  2257,
3:58.40, 15694,  1477,
3:58.60, 15750,  1517,
3:58.80, 15806,  2052,
3:59.00, 15806,  2685,
3:59.20, 15902,  2362,
3:59.40, 15998,  1631,
3:59.60, 16076,  2179,
3:59.80, 16087,  3443,
4:00.00, 16087,  3227,
4:00.20, 16019,  2337,
4:00.40, 15951,  2218,
4:00.60, 15913,  2039,
4:00.80, 15948,  1884,
4:01.00, 16075,  1864,
4:01.20, 16075,  1683,
4:01.40, 16172,  1984,
4:01.60, 16236,  1824,
4:01.80, 16263,  2048,
4:02.00, 16227,  1959,
4:02.20, 16227,  2057,
4:02.40, 16209,  2116,
4:02.60, 16196,  1976,
4:02.80, 16195,  1956,
4:03.00, 16210,  1826,
4:03.20, 16210,   805,
4:03.40, 16226,  1084,
4:03.60, 16218,  1284,
4:03.80, 16195,  1653,
4:04.00, 16158,   877,
4:04.20, 16122,  1173,
4:04.40, 16122,  3981,
4:04.60, 16105,  3966,
4:04.80, 16095,  3222,
4:05.00, 16088,  1899,
4:05.20, 16077,  2453,
4:05.40, 16077,  1719,
4:05.60, 16047,  1921,
4:05.80, 15996,  1916,
4:06.00, 15945,  1833,
4:06.20, 15905,  1566,
4:06.40, 15911,  1849,
4:06.60, 15911,  1701,
4:06.80, 15968,  1727,
4:07.00, 16058,  2572,
4:07.20, 16140,  2093,
4:07.40, 16155,  1151,
4:07.60, 16155,  2586,
4:07.80, 16134,  2525,
4:08.00, 16088,  2415,
4:08.20, 16049,  1999,
4:08.40, 16073,  1915,
4:08.60, 16115,  1471,
4:08.80, 16115,  1620,
4:09.00, 16157,  1981,
4:09.20, 16199,  1937,
4:09.40, 16238,  2300,
4:09.60, 16277,  2160,
4:09.80, 16277,  2094,
4:10.00, 16309,  1914,
4:10.20, 16331,  2256,
4:10.40, 16344,  2079,
4:10.60, 16346,  2032,
4:10.80, 16346,  2605,
4:11.00, 16336,  1819,
4:11.20, 16334,  2446,
4:11.40, 16337,  1979,
4:11.60, 16361,  2258,
4:11.80, 16408,  2049,
4:12.00, 16408,  2204,
4:12.20, 16452,  2045,
4:12.40, 16494,  1991,
4:12.60, 16518,  2271,
4:12.80, 16541,  1997,
4:13.00, 16541,  2263,
4:13.20, 16555,  2637,
4:13.40, 16538,  2356,
4:13.60, 16497,  1985,
4:13.80, 16413,  1649,
4:14.00, 16331,  2188,
4:14.20, 16331,  2512,
4:14.40, 16287,  2484,
4:14.60, 16274,  2558,
4:14.80, 16300,  2777,
4:15.00, 16333,  2615,
4:15.20, 16333,  2524,
4:15.40, 16368,  2078,
4:15.60, 16406,  2521,
4:15.80, 16446,  2670,
4:16.00, 16480,  2620,
4:16.20, 16480,  1445,
4:16.40, 16514,  2027,
4:16.60, 16549,  1867,
4:16.80, 16579,  1873,
4:17.00, 16607,  2334,
4:17.20, 16664,  2201,
4:17.40, 16664,  1987,
4:17.60, 16753,  2036,
4:17.80, 16867,  2085,
4:18.00, 16995,  1846,
4:18.20, 17103,  2009,
4:18.40, 17103,  2234,
4:18.60, 17197,  1817,
4:18.80, 17272,  1390,
4:19.00, 17340,  1230,
4:19.20, 17397,  1847,
4:19.40, 17433,  1804,
4:19.60, 17433,  2442,
4:19.80, 17463,  2229,
4:20.00, 17455,  2167,
4:20.20, 17481,   186,
4:20.40, 17599,  4000,
4:20.60, 17599,  3983,
4:20.80, 17742,  3447,
4:21.00, 17907,  2552,
4:21.20, 18056,  1909,
4:21.40, 18109,  1410,
4:21.60, 18140,  1821,
4:21.80, 18140,  1401,
4:22.00, 18186,  1812,
4:22.20, 18229,  1496,
4:22.40, 18290,  1849,
4:22.60, 18362,  1528,
4:22.80, 18362,  1555,
4:23.00, 18452,  2608,
4:23.20, 18543,  2167,
4:23.40, 18621,  2896,
4:23.60, 18689,  1252,
4:23.80, 18689,  1638,
4:24.00, 18751,  1694,
4:24.20, 18811,  1696,
4:24.40, 18880,  1801,
4:24.60, 18953,  2222,
4:24.80, 19025,  2340,
4:25.00, 19025,  1841,
4:25.20, 19090,  2107,
4:25.40, 19151,  2716,
4:25.60, 19212,  2633,
4:25.80, 19274,  3477,
4:26.00, 19274,  3069,
4:26.20, 19334,  2293,
4:26.40, 19385,  1838,
4:26.60, 19395,  2161,
4:26.80, 19372,  1011,
4:27.00, 19287,  2189,
4:27.20, 19287,  2576,
4:27.40, 19192,  1808,
4:27.60, 19149,  2243,
4:27.80, 19137,  1287,
4:28.00, 19182,  1976,
4:28.20, 19182,  1310,
4:28.40, 19233,  1973,
4:28.60, 19252,  1947,
4:28.80, 19245,  1963,
4:29.00, 19214,  1510,
4:29.20, 19214,  1667,
4:29.40, 19156,  2105,
4:29.60, 19088,  2061,
4:29.80, 19031,  2121,
4:30.00, 18989,  2359,
4:30.20, 18969,  2181,
4:30.40, 18969,  2534,
4:30.60, 18966,  2086,
4:30.80, 18962,  2452,
4:31.00, 18955,  2183,
4:31.20, 18954,  2262,
4:31.40, 18954,  2375,
4:31.60, 18951,  2247,
4:31.80, 18945,  2314,
4:32.00, 18939,  1838,
4:32.20, 18929,  2185,
4:32.40, 18916,  2220,
4:32.60, 18916,  2114,
4:32.80, 18908,  2416,
4:33.00, 18950,  2082,
4:33.20, 18962,  2348,
4:33.40, 18959,  1824,
4:33.60, 18959,  2246,
4:33.80, 18942,  1624,
4:34.00, 18870,  2069,
4:34.20, 18822,  2368,
4:34.40, 18788,  1966,
4:34.60, 18764,  2483,
4:34.80, 18764,  1612,
4:35.00, 18748,  2171,
4:35.20, 18733,  1357,
4:35.40, 18690,  1934,
4:35.60, 18596,  2337,
4:35.80, 18596,  1981,
4:36.00, 18465,  2187,
4:36.20, 18315,  1498,
4:36.40, 18192,  1984,
4:36.60, 18117,  1659,
4:36.80, 18117,  1902,
4:37.00, 18084,  1805,
4:37.20, 18087,  1681,
4:37.40, 18106,  2132,
4:37.60, 18133,  1817,
4:37.80, 18154,  1757,
4:38.00, 18154,  1604,
4:38.20, 18162,  1579,
4:38.40, 18160,  1708,
4:38.60, 18150,  1391,
4:38.80, 18132,  1741,
4:39.00, 18132,  1266,
4:39.20, 18099,  1411,
4:39.40, 18053,  1677,
4:39.60, 17999,  1639,
4:39.80, 17952,  1985,
4:40.00, 17919,  1708,
4:40.20, 17919,  2305,
4:40.40, 17901,  1744,
4:40.60, 17895,  2364,
4:40.80, 17891,  1974,
4:41.00, 17886,  1735,
4:41.20, 17886,  2373,
4:41.40, 17881,  1711,
4:41.60, 17873,  2446,
4:41.80, 17864,  1810,
4:42.00, 17852,  2615,
4:42.20, 17840,  2078,
4:42.40, 17840,  2358,
4:42.60, 17826,  2383,
4:42.80, 17813,  1818,
4:43.00, 17798,  2547,
4:43.20, 17781,  1830,
4:43.40, 17781,  2345,
4:43.60, 17762,  2323,
4:43.80, 17740,  2545,
4:44.00, 17716,  2505,
4:44.20, 17691,  1977,
4:44.40, 17691,  2629,
4:44.60, 17666,  2336,
4:44.80, 17642,  2619,
4:45.00, 17621,  2462,
4:45.20, 17605,  2433,
4:45.40, 17591,  2636,
4:45.60, 17591,  2371,
4:45.80, 17577,  2709,
4:46.00, 17562,  2425,
4:46.20, 17547,  2488,
4:46.40, 17535,  2668,
4:46.60, 17535,  2406,
4:46.80, 17528,  2610,
4:47.00, 17525,  2199,
4:47.20, 17523,  2670,
4:47.40, 17520,  1500,
4:47.60, 17516,  2337,
4:47.80, 17516,  2605,
4:48.00, 17510,  2091,
4:48.20, 17504,  2440,
4:48.40, 17498,  1667,
4:48.60, 17491,  2347,
4:48.80, 17491,  1393,
4:49.00, 17483,  2283,
4:49.20, 17476,  2543,
4:49.40, 17469,  1700,
4:49.60, 17462,  2563,
4:49.80, 17462,  1414,
4:50.00, 17455,  2162,
4:50.20, 17444,  1630,
4:50.40, 17426,  1733,
4:50.60, 17405,  1751,
4:50.80, 17384,  1473,
4:51.00, 17384,  2346,
4:51.20, 17371,  1403,
4:51.40, 17375,  1862,
4:51.60, 17385,  1689,
4:51.80, 17400,  1707,
4:52.00, 17400,  1984,
4:52.20, 17421,  1730,
4:52.40, 17431,  2143,
4:52.60, 17437,  1873,
4:52.80, 17441,  1865,
4:53.00, 17437,  1773,
4:53.20, 17437,  1795,
4:53.40, 17434,  2346,
4:53.60, 17427,  1876,
4:53.80, 17420,  2358,
4:54.00, 17414,  2156,
4:54.20, 17414,  2630,
4:54.40, 17397,  2234,
4:54.60, 17377,  1904,
4:54.80, 17351,  2229,
4:55.00, 17320,  1857,
4:55.20, 17320,  2492,
4:55.40, 17303,  1817,
4:55.60, 17294,  2345,
4:55.80, 17291,  1981,
4:56.00, 17287,  1775,
4:56.20, 17281,  2166,
4:56.40, 17281,  1810,
4:56.60, 17273,  2573,
4:56.80, 17270,  1913,
4:57.00, 17266,  2420,
4:57.20, 17262,  2114,
4:57.40, 17262,  2263,
4:57.60, 17260,  2397,
4:57.80, 17253,  2013,
4:58.00, 17248,  2344,
4:58.20, 17241,  1766,
4:58.40, 17214,  1935,
4:58.60, 17214,  2188,
4:58.80, 17166,  2136,
4:59.00, 17110,  2285,
4:59.20, 17062,  2250,
4:59.40, 17040,  2205,
4:59.60, 17040,  2311,
4:59.80, 17048,  2190,
5:00.00, 17073,  2275,
5:00.20, 17101,  2043,
5:00.40, 17129,  2348,
5:00.60, 17158,  1943,
5:00.80, 17158,  2347,
5:01.00, 17187,  1975,
5:01.20, 17217,  2441,
5:01.40, 17249,  2396,
5:01.60, 17291,  2051,
5:01.80, 17291,  2233,
5:02.00, 17336,  1710,
5:02.20, 17382,  1997,
5:02.40, 17429,  1693,
5:02.60, 17459,  1942,
5:02.80, 17459,  2180,
5:03.00, 17485,  1915,
5:03.20, 17503,  2134,
5:03.40, 17509,  1774,
5:03.60, 17514,  2419,
5:03.80, 17509,  1850,
5:04.00, 17509,  1855,
5:04.20, 17501,  1846,
5:04.40, 17493,  1716,
5:04.60, 17486,  2085,
5:04.80, 17483,  1792,
5:05.00, 17483,  1929,
5:05.20, 17481,  2105,
5:05.40, 17479,  1839,
5:05.60, 17472,  1991,
5:05.80, 17461,  1967,
5:06.00, 17448,  2212,
5:06.20, 17448,  2028,
5:06.40, 17433,  1841,
5:06.60, 17407,  1790,
5:06.80, 17345,  1822,
5:07.00, 17284,  2119,
5:07.20, 17284,  2021,
5:07.40, 17233,  2205,
5:07.60, 17204,  1978,
5:07.80, 17221,  1914,
5:08.00, 17247,  2120,
5:08.20, 17247,  1864,
5:08.40, 17269,  2026,
5:08.60, 17299,  1870,
5:08.80, 17320,  2249,
5:09.00, 17330,  2011,
5:09.20, 17334,  2219,
5:09.40, 17334,  2069,
5:09.60, 17324,  1963,
5:09.80, 17314,  2149,
5:10.00, 17308,  1986,
5:10.20, 17304,  2284,
5:10.40, 17304,  2155,
5:10.60, 17301,  2236,
5:10.80, 17303,  2278,
5:11.00, 17305,  2177,
5:11.20, 17306,  2435,
5:11.40, 17306,  2104,
5:11.60, 17306,  2371,
5:11.80, 17304,  2427,
5:12.00, 17304,  2235,
5:12.20, 17307,  2264,
5:12.40, 17313,  2058,
5:12.60, 17313,  2154,
5:12.80, 17317,  1822,
5:13.00, 17318,  2130,
5:13.20, 17317,  2279,
5:13.40, 17315,  2460,
5:13.60, 17313,  2392,
5:13.80, 17313,  2002,
5:14.00, 17309,  2104,
5:14.20, 17304,  1929,
5:14.40, 17298,  2088,
5:14.60, 17291,  2423,
5:14.80, 17291,  2164,
5:15.00, 17287,  2275,
5:15.20, 17284,  1995,
5:15.40, 17283,  2296,
5:15.60, 17284,  1807,
5:15.80, 17284,  2103,
5:16.00, 17285,  1807,
5:16.20, 17286,  1810,
5:16.40, 17286,  2372,
5:16.60, 17285,  1924,
5:16.80, 17284,  2232,
5:17.00, 17284,  2153,
5:17.20, 17284,  2030,
5:17.40, 17285,  1972,
5:17.60, 17286,  1836,
5:17.80, 17286,  1916,
5:18.00, 17286,  1967,
5:18.20, 17287,  2094,
5:18.40, 17288,  1917,
5:18.60, 17291,  1901,
5:18.80, 17295,  2089,
5:19.00, 17300,  1862,
5:19.20, 17300,  2199,
5:19.40, 17306,  1955,
5:19.60, 17313,  1837,
5:19.80, 17318,  1925,
5:20.00, 17323,  1931,
5:20.20, 17323,  2103,
5:20.40, 17327,  1991,
5:20.60, 17328,  2293,
5:20.80, 17329,  1778,
5:21.00, 17330,  2114,
5:21.20, 17330,  1750,
5:21.40, 17323,  1645,
5:21.60, 17302,  2185,
5:21.80, 17276,  1960,
5:22.00, 17241,  2014,
5:22.20, 17182,  2044,
5:22.40, 17182,  1923,
5:22.60, 17115,  2023,
5:22.80, 17056,  2109,
5:23.00, 17017,  2135,
5:23.20, 17016,  2118,
5:23.40, 17016,  2056,
5:23.60, 17042,  2160,
5:23.80, 17067,  1864,
5:24.00, 17084,  2060,
5:24.20, 17096,  1825,
5:24.40, 17103,  1769,
5:24.60, 17103,  1802,
5:24.80, 17089,  2059,
5:25.00, 17051,  2237,
5:25.20, 16999,  1670,
5:25.40, 16933,  2067,
5:25.60, 16933,  1594,
5:25.80, 16883,  2014,
5:26.00, 16853,  1880,
5:26.20, 16835,  1811,
5:26.40, 16832,  2298,
5:26.60, 16835,  1842,
5:26.80, 16835,  1992,
5:27.00, 16841,  1852,
5:27.20, 16846,  1967,
5:27.40, 16851,  1785,
5:27.60, 16854,  1652,
5:27.80, 16854,  1874,
5:28.00, 16855,  1749,
5:28.20, 16854,  1904,
5:28.40, 16852,  1938,
5:28.60, 16851,  1761,
5:28.80, 16851,  1900,
5:29.00, 16850,  2000,
5:29.20, 16850,  2143,
5:29.40, 16850,  2010,
5:29.60, 16857,  2418,
5:29.80, 16869,  1905,
5:30.00, 16869,  2052,
5:30.20, 16876,  2248,
5:30.40, 16882,  2071,
5:30.60, 16881,  2435,
5:30.80, 16875,  2030,
5:31.00, 16875,  2286,
5:31.20, 16875,  2135,
5:31.40, 16879,  2264,
5:31.60, 16885,  2286,
5:31.80, 16901,  2068,
5:32.00, 16932,  2350,
5:32.20, 16932,  2265,
5:32.40, 16969,  2132,
5:32.60, 17000,  2294,
5:32.80, 17026,  2142,
5:33.00, 17030,  2492,
5:33.20, 17030,  2251,
5:33.40, 17037,  2444,
5:33.60, 17053,  2867,
5:33.80, 17073,  2352,
5:34.00, 17093,  2005,
5:34.20, 17083,  1349,
5:34.40, 17083,  2270,
5:34.60, 17036,  2120,
5:34.80, 16996,  2711,
5:35.00, 16991,  2271,
5:35.20, 17021,  1979,
5:35.40, 17021,  2161,
5:35.60, 17089,  1609,
5:35.80, 17145,  1878,
5:36.00, 17201,  1543,
5:36.20, 17237,  1979,
5:36.40, 17237,  1707,
5:36.60, 17255,  1846,
5:36.80, 17270,  2084,
5:37.00, 17258,  1984,
5:37.20, 17259,  2025,
5:37.40, 17281,  1761,
5:37.60, 17281,  1951,
5:37.80, 17315,  1875,
5:38.00, 17354,  1772,
5:38.20, 17395,  2113,
5:38.40, 17434,  1809,
5:38.60, 17434,  1995,
5:38.80, 17469,  2025,
5:39.00, 17505,  1868,
5:39.20, 17539,  1867,
5:39.40, 17573,  2331,
5:39.60, 17606,  2181,
5:39.80, 17606,  1970,
5:40.00, 17643,  2115,
5:40.20, 17685,  1914,
5:40.40, 17732,  1877,
5:40.60, 17784,  1894,
5:40.80, 17784,  1693,
5:41.00, 17832,  2158,
5:41.20, 17883,  2797,
5:41.40, 17928,  2349,
5:41.60, 17969,  2036,
5:41.80, 17969,  2175,
5:42.00, 18009,  2428,
5:42.20, 18046,  2237,
5:42.40, 18091,  2048,
5:42.60, 18136,  2076,
5:42.80, 18177,  2226,
5:43.00, 18177,  1794,
5:43.20, 18212,  2326,
5:43.40, 18236,  2248,
5:43.60, 18255,  2473,
5:43.80, 18270,  2749,
5:44.00, 18270,  2153,
5:44.20, 18281,  2240,
5:44.40, 18285,  2357,
5:44.60, 18280,  2454,
5:44.80, 18270,  1595,
5:45.00, 18263,  1388,
5:45.20, 18263,  1961,
5:45.40, 18260,  1789,
5:45.60, 18261,  2185,
5:45.80, 18265,  1877,
5:46.00, 18263,  2239,
5:46.20, 18263,  2023,
5:46.40, 18261,  2197,
5:46.60, 18258,  2433,
5:46.80, 18254,  1913,
5:47.00, 18246,  2228,
5:47.20, 18238,  2094,
5:47.40, 18238,  1069,
5:47.60, 18216,  1217,
5:47.80, 18148,  2161,
5:48.00, 18028,  2063,
5:48.20, 17885,  2158,
5:48.40, 17885,  2347,
5:48.60, 17761,  2587,
5:48.80, 17714,  2317,
5:49.00, 17741,  2079,
5:49.20, 17803,  2045,
5:49.40, 17803,  2217,
5:49.60, 17867,  2049,
5:49.80, 17908,  2142,
5:50.00, 17932,  1994,
5:50.20, 17946,  2094,
5:50.40, 17956,  2231,
5:50.60, 17956,  2022,
5:50.80, 17964,  2436,
5:51.00, 17968,  2054,
5:51.20, 17970,  2203,
5:51.40, 17969,  1885,
5:51.60, 17969,  2174,
5:51.80, 17965,  2257,
5:52.00, 17959,  2082,
5:52.20, 17953,  2315,
5:52.40, 17946,  1966,
5:52.60, 17939,  2138,
5:52.80, 17939,  1773,
5:53.00, 17933,  2240,
5:53.20, 17928,  1764,
5:53.40, 17923,  2221,
5:53.60, 17919,  2257,
5:53.80, 17919,  1935,
5:54.00, 17915,  2925,
5:54.20, 17909,  1907,
5:54.40, 17903,  2045,
5:54.60, 17899,  1739,
5:54.80, 17899,  1959,
5:55.00, 17913,  1829,
5:55.20, 17968,  1835,
5:55.40, 17994,  2109,
5:55.60, 17997,  1776,
5:55.80, 17969,  2108,
5:56.00, 17969,  1804,
5:56.20, 17893,  1966,
5:56.40, 17844,  1854,
5:56.60, 17813,  2536,
5:56.80, 17791,  2261,
5:57.00, 17791,  1666,
5:57.20, 17774,  2075,
5:57.40, 17761,  1827,
5:57.60, 17750,  1869,
5:57.80, 17742,  1947,
5:58.00, 17735,  1826,
5:58.20, 17735,  1901,
5:58.40, 17730,  2183,
5:58.60, 17725,  2201,
5:58.80, 17727,  1619,
5:59.00, 17735,  1887,
5:59.20, 17735,  1928,
5:59.40, 17735,  1817,
5:59.60, 17728,  2076,
5:59.80, 17714,  1794,
6:00.00, 17693,  1849,
6:00.20, 17680,  1801,
6:00.40, 17680,  1870,
6:00.60, 17671,  1719,
6:00.80, 17660,  1744,
6:01.00, 17645,  1888,
6:01.20, 17626,  1657,
6:01.40, 17626,  1935,
6:01.60, 17606,  1494,
6:01.80, 17568,  1930,
6:02.00, 17497,  1823,
6:02.20, 17415,  1879,
6:02.40, 17415,  1835,
6:02.60, 17334,  1726,
6:02.80, 17270,  1834,
6:03.00, 17241,  1711,
6:03.20, 17226,  2009,
6:03.40, 17213,  1801,
6:03.60, 17213,  1958,
6:03.80, 17203,  1797,
6:04.00, 17194,  1904,
6:04.20, 17186,  1912,
6:04.40, 17177,  1738,
6:04.60, 17177,  1989,
6:04.80, 17166,  1889,
6:05.00, 17156,  2115,
6:05.20, 17145,  1845,
6:05.40, 17133,  1793,
6:05.60, 17119,  1886,
6:05.80, 17119,  1884,
6:06.00, 17102,  1972,
6:06.20, 17084,  1819,
6:06.40, 17068,  2147,
6:06.60, 17056,  1802,
6:06.80, 17056,  2279,
6:07.00, 17046,  1919,
6:07.20, 17037,  1756,
6:07.40, 17027,  2054,
6:07.60, 17017,  1890,
6:07.80, 17008,  2220,
6:08.00, 17008,  1880,
6:08.20, 16999,  2985,
6:08.40, 16990,  2008,
6:08.60, 16982,  1778,
6:08.80, 16973,  2079,
6:09.00, 16973,  1812,
6:09.20, 16964,  2254,
6:09.40, 16956,  1910,
6:09.60, 16948,  2316,
6:09.80, 16939,  2055,
6:10.00, 16939,  2246,
6:10.20, 16931,  2355,
6:10.40, 16923,  1766,
6:10.60, 16914,  2258,
6:10.80, 16907,  2623,
6:11.00, 16900,  2313,
6:11.20, 16900,  2011,
6:11.40, 16894,  2269,
6:11.60, 16893,  2235,
6:11.80, 16892,  2203,
6:12.00, 16892,  2197,
6:12.20, 16892,  1975,
6:12.40, 16892,  2332,
6:12.60, 16889,  2137,
