Time [Minutes],GSR  1 [arb],EKG  1 [Arb],Manual values
3:08.40, 35075,  2545,
3:08.60, 35059,  2230,
3:08.80, 35044,  1916,
3:09.00, 35032,  1893,
3:09.20, 35032,  2048,
3:09.40, 35021,  1780,
3:09.60, 35009,  2431,
3:09.80, 34997,  1988,
3:10.00, 34985,  2033,
3:10.20, 34973,  3147,
3:10.40, 34973,  2397,
3:10.60, 34963,  1920,
3:10.80, 34952,  1990,
3:11.00, 34941,  1969,
3:11.20, 34929,  2109,
3:11.40, 34929,  1956,
3:11.60, 34917,  1976,
3:11.80, 34905,  2109,
3:12.00, 34892,  1994,
3:12.20, 34880,  2120,
3:12.40, 34868,  1947,
3:12.60, 34868,  2112,
3:12.80, 34855,  1742,
3:13.00, 34844,  2483,
3:13.20, 34835,  1924,
3:13.40, 34826,  1985,
3:13.60, 34826,  2026,
3:13.80, 34817,  2065,
3:14.00, 34808,  1869,
3:14.20, 34798,  1935,
3:14.40, 34790,  1992,
3:14.60, 34783,  3648,
3:14.80, 34783,  2282,
3:15.00, 34776,  1895,
3:15.20, 34767,  2147,
3:15.40, 34758,  2123,
3:15.60, 34749,  2089,
3:15.80, 34749,  1901,
3:16.00, 34739,  2011,
3:16.20, 34730,  1971,
3:16.40, 34722,  2047,
3:16.60, 34714,  2264,
3:16.80, 34714,  1875,
3:17.00, 34707,  1974,
3:17.20, 34697,  1987,
3:17.40, 34678,  1849,
3:17.60, 34641,  2289,
3:17.80, 34585,  1714,
3:18.00, 34585,  1890,
3:18.20, 34516,  2116,
3:18.40, 34446,  2014,
3:18.60, 34386,  3683,
3:18.80, 34344,  2394,
3:19.00, 34344,  2210,
3:19.20, 34318,  2054,
3:19.40, 34306,  1942,
3:19.60, 34304,  1783,
3:19.80, 34309,  2186,
3:20.00, 34317,  2409,
3:20.20, 34317,  2015,
3:20.40, 34331,  2107,
3:20.60, 34348,  1838,
3:20.80, 34366,  1957,
3:21.00, 34384,  2186,
3:21.20, 34384,  2057,
3:21.40, 34397,  2025,
3:21.60, 34406,  1912,
3:21.80, 34411,  2018,
3:22.00, 34412,  1913,
3:22.20, 34412,  1995,
3:22.40, 34410,  1903,
3:22.60, 34408,  1889,
3:22.80, 34406,  1940,
3:23.00, 34405,  2065,
3:23.20, 34403,  2057,
3:23.40, 34403,  2147,
3:23.60, 34401,  1969,
3:23.80, 34398,  1982,
3:24.00, 34395,  2094,
3:24.20, 34392,  2029,
3:24.40, 34392,  2052,
3:24.60, 34390,  2045,
3:24.80, 34387,  1989,
3:25.00, 34384,  2019,
3:25.20, 34381,  2087,
3:25.40, 34376,  1807,
3:25.60, 34376,  2365,
3:25.80, 34371,  2000,
3:26.00, 34365,  2030,
3:26.20, 34359,  2095,
3:26.40, 34352,  2052,
3:26.60, 34352,  2058,
3:26.80, 34346,  1993,
3:27.00, 34339,  2095,
3:27.20, 34333,  2064,
3:27.40, 34326,  2083,
3:27.60, 34319,  2036,
3:27.80, 34319,  2030,
3:28.00, 34311,  2035,
3:28.20, 34303,  2134,
3:28.40, 34295,  2055,
3:28.60, 34288,  2355,
3:28.80, 34288,  2040,
3:29.00, 34280,  2009,
3:29.20, 34273,  2209,
3:29.40, 34266,  1992,
3:29.60, 34259,  2326,
3:29.80, 34259,  1980,
3:30.00, 34252,  1971,
3:30.20, 34244,  2005,
3:30.40, 34237,  2035,
3:30.60, 34231,  1906,
3:30.80, 34224,  1960,
3:31.00, 34224,  2019,
3:31.20, 34216,  2064,
3:31.40, 34206,  1952,
3:31.60, 34195,  2275,
3:31.80, 34182,  1899,
3:32.00, 34182,  2059,
3:32.20, 34169,  2093,
3:32.40, 34157,  1893,
3:32.60, 34145,  2483,
3:32.80, 34133,  2030,
3:33.00, 34116,  1878,
3:33.20, 34116,  2016,
3:33.40, 34096,  2037,
3:33.60, 34072,  1934,
3:33.80, 34049,  1995,
3:34.00, 34029,  2005,
3:34.20, 34029,  2018,
3:34.40, 34012,  2025,
3:34.60, 33997,  1912,
3:34.80, 33984,  1955,
3:35.00, 33971,  1753,
3:35.20, 33959,  3372,
3:35.40, 33959,  2249,
3:35.60, 33947,  1855,
3:35.80, 33936,  1975,
3:36.00, 33926,  1913,
3:36.20, 33916,  2292,
3:36.40, 33916,  1965,
3:36.60, 33908,  1979,
3:36.80, 33902,  2160,
3:37.00, 33897,  1978,
3:37.20, 33892,  2124,
3:37.40, 33892,  1909,
3:37.60, 33887,  1987,
3:37.80, 33882,  1894,
3:38.00, 33875,  2100,
3:38.20, 33867,  1926,
3:38.40, 33859,  1940,
3:38.60, 33859,  2107,
3:38.80, 33850,  1765,
3:39.00, 33842,  2359,
3:39.20, 33832,  1898,
3:39.40, 33823,  1962,
3:39.60, 33823,  1977,
3:39.80, 33812,  2081,
3:40.00, 33801,  1946,
3:40.20, 33791,  1906,
3:40.40, 33780,  1996,
3:40.60, 33770,  1845,
3:40.80, 33770,  2057,
3:41.00, 33760,  1831,
3:41.20, 33751,  1945,
3:41.40, 33741,  1947,
3:41.60, 33732,  2073,
3:41.80, 33732,  1926,
3:42.00, 33722,  2372,
3:42.20, 33712,  2011,
3:42.40, 33703,  1939,
3:42.60, 33693,  2117,
3:42.80, 33693,  1815,
3:43.00, 33683,  2357,
3:43.20, 33674,  1985,
3:43.40, 33664,  1954,
3:43.60, 33655,  2053,
3:43.80, 33646,  2017,
3:44.00, 33646,  2020,
3:44.20, 33637,  1878,
3:44.40, 33628,  2062,
3:44.60, 33618,  2031,
3:44.80, 33608,  2042,
3:45.00, 33608,  1977,
3:45.20, 33598,  1971,
3:45.40, 33588,  2076,
3:45.60, 33578,  1887,
3:45.80, 33568,  2223,
3:46.00, 33559,  1912,
3:46.20, 33559,  2065,
3:46.40, 33549,  2091,
3:46.60, 33540,  1952,
3:46.80, 33532,  2258,
3:47.00, 33524,  2005,
3:47.20, 33524,  2073,
3:47.40, 33516,  1949,
3:47.60, 33508,  2143,
3:47.80, 33500,  1907,
3:48.00, 33492,  1977,
3:48.20, 33484,  2014,
3:48.40, 33484,  3766,
3:48.60, 33476,  2327,
3:48.80, 33469,  1969,
3:49.00, 33461,  2040,
3:49.20, 33452,  2150,
3:49.40, 33452,  2034,
3:49.60, 33443,  2303,
3:49.80, 33433,  1989,
3:50.00, 33424,  2028,
3:50.20, 33414,  1852,
3:50.40, 33414,  2383,
3:50.60, 33405,  1987,
3:50.80, 33397,  2002,
3:51.00, 33389,  2126,
3:51.20, 33382,  2048,
3:51.40, 33374,  2177,
3:51.60, 33374,  1997,
3:51.80, 33366,  2018,
3:52.00, 33358,  2155,
3:52.20, 33350,  2033,
3:52.40, 33342,  2143,
3:52.60, 33342,  1999,
3:52.80, 33334,  2072,
3:53.00, 33326,  1935,
3:53.20, 33318,  2158,
3:53.40, 33311,  1874,
3:53.60, 33303,  1904,
3:53.80, 33303,  2054,
3:54.00, 33295,  2588,
3:54.20, 33287,  1996,
3:54.40, 33278,  2133,
3:54.60, 33269,  2613,
3:54.80, 33269,  2649,
3:55.00, 33259,  2004,
3:55.20, 33252,  2360,
3:55.40, 33247,  1878,
3:55.60, 33248,  1584,
3:55.80, 33248,  1344,
3:56.00, 33257,  1803,
3:56.20, 33246,  2156,
3:56.40, 33230,  3109,
3:56.60, 33191,  2665,
3:56.80, 33146,  3698,
3:57.00, 33146,  2239,
3:57.20, 33120,  1835,
3:57.40, 33102,  1864,
3:57.60, 33105,  1939,
3:57.80, 33107,  1694,
3:58.00, 33107,  2307,
3:58.20, 33109,  2213,
3:58.40, 33107,  2094,
3:58.60, 33103,  2021,
3:58.80, 33096,  1976,
3:59.00, 33089,  2014,
3:59.20, 33089,  1871,
3:59.40, 33080,  1980,
3:59.60, 33071,  3552,
3:59.80, 33061,  2303,
4:00.00, 33051,  1991,
4:00.20, 33051,  2540,
4:00.40, 33039,  2838,
4:00.60, 32998,  2064,
4:00.80, 32914,  2310,
4:01.00, 32818,  1890,
4:01.20, 32725,  2038,
4:01.40, 32725,  1785,
4:01.60, 32664,  1677,
4:01.80, 32643,  1587,
4:02.00, 32671,  1973,
4:02.20, 32747,  1915,
4:02.40, 32747,  1625,
4:02.60, 32848,  1669,
4:02.80, 32966,  1782,
4:03.00, 33056,  2221,
4:03.20, 33099,  3542,
4:03.40, 33099,  2323,
4:03.60, 33116,  1786,
4:03.80, 33120,  1626,
4:04.00, 33122,  1827,
4:04.20, 33120,  2060,
4:04.40, 33122,  1941,
4:04.60, 33122,  2050,
4:04.80, 33131,  2340,
4:05.00, 33148,  2434,
4:05.20, 33175,  2602,
4:05.40, 33211,  2337,
4:05.60, 33211,  2372,
4:05.80, 33250,  2265,
4:06.00, 33282,  2353,
4:06.20, 33310,  2109,
4:06.40, 33329,  2105,
4:06.60, 33339,  2259,
4:06.80, 33339,  2232,
4:07.00, 33345,  2433,
4:07.20, 33346,  2369,
4:07.40, 33344,  2314,
4:07.60, 33339,  2200,
4:07.80, 33339,  2773,
4:08.00, 33330,  1971,
4:08.20, 33318,  1859,
4:08.40, 33303,  1632,
4:08.60, 33285,  2121,
4:08.80, 33285,  1893,
4:09.00, 33269,  1986,
4:09.20, 33250,  2166,
4:09.40, 33228,  2053,
4:09.60, 33205,  2042,
4:09.80, 33181,  2037,
4:10.00, 33181,  2115,
4:10.20, 33159,  1873,
4:10.40, 33141,  2202,
4:10.60, 33124,  1893,
4:10.80, 33109,  1972,
4:11.00, 33109,  2066,
4:11.20, 33093,  2037,
4:11.40, 33078,  2002,
4:11.60, 33061,  2451,
4:11.80, 33041,  2468,
4:12.00, 33020,  2131,
4:12.20, 33020,  2374,
4:12.40, 32999,  2067,
4:12.60, 32981,  2079,
4:12.80, 32968,  2515,
4:13.00, 32954,  3212,
4:13.20, 32954,  2322,
4:13.40, 32933,  1895,
4:13.60, 32905,  1763,
4:13.80, 32871,  2239,
4:14.00, 32835,  1690,
4:14.20, 32798,  1432,
4:14.40, 32798,  3816,
4:14.60, 32760,  2584,
4:14.80, 32720,  2054,
4:15.00, 32683,  4006,
4:15.20, 32659,  4017,
4:15.40, 32659,  4025,
4:15.60, 32647,  4023,
4:15.80, 32643,  4022,
4:16.00, 32643,  4011,
4:16.20, 32643,  3999,
4:16.40, 32643,  3916,
4:16.60, 32651,  3088,
4:16.80, 32653,  2627,
4:17.00, 32647,  1062,
4:17.20, 32629,  3713,
4:17.40, 32611,  4021,
4:17.60, 32611,  4023,
4:17.80, 32640,  4027,
4:18.00, 32679,  4023,
4:18.20, 32688,  4024,
4:18.40, 32656,  4014,
4:18.60, 32656,   376,
4:18.80, 32558,    88,
4:19.00, 32495,    19,
4:19.20, 32508,    15,
4:19.40, 32558,  2167,
4:19.60, 32636,   358,
4:19.80, 32636,   744,
4:20.00, 32633,  1135,
4:20.20, 32545,  1472,
4:20.40, 32441,  2329,
4:20.60, 32346,  1705,
4:20.80, 32346,  2329,
4:21.00, 32323,  4017,
4:21.20, 32393,  4008,
4:21.40, 32541,  3979,
4:21.60, 32726,  1259,
4:21.80, 32900,   316,
4:22.00, 32900,    11,
4:22.20, 33014,    14,
4:22.40, 33037,    27,
4:22.60, 33165,    17,
4:22.80, 33364,    35,
4:23.00, 33364,  1702,
4:23.20, 33607,   822,
4:23.40, 33890,  2471,
4:23.60, 34028,  2263,
4:23.80, 34082,    62,
4:24.00, 34082,  1262,
4:24.20, 34127,  1945,
4:24.40, 34163,    37,
4:24.60, 34191,    44,
4:24.80, 34226,   939,
4:25.00, 34255,  1645,
4:25.20, 34255,  1689,
4:25.40, 34284,  1974,
4:25.60, 34314,  1777,
4:25.80, 34332,  1651,
4:26.00, 34341,  1933,
4:26.20, 34341,  1840,
4:26.40, 34346,  2485,
4:26.60, 34345,  2805,
4:26.80, 34335,  2328,
4:27.00, 34315,  2183,
4:27.20, 34287,   137,
4:27.40, 34287,  1305,
4:27.60, 34265,  1110,
4:27.80, 34260,  1411,
4:28.00, 34274,  1853,
4:28.20, 34300,  1792,
4:28.40, 34300,  1947,
4:28.60, 34321,  1927,
4:28.80, 34331,  1773,
4:29.00, 34327,  1926,
4:29.20, 34314,  2214,
4:29.40, 34314,  2203,
4:29.60, 34295,  1888,
4:29.80, 34268,  1909,
4:30.00, 34234,  2011,
4:30.20, 34192,  2092,
4:30.40, 34144,  1928,
4:30.60, 34144,  1969,
4:30.80, 34097,  2020,
4:31.00, 34051,  2089,
4:31.20, 34009,  2077,
4:31.40, 33973,  2067,
4:31.60, 33973,  2423,
4:31.80, 33941,  1981,
4:32.00, 33910,  2359,
4:32.20, 33874,  2656,
4:32.40, 33829,  2431,
4:32.60, 33773,  2317,
4:32.80, 33773,  3953,
4:33.00, 33717,   955,
4:33.20, 33665,    57,
4:33.40, 33630,  1252,
4:33.60, 33611,  1702,
4:33.80, 33611,  1832,
4:34.00, 33602,  2031,
4:34.20, 33602,  1979,
4:34.40, 33598,  3920,
4:34.60, 33591,  3992,
4:34.80, 33580,  3949,
4:35.00, 33580,  3758,
4:35.20, 33571,  1982,
4:35.40, 33572,    36,
4:35.60, 33618,  1929,
4:35.80, 33705,  3995,
4:36.00, 33705,  4013,
4:36.20, 33820,  4023,
4:36.40, 33942,  4018,
4:36.60, 34042,  4015,
4:36.80, 34118,  4018,
4:37.00, 34118,  4020,
4:37.20, 34167,  4019,
4:37.40, 34206,  4020,
4:37.60, 34222,  4017,
4:37.80, 34219,  4016,
4:38.00, 34203,  4021,
4:38.20, 34203,  4022,
4:38.40, 34174,  3981,
4:38.60, 34156,    25,
4:38.80, 34143,    29,
4:39.00, 34096,  3989,
4:39.20, 34096,  4021,
4:39.40, 34016,  4020,
4:39.60, 33903,  4023,
4:39.80, 33789,  4008,
4:40.00, 33728,    67,
4:40.20, 33728,    27,
4:40.40, 33728,    28,
4:40.60, 33766,    23,
4:40.80, 33817,    28,
4:41.00, 33854,    28,
4:41.20, 33864,    34,
4:41.40, 33864,    40,
4:41.60, 33849,   122,
4:41.80, 33801,  2068,
4:42.00, 33730,  3791,
4:42.20, 33644,  2778,
4:42.40, 33644,  2934,
4:42.60, 33544,  2406,
4:42.80, 33445,  1659,
4:43.00, 33360,  2053,
4:43.20, 33280,    28,
4:43.40, 33211,    29,
4:43.60, 33211,    66,
4:43.80, 33156,  1302,
4:44.00, 33125,  1469,
4:44.20, 33115,  1646,
4:44.40, 33120,  1177,
4:44.60, 33120,  2259,
4:44.80, 33130,  1801,
4:45.00, 33130,  1636,
4:45.20, 33128,  1742,
4:45.40, 33124,  1553,
4:45.60, 33120,  2047,
4:45.80, 33120,  1808,
4:46.00, 33116,  2038,
4:46.20, 33110,  1688,
4:46.40, 33102,  1847,
4:46.60, 33092,  1820,
4:46.80, 33092,  1881,
4:47.00, 33083,  2288,
4:47.20, 33074,  2529,
4:47.40, 33069,  1878,
4:47.60, 33064,  1332,
4:47.80, 33054,  1224,
4:48.00, 33054,  1259,
4:48.20, 33035,  1449,
4:48.40, 33004,  1800,
4:48.60, 32959,  3100,
4:48.80, 32907,  2176,
4:49.00, 32907,  2198,
4:49.20, 32855,  3199,
4:49.40, 32804,  1246,
4:49.60, 32757,  2513,
4:49.80, 32714,  2802,
4:50.00, 32714,   799,
4:50.20, 32673,  1472,
4:50.40, 32640,  3380,
4:50.60, 32611,  1195,
4:50.80, 32592,  1747,
4:51.00, 32576,  2123,
4:51.20, 32576,  3703,
4:51.40, 32560,  2804,
4:51.60, 32542,  2223,
4:51.80, 32520,  2048,
4:52.00, 32499,  2002,
4:52.20, 32499,  2291,
4:52.40, 32480,  2083,
4:52.60, 32464,  1992,
4:52.80, 32448,  1733,
4:53.00, 32432,  2630,
4:53.20, 32418,  1379,
4:53.40, 32418,  1912,
4:53.60, 32408,  2000,
4:53.80, 32400,  2015,
4:54.00, 32392,  2206,
4:54.20, 32383,  2094,
4:54.40, 32383,  1953,
4:54.60, 32369,  2559,
4:54.80, 32353,  2223,
4:55.00, 32337,  1728,
4:55.20, 32318,  2041,
4:55.40, 32300,  1704,
4:55.60, 32300,  1679,
4:55.80, 32288,  1681,
4:56.00, 32287,  1642,
4:56.20, 32300,  2717,
4:56.40, 32323,  3497,
4:56.60, 32323,  4003,
4:56.80, 32350,  4009,
4:57.00, 32378,  4007,
4:57.20, 32402,  4007,
4:57.40, 32427,  3965,
4:57.60, 32427,  4020,
4:57.80, 32452,  4026,
4:58.00, 32474,  4024,
4:58.20, 32493,  4023,
4:58.40, 32506,  4021,
4:58.60, 32512,  4022,
4:58.80, 32512,  4013,
4:59.00, 32513,  4009,
4:59.20, 32511,  4022,
4:59.40, 32504,  4020,
4:59.60, 32498,  4003,
4:59.80, 32498,  4010,
5:00.00, 32489,  3994,
5:00.20, 32480,  3764,
5:00.40, 32469,  2052,
5:00.60, 32456,  1647,
5:00.80, 32445,  1956,
5:01.00, 32445,  2152,
5:01.20, 32431,  2028,
5:01.40, 32419,  2156,
5:01.60, 32405,  3765,
5:01.80, 32392,  2609,
5:02.00, 32392,  2269,
5:02.20, 32380,    48,
5:02.40, 32366,    24,
5:02.60, 32355,  3266,
5:02.80, 32343,  2795,
5:03.00, 32343,  2254,
5:03.20, 32328,  2107,
5:03.40, 32313,  2139,
5:03.60, 32296,  1951,
5:03.80, 32279,  2335,
5:04.00, 32266,  1751,
5:04.20, 32266,  1813,
5:04.40, 32253,  1618,
5:04.60, 32239,  3152,
5:04.80, 32225,    28,
5:05.00, 32210,    15,
5:05.20, 32210,    17,
5:05.40, 32196,    17,
5:05.60, 32186,    22,
5:05.80, 32177,   347,
5:06.00, 32167,  2156,
5:06.20, 32158,  2381,
5:06.40, 32158,  3440,
5:06.60, 32147,  4011,
5:06.80, 32134,  4010,
5:07.00, 32119,  3976,
5:07.20, 32103,  3540,
5:07.40, 32103,  2173,
5:07.60, 32087,  2602,
5:07.80, 32075,    15,
5:08.00, 32069,    16,
5:08.20, 32067,    13,
5:08.40, 32064,    18,
5:08.60, 32064,     5,
5:08.80, 32063,    22,
5:09.00, 32052,    22,
5:09.20, 32039,    31,
5:09.40, 32025,    53,
5:09.60, 32025,  1017,
5:09.80, 32008,  1500,
5:10.00, 31997,  1990,
5:10.20, 31982,  1847,
5:10.40, 31971,  1563,
5:10.60, 31971,  1675,
5:10.80, 31961,  1697,
5:11.00, 31948,  1701,
5:11.20, 31937,   397,
5:11.40, 31928,    35,
5:11.60, 31918,    49,
5:11.80, 31918,  1053,
5:12.00, 31909,  1348,
5:12.20, 31901,  1396,
5:12.40, 31895,  1717,
5:12.60, 31896,  1956,
5:12.80, 31896,  3469,
5:13.00, 31900,  2493,
5:13.20, 31896,  2092,
5:13.40, 31885,  2015,
5:13.60, 31867,  1863,
5:13.80, 31844,  2409,
5:14.00, 31844,  2227,
5:14.20, 31817,  2083,
5:14.40, 31783,  2063,
5:14.60, 31741,  1872,
5:14.80, 31695,  2549,
5:15.00, 31695,  1764,
5:15.20, 31655,  1689,
5:15.40, 31617,  1994,
5:15.60, 31580,  1774,
5:15.80, 31540,  1715,
5:16.00, 31540,  1648,
5:16.20, 31506,  1717,
5:16.40, 31487,  1742,
5:16.60, 31485,  2189,
5:16.80, 31499,  1689,
5:17.00, 31517,  1875,
5:17.20, 31517,  2043,
5:17.40, 31531,  1779,
5:17.60, 31538,  2641,
5:17.80, 31542,  2052,
5:18.00, 31546,  2061,
5:18.20, 31546,  2076,
5:18.40, 31550,  2109,
5:18.60, 31555,  2438,
5:18.80, 31557,  1964,
5:19.00, 31558,  2046,
5:19.20, 31559,  2048,
5:19.40, 31559,  2168,
5:19.60, 31559,  1857,
5:19.80, 31560,  1933,
5:20.00, 31563,  2083,
5:20.20, 31566,  1953,
5:20.40, 31566,  2161,
5:20.60, 31569,  1859,
5:20.80, 31571,  2043,
5:21.00, 31570,  1952,
5:21.20, 31570,  2147,
5:21.40, 31566,  1834,
5:21.60, 31566,  1933,
5:21.80, 31559,  2159,
5:22.00, 31550,  2016,
5:22.20, 31539,  2588,
5:22.40, 31526,  2023,
5:22.60, 31526,  2079,
5:22.80, 31515,  1988,
5:23.00, 31504,  2059,
5:23.20, 31491,  1839,
5:23.40, 31479,  2055,
5:23.60, 31479,  2175,
5:23.80, 31470,  2054,
5:24.00, 31461,  2392,
5:24.20, 31452,  2001,
5:24.40, 31445,  2098,
5:24.60, 31435,  1931,
5:24.80, 31435,  2420,
5:25.00, 31425,  1915,
5:25.20, 31415,  2075,
5:25.40, 31405,  1942,
5:25.60, 31396,  2050,
5:25.80, 31396,  1888,
5:26.00, 31387,  2026,
5:26.20, 31380,  2101,
5:26.40, 31373,  3424,
5:26.60, 31366,  2398,
5:26.80, 31358,  1959,
5:27.00, 31358,  2065,
5:27.20, 31348,  2040,
5:27.40, 31335,  2150,
5:27.60, 31321,  1878,
5:27.80, 31309,  2037,
5:28.00, 31309,  2100,
5:28.20, 31298,  3435,
5:28.40, 31287,  2317,
5:28.60, 31278,  2148,
5:28.80, 31270,  2248,
5:29.00, 31273,  2331,
5:29.20, 31273,  1586,
5:29.40, 31283,  2700,
5:29.60, 31295,  2540,
5:29.80, 31300,  2410,
5:30.00, 31296,  2494,
5:30.20, 31296,  2531,
5:30.40, 31283,  2093,
5:30.60, 31263,  2162,
5:30.80, 31246,  1996,
5:31.00, 31229,  2502,
5:31.20, 31229,  2145,
5:31.40, 31214,  2354,
5:31.60, 31201,  2276,
5:31.80, 31188,  2809,
5:32.00, 31174,  2265,
5:32.20, 31160,  2203,
5:32.40, 31160,  2068,
5:32.60, 31148,  2251,
5:32.80, 31138,  2026,
5:33.00, 31130,  2101,
5:33.20, 31122,  2092,
5:33.40, 31122,  2102,
5:33.60, 31116,  2038,
5:33.80, 31109,  2031,
5:34.00, 31101,  2081,
5:34.20, 31095,  2075,
5:34.40, 31088,  1948,
5:34.60, 31088,  1910,
5:34.80, 31080,  2049,
5:35.00, 31072,  1814,
5:35.20, 31062,  2417,
5:35.40, 31053,  2062,
5:35.60, 31053,  1929,
5:35.80, 31049,  3258,
5:36.00, 31048,  2420,
5:36.20, 31042,  2028,
5:36.40, 31033,  1992,
5:36.60, 31033,  1953,
5:36.80, 31022,  2391,
5:37.00, 31006,  1974,
5:37.20, 30995,  2022,
5:37.40, 30986,  1963,
5:37.60, 30978,  2349,
5:37.80, 30978,  2003,
5:38.00, 30972,  2141,
5:38.20, 30966,  2075,
5:38.40, 30961,  1993,
5:38.60, 30953,  2004,
5:38.80, 30953,  1963,
5:39.00, 30944,  2037,
5:39.20, 30936,  1724,
5:39.40, 30926,  1722,
5:39.60, 30919,  3141,
5:39.80, 30920,  2188,
5:40.00, 30920,  1769,
5:40.20, 30919,  1900,
5:40.40, 30922,  2588,
5:40.60, 30922,  2337,
5:40.80, 30916,  1981,
5:41.00, 30916,  2018,
5:41.20, 30908,  3481,
5:41.40, 30902,  2294,
5:41.60, 30895,  1970,
5:41.80, 30883,  2009,
5:42.00, 30874,  1778,
5:42.20, 30874,  2372,
5:42.40, 30863,  1985,
5:42.60, 30853,  2070,
5:42.80, 30849,  3726,
5:43.00, 30845,  2260,
5:43.20, 30845,  2043,
5:43.40, 30840,  2060,
5:43.60, 30834,  1983,
5:43.80, 30825,  2221,
5:44.00, 30812,  1980,
5:44.20, 30812,  2090,
5:44.40, 30798,  3406,
5:44.60, 30785,  2372,
5:44.80, 30775,  1971,
5:45.00, 30768,  2146,
5:45.20, 30759,  1672,
5:45.40, 30759,  2686,
5:45.60, 30715,  1978,
5:45.80, 30596,  2154,
5:46.00, 30421,  1896,
5:46.20, 30213,  2003,
5:46.40, 30213,  2116,
5:46.60, 30020,  1862,
5:46.80, 29892,  1975,
5:47.00, 29825,  1797,
5:47.20, 29796,  2092,
5:47.40, 29782,  1770,
5:47.60, 29782,  2392,
5:47.80, 29776,  1801,
5:48.00, 29774,  2036,
5:48.20, 29776,  1881,
5:48.40, 29774,  2111,
5:48.60, 29774,  2051,
5:48.80, 29749,  2177,
5:49.00, 29717,  2307,
5:49.20, 29715,  1929,
5:49.40, 29740,  2655,
5:49.60, 29740,  2101,
5:49.80, 29764,  2542,
5:50.00, 29683,  1874,
5:50.20, 29488,  1812,
5:50.40, 29255,  1702,
5:50.60, 29043,  2003,
5:50.80, 29043,  1899,
5:51.00, 28915,  1815,
5:51.20, 28849,  1698,
5:51.40, 28787,  2003,
5:51.60, 28706,  1906,
5:51.80, 28706,  1860,
5:52.00, 28658,  2927,
5:52.20, 28636,  2205,
5:52.40, 28684,  2062,
5:52.60, 28817,  2197,
5:52.80, 28978,  2121,
5:53.00, 28978,  2583,
5:53.20, 29146,  2118,
5:53.40, 29260,  2237,
5:53.60, 29308,  2112,
5:53.80, 29317,  2157,
5:54.00, 29317,  2031,
5:54.20, 29315,  2017,
5:54.40, 29321,  2140,
5:54.60, 29336,  2002,
5:54.80, 29354,  2196,
5:55.00, 29341,  3359,
5:55.20, 29341,  2518,
5:55.40, 29266,  1823,
5:55.60, 29144,  2144,
5:55.80, 29070,  1995,
5:56.00, 29075,  2255,
5:56.20, 29075,  2025,
5:56.40, 29159,  2231,
5:56.60, 29280,  1944,
5:56.80, 29336,  2006,
5:57.00, 29293,  1918,
5:57.20, 29293,  1874,
5:57.40, 29199,  2247,
5:57.60, 29081,  1973,
5:57.80, 28959,  1836,
5:58.00, 28869,  1771,
5:58.20, 28775,  1669,
5:58.40, 28775,  1973,
5:58.60, 28725,  3623,
5:58.80, 28711,  2097,
5:59.00, 28763,  1872,
5:59.20, 28891,  1919,
5:59.40, 28891,  1751,
5:59.60, 29029,  2305,
5:59.80, 29156,  1890,
6:00.00, 29238,  1841,
6:00.20, 29279,  1998,
6:00.40, 29301,  1845,
6:00.60, 29301,  1908,
6:00.80, 29314,  1948,
6:01.00, 29321,  2100,
6:01.20, 29325,  1917,
6:01.40, 29328,  2084,
6:01.60, 29328,  1879,
6:01.80, 29331,  2151,
6:02.00, 29334,  2024,
6:02.20, 29335,  2015,
6:02.40, 29335,  1954,
6:02.60, 29335,  2359,
6:02.80, 29334,  1985,
6:03.00, 29333,  2003,
6:03.20, 29332,  1945,
6:03.40, 29332,  2172,
6:03.60, 29333,  1949,
6:03.80, 29333,  2117,
6:04.00, 29328,  2669,
6:04.20, 29308,  1925,
6:04.40, 29361,    18,
6:04.60, 29516,   485,
6:04.80, 29516,  3935,
6:05.00, 29742,  3839,
6:05.20, 30010,  4021,
6:05.40, 30235,    28,
6:05.60, 30382,    61,
6:05.80, 30477,  1259,
6:06.00, 30477,  1807,
6:06.20, 30554,  4006,
6:06.40, 30580,  4030,
6:06.60, 30576,  4033,
6:06.80, 30559,  4030,
6:07.00, 30559,  4027,
6:07.20, 30543,  4028,
6:07.40, 30560,  4018,
6:07.60, 30584,  4016,
6:07.80, 30611,  4020,
6:08.00, 30642,  4021,
6:08.20, 30642,  4014,
6:08.40, 30670,  3975,
6:08.60, 30697,  1681,
6:08.80, 30709,  2102,
6:09.00, 30712,  1369,
6:09.20, 30712,  1654,
6:09.40, 30707,  1800,
6:09.60, 30703,  1264,
6:09.80, 30709,  1142,
6:10.00, 30724,  1757,
6:10.20, 30724,   918,
6:10.40, 30738,   797,
6:10.60, 30727,  1523,
6:10.80, 30687,  3948,
6:11.00, 30652,  2403,
6:11.20, 30643,  1028,
6:11.40, 30643,  1570,
6:11.60, 30670,  2442,
6:11.80, 30740,  2481,
6:12.00, 30801,  1835,
6:12.20, 30838,  1141,
6:12.40, 30838,  1247,
6:12.60, 30859,   465,
6:12.80, 30843,  1284,
6:13.00, 30809,  2825,
6:13.20, 30757,  2998,
6:13.40, 30708,  2905,
6:13.60, 30708,  2576,
6:13.80, 30680,  2620,
6:14.00, 30663,  2161,
6:14.20, 30659,  2203,
6:14.40, 30659,  2920,
6:14.60, 30659,  4018,
6:14.80, 30664,  4015,
6:15.00, 30667,  4005,
6:15.20, 30665,  3976,
