Time [Minutes],GSR  1 [arb],EKG  1 [Arb],Manual values
6:12.20, 37993,  2111,
6:12.40, 37998,  1931,
6:12.60, 38003,  1997,
6:12.80, 38003,  2057,
6:13.00, 38005,  3123,
6:13.20, 38002,  2388,
6:13.40, 37991,  2149,
6:13.60, 37981,  2086,
6:13.80, 37981,  2148,
6:14.00, 37981,  2001,
6:14.20, 37983,  2191,
6:14.40, 37989,  2036,
6:14.60, 37994,  1984,
6:14.80, 37991,  2069,
6:15.00, 37991,  2274,
6:15.20, 37992,  2410,
6:15.40, 37995,  2003,
6:15.60, 38002,  2097,
6:15.80, 38009,  2105,
6:16.00, 38012,  1911,
6:16.20, 38012,  2106,
6:16.40, 38012,  1872,
6:16.60, 38009,  2108,
6:16.80, 38006,  2142,
6:17.00, 38009,  2510,
6:17.20, 38009,  2375,
6:17.40, 38015,  1986,
6:17.60, 38021,  1973,
6:17.80, 38023,  2188,
6:18.00, 38023,  1905,
6:18.20, 38022,  2063,
6:18.40, 38022,  1967,
6:18.60, 38017,  1986,
6:18.80, 38014,  2145,
6:19.00, 38013,  2247,
6:19.20, 38010,  2365,
6:19.40, 38010,  2013,
6:19.60, 38011,  2067,
6:19.80, 38018,  2230,
6:20.00, 38024,  2117,
6:20.20, 38028,  2042,
6:20.40, 38028,  2045,
6:20.60, 38034,  1942,
6:20.80, 38039,  2052,
6:21.00, 38041,  1948,
6:21.20, 38041,  2178,
6:21.40, 38039,  2026,
6:21.60, 38039,  2198,
6:21.80, 38035,  2218,
6:22.00, 38034,  2013,
6:22.20, 38037,  1994,
6:22.40, 38037,  2198,
6:22.60, 38037,  1996,
6:22.80, 38032,  1991,
6:23.00, 38026,  2045,
6:23.20, 38020,  2023,
6:23.40, 38017,  2073,
6:23.60, 38019,  1851,
6:23.80, 38019,  2294,
6:24.00, 38021,  1970,
6:24.20, 38026,  2916,
6:24.40, 38024,  2351,
6:24.60, 38013,  2037,
6:24.80, 38013,  2173,
6:25.00, 38006,  2151,
6:25.20, 38000,  2093,
6:25.40, 38002,  2039,
6:25.60, 38009,  1999,
6:25.80, 38009,  1935,
6:26.00, 38017,  1975,
6:26.20, 38025,  2024,
6:26.40, 38030,  2050,
6:26.60, 38036,  2098,
6:26.80, 38039,  2163,
6:27.00, 38039,  2055,
6:27.20, 38039,  1947,
6:27.40, 38035,  2345,
6:27.60, 37982,  1843,
6:27.80, 37870,  1811,
6:28.00, 37870,  1616,
6:28.20, 37733,  1866,
6:28.40, 37588,  1971,
6:28.60, 37487,  2148,
6:28.80, 37454,  1826,
6:29.00, 37458,  2072,
6:29.20, 37458,  2062,
6:29.40, 37487,  1900,
6:29.60, 37534,  2349,
6:29.80, 37580,  2052,
6:30.00, 37617,  2066,
6:30.20, 37617,  2156,
6:30.40, 37651,  2005,
6:30.60, 37678,  2014,
6:30.80, 37704,  2040,
6:31.00, 37732,  2045,
6:31.20, 37732,  1962,
6:31.40, 37753,  1958,
6:31.60, 37769,  2188,
6:31.80, 37783,  2286,
6:32.00, 37796,  1971,
6:32.20, 37816,  2021,
6:32.40, 37816,  2184,
6:32.60, 37830,  2063,
6:32.80, 37834,  2083,
6:33.00, 37849,  2052,
6:33.20, 37842,  2404,
6:33.40, 37842,  1980,
6:33.60, 37846,  2108,
6:33.80, 37857,  2061,
6:34.00, 37851,  2047,
6:34.20, 37853,  2075,
6:34.40, 37861,  1986,
6:34.60, 37861,  1977,
6:34.80, 37870,  2045,
6:35.00, 37872,  2089,
6:35.20, 37876,  2091,
6:35.40, 37869,  1973,
6:35.60, 37869,  1892,
6:35.80, 37860,  2222,
6:36.00, 37860,  2109,
6:36.20, 37861,  2344,
6:36.40, 37865,  2347,
6:36.60, 37871,  1957,
6:36.80, 37871,  2490,
6:37.00, 37875,  2203,
6:37.20, 37880,  2093,
6:37.40, 37883,  2120,
6:37.60, 37884,  2086,
6:37.80, 37884,  1966,
6:38.00, 37893,  2010,
6:38.20, 37899,  2425,
6:38.40, 37901,  2426,
6:38.60, 37902,  2109,
6:38.80, 37902,  2124,
6:39.00, 37894,  2072,
6:39.20, 37883,  2122,
6:39.40, 37863,  2307,
6:39.60, 37836,  2240,
6:39.80, 37813,  2204,
6:40.00, 37813,  1995,
6:40.20, 37787,  1607,
6:40.40, 37770,  1723,
6:40.60, 37763,  1072,
6:40.80, 37761,   710,
6:41.00, 37761,  2046,
6:41.20, 37768,  2373,
6:41.40, 37781,  2343,
6:41.60, 37795,  2300,
6:41.80, 37810,  1895,
6:42.00, 37825,  2350,
6:42.20, 37825,  1905,
6:42.40, 37840,  1850,
6:42.60, 37850,  2465,
6:42.80, 37857,  2402,
6:43.00, 37864,  2167,
6:43.20, 37864,  1717,
6:43.40, 37873,  2156,
6:43.60, 37882,  1962,
6:43.80, 37889,  1804,
6:44.00, 37902,  2183,
6:44.20, 37902,  2116,
6:44.40, 37908,  2185,
6:44.60, 37914,  2427,
6:44.80, 37919,  2011,
6:45.00, 37904,  2130,
6:45.20, 37883,  2013,
6:45.40, 37883,  1347,
6:45.60, 37865,  1451,
6:45.80, 37847,  2147,
6:46.00, 37845,  2212,
6:46.20, 37854,  2569,
6:46.40, 37854,  2488,
6:46.60, 37864,  2371,
6:46.80, 37876,  2103,
6:47.00, 37885,  2077,
6:47.20, 37893,  2038,
6:47.40, 37896,  1970,
6:47.60, 37896,  1849,
6:47.80, 37897,  2226,
6:48.00, 37899,  2165,
6:48.20, 37903,  2177,
6:48.40, 37913,  2367,
6:48.60, 37913,  2025,
6:48.80, 37924,  1753,
6:49.00, 37934,  1936,
6:49.20, 37942,  1897,
6:49.40, 37948,  1903,
6:49.60, 37948,  2143,
6:49.80, 37948,  2070,
6:50.00, 37950,  2115,
6:50.20, 37953,  2177,
6:50.40, 37957,  1948,
6:50.60, 37963,  1711,
6:50.80, 37963,  2141,
6:51.00, 37968,  1878,
6:51.20, 37969,  2205,
6:51.40, 37967,  2159,
6:51.60, 37967,  2220,
6:51.80, 37967,  2093,
6:52.00, 37970,  1885,
6:52.20, 37970,  1875,
6:52.40, 37969,  2091,
6:52.60, 37970,  2185,
6:52.80, 37967,  1960,
6:53.00, 37967,  2227,
6:53.20, 37963,  2041,
6:53.40, 37960,  2758,
6:53.60, 37956,  2339,
6:53.80, 37953,  1897,
6:54.00, 37953,  2059,
6:54.20, 37952,  1975,
6:54.40, 37948,  1855,
6:54.60, 37942,  1859,
6:54.80, 37935,  2010,
6:55.00, 37931,  2160,
6:55.20, 37931,  1991,
6:55.40, 37930,  1920,
6:55.60, 37932,  1993,
6:55.80, 37933,  1988,
6:56.00, 37935,  2009,
6:56.20, 37935,  2027,
6:56.40, 37937,  1971,
6:56.60, 37939,  1853,
6:56.80, 37943,  1918,
6:57.00, 37949,  2157,
6:57.20, 37949,  2326,
6:57.40, 37955,  2077,
6:57.60, 37955,  1970,
6:57.80, 37962,  2146,
6:58.00, 37962,  1975,
6:58.20, 37953,  2504,
6:58.40, 37953,  2233,
6:58.60, 37944,  2042,
6:58.80, 37923,  2149,
6:59.00, 37909,  2258,
6:59.20, 37903,  2292,
6:59.40, 37903,  1861,
6:59.60, 37894,  1892,
6:59.80, 37889,  1914,
7:00.00, 37886,  2014,
7:00.20, 37884,  1816,
7:00.40, 37885,  2342,
7:00.60, 37885,  1912,
7:00.80, 37893,  1912,
7:01.00, 37891,  2032,
7:01.20, 37892,  2012,
7:01.40, 37897,  1961,
7:01.60, 37897,  2197,
7:01.80, 37903,  2196,
7:02.00, 37921,  2148,
7:02.20, 37927,  2328,
7:02.40, 37922,  2010,
7:02.60, 37922,  2188,
7:02.80, 37906,  2100,
7:03.00, 37886,  2145,
7:03.20, 37871,  2217,
7:03.40, 37865,  2015,
7:03.60, 37864,  1985,
7:03.80, 37864,  2275,
7:04.00, 37863,  2077,
7:04.20, 37869,  2054,
7:04.40, 37877,  2376,
7:04.60, 37885,  1959,
7:04.80, 37885,  1873,
7:05.00, 37893,  1954,
7:05.20, 37900,  1969,
7:05.40, 37906,  1921,
7:05.60, 37912,  2303,
7:05.80, 37918,  2301,
7:06.00, 37918,  1979,
7:06.20, 37922,  1923,
7:06.40, 37925,  2082,
7:06.60, 37928,  1960,
7:06.80, 37926,  1922,
7:07.00, 37926,  2010,
7:07.20, 37922,  2046,
7:07.40, 37918,  2020,
7:07.60, 37915,  2167,
7:07.80, 37915,  2037,
7:08.00, 37915,  2016,
7:08.20, 37917,  2087,
7:08.40, 37921,  1945,
7:08.60, 37924,  2109,
7:08.80, 37927,  2101,
7:09.00, 37931,  2727,
7:09.20, 37931,  2295,
7:09.40, 37933,  2278,
7:09.60, 37934,  2137,
7:09.80, 37935,  2138,
7:10.00, 37933,  1899,
7:10.20, 37933,  2106,
7:10.40, 37931,  1951,
7:10.60, 37928,  1823,
7:10.80, 37925,  1875,
7:11.00, 37924,  1955,
7:11.20, 37923,  2152,
7:11.40, 37923,  2015,
7:11.60, 37925,  2505,
7:11.80, 37932,  2295,
7:12.00, 37941,  2082,
7:12.20, 37952,  2264,
7:12.40, 37952,  2267,
7:12.60, 37962,  2038,
7:12.80, 37967,  2218,
7:13.00, 37972,  2149,
7:13.20, 37976,  1959,
7:13.40, 37979,  2207,
7:13.60, 37979,  2202,
7:13.80, 37984,  1988,
7:14.00, 37989,  2646,
7:14.20, 37996,  2252,
7:14.40, 38002,  2057,
7:14.60, 38002,  1952,
7:14.80, 38009,  2108,
7:15.00, 38015,  1966,
7:15.20, 38018,  1976,
7:15.40, 38020,  2149,
7:15.60, 38020,  1903,
7:15.80, 38020,  1785,
7:16.00, 38020,  2077,
7:16.20, 38019,  1932,
7:16.40, 38018,  2042,
7:16.60, 38018,  2008,
7:16.80, 38018,  1844,
7:17.00, 38017,  2064,
7:17.20, 38016,  1824,
7:17.40, 38016,  1936,
7:17.60, 38015,  2060,
7:17.80, 38015,  2931,
7:18.00, 38014,  2287,
7:18.20, 38012,  2079,
7:18.40, 38010,  2117,
7:18.60, 38007,  2049,
7:18.80, 38006,  2010,
7:19.00, 38006,  2122,
7:19.20, 38004,  2666,
7:19.40, 38002,  2260,
7:19.60, 38000,  2133,
7:19.80, 38003,  2067,
7:20.00, 38003,  2103,
7:20.20, 38002,  1979,
7:20.40, 37999,  1993,
7:20.60, 38000,  1969,
7:20.80, 37996,  2171,
7:21.00, 37996,  2104,
7:21.20, 37990,  2053,
7:21.40, 37986,  2178,
7:21.60, 37979,  1963,
7:21.80, 37974,  2171,
7:22.00, 37976,  1943,
7:22.20, 37976,  1991,
7:22.40, 37980,  1994,
7:22.60, 37984,  2635,
7:22.80, 37988,  2285,
7:23.00, 37992,  1997,
7:23.20, 37992,  2103,
7:23.40, 37997,  1870,
7:23.60, 38003,  2004,
7:23.80, 38009,  2027,
7:24.00, 38013,  2873,
7:24.20, 38015,  2282,
7:24.40, 38015,  2035,
7:24.60, 38015,  2063,
7:24.80, 38015,  2064,
7:25.00, 38017,  1941,
7:25.20, 38018,  1921,
7:25.40, 38018,  1983,
7:25.60, 38019,  1951,
7:25.80, 38017,  2025,
7:26.00, 38012,  1944,
7:26.20, 38009,  2264,
7:26.40, 38009,  2136,
7:26.60, 38008,  3073,
7:26.80, 38008,  2230,
7:27.00, 38009,  1921,
7:27.20, 38009,  1840,
7:27.40, 38009,  2024,
7:27.60, 38009,  1821,
7:27.80, 38011,  2131,
7:28.00, 38012,  2064,
7:28.20, 38016,  2066,
7:28.40, 38035,  2138,
7:28.60, 38035,  2084,
7:28.80, 38050,  2197,
7:29.00, 38058,  2154,
7:29.20, 38059,  2462,
7:29.40, 38036,  2258,
7:29.60, 38016,  1891,
7:29.80, 38016,  2762,
7:30.00, 38008,  2207,
7:30.20, 38007,  1937,
7:30.40, 38014,  2002,
7:30.60, 38031,  2059,
7:30.80, 38031,  1938,
7:31.00, 38038,  2172,
7:31.20, 38045,  1994,
7:31.40, 38041,  2030,
7:31.60, 38039,  1980,
7:31.80, 38044,  2438,
7:32.00, 38044,  2279,
7:32.20, 38038,  2110,
7:32.40, 38046,  1903,
7:32.60, 38045,  2231,
7:32.80, 38032,  2010,
7:33.00, 38032,  2042,
7:33.20, 38032,  2187,
7:33.40, 38027,  2024,
7:33.60, 38018,  2084,
7:33.80, 38015,  1979,
7:34.00, 38015,  1973,
7:34.20, 38006,  2024,
7:34.40, 37999,  2015,
7:34.60, 37993,  2472,
7:34.80, 37992,  2019,
7:35.00, 37996,  2195,
7:35.20, 37996,  2289,
7:35.40, 37998,  2031,
7:35.60, 38008,  2864,
7:35.80, 38019,  2211,
7:36.00, 38025,  2039,
7:36.20, 38025,  2089,
7:36.40, 38035,  2181,
7:36.60, 38038,  1932,
7:36.80, 38041,  2291,
7:37.00, 38019,  2166,
7:37.20, 37967,  1985,
7:37.40, 37967,  2193,
7:37.60, 37901,  2184,
7:37.80, 37827,  2203,
7:38.00, 37776,  2192,
7:38.20, 37754,  2180,
7:38.40, 37754,  2185,
7:38.60, 37744,  1752,
7:38.80, 37735,  1986,
7:39.00, 37727,  1795,
7:39.20, 37722,  1831,
7:39.40, 37722,  1977,
7:39.60, 37727,  2094,
7:39.80, 37745,  2207,
7:40.00, 37772,  2374,
7:40.20, 37807,  1985,
7:40.40, 37836,  2287,
7:40.60, 37836,  2073,
7:40.80, 37863,  1819,
7:41.00, 37890,  2679,
7:41.20, 37904,  2278,
7:41.40, 37917,  1993,
7:41.60, 37917,  2131,
7:41.80, 37936,  1989,
7:42.00, 37950,  1912,
7:42.20, 37956,  2042,
7:42.40, 37948,  2160,
7:42.60, 37931,  2053,
7:42.80, 37931,  1928,
7:43.00, 37901,  2111,
7:43.20, 37893,  1992,
7:43.40, 37897,  1696,
7:43.60, 37903,  1998,
7:43.80, 37903,  1889,
7:44.00, 37920,  1887,
7:44.20, 37935,  2281,
7:44.40, 37948,  2217,
7:44.60, 37948,  2312,
7:44.80, 37908,  2038,
7:45.00, 37908,  1788,
7:45.20, 37833,  1814,
7:45.40, 37745,  1777,
7:45.60, 37664,  1703,
7:45.80, 37618,  1567,
7:46.00, 37618,  1890,
7:46.20, 37607,  1991,
7:46.40, 37613,  1731,
7:46.60, 37628,  2359,
7:46.80, 37650,  2043,
7:47.00, 37650,  1793,
7:47.20, 37673,  2736,
7:47.40, 37702,  1915,
7:47.60, 37718,  1806,
7:47.80, 37725,  1634,
7:48.00, 37730,  1917,
7:48.20, 37730,  1823,
7:48.40, 37741,  1875,
7:48.60, 37755,  1865,
7:48.80, 37784,  1820,
7:49.00, 37798,  1974,
7:49.20, 37798,  1809,
7:49.40, 37796,  1977,
7:49.60, 37798,  1801,
7:49.80, 37788,  3006,
7:50.00, 37801,  2122,
7:50.20, 37813,  1804,
7:50.40, 37813,  1903,
7:50.60, 37818,  1938,
7:50.80, 37826,  1969,
7:51.00, 37809,  1941,
7:51.20, 37794,  1992,
7:51.40, 37794,  2150,
7:51.60, 37790,  1871,
7:51.80, 37784,  3003,
7:52.00, 37817,  2235,
7:52.20, 37840,  2069,
7:52.40, 37840,  2002,
7:52.60, 37829,  2203,
7:52.80, 37816,  1902,
7:53.00, 37786,  2032,
7:53.20, 37759,  2103,
7:53.40, 37766,  1958,
7:53.60, 37766,  2054,
7:53.80, 37788,  1861,
7:54.00, 37821,  2112,
7:54.20, 37858,  1919,
7:54.40, 37888,  3165,
7:54.60, 37888,  2205,
7:54.80, 37894,  1918,
7:55.00, 37869,  1957,
7:55.20, 37857,  1959,
7:55.40, 37824,  1895,
7:55.60, 37820,  2018,
7:55.80, 37820,  2020,
7:56.00, 37872,  1976,
7:56.20, 37953,  2073,
7:56.40, 37987,  2108,
7:56.60, 37916,  2296,
7:56.80, 37916,  2157,
7:57.00, 37756,  1986,
7:57.20, 37562,  2472,
7:57.40, 37431,  1874,
7:57.60, 37384,  2087,
7:57.80, 37439,  2102,
7:58.00, 37439,  1845,
7:58.20, 37515,  1740,
7:58.40, 37589,  1833,
7:58.60, 37671,  1950,
7:58.80, 37694,  2137,
7:59.00, 37694,  1952,
7:59.20, 37688,  2299,
7:59.40, 37690,  2044,
7:59.60, 37689,  1892,
7:59.80, 37698,  2242,
8:00.00, 37698,  1990,
8:00.20, 37711,  2100,
8:00.40, 37714,  1962,
8:00.60, 37722,  2010,
8:00.80, 37723,  2064,
8:01.00, 37718,  1857,
8:01.20, 37718,  2308,
8:01.40, 37718,  2114,
8:01.60, 37718,  2380,
8:01.80, 37721,  2265,
8:02.00, 37736,  1874,
8:02.20, 37736,  1715,
8:02.40, 37758,  2011,
8:02.60, 37770,  2212,
8:02.80, 37778,  2475,
8:03.00, 37779,  2387,
8:03.20, 37778,  1794,
8:03.40, 37778,  1811,
8:03.60, 37778,  1778,
8:03.80, 37780,  2084,
8:04.00, 37786,  2059,
8:04.20, 37796,  2434,
8:04.40, 37796,  2389,
8:04.60, 37810,  2122,
8:04.80, 37824,  2142,
8:05.00, 37837,  2082,
8:05.20, 37851,  2051,
8:05.40, 37851,  1962,
8:05.60, 37858,  1952,
8:05.80, 37864,  1812,
8:06.00, 37862,  1932,
8:06.20, 37851,  2953,
8:06.40, 37846,  2410,
8:06.60, 37846,  2146,
8:06.80, 37841,  2068,
8:07.00, 37840,  2172,
8:07.20, 37841,  1988,
8:07.40, 37838,  1863,
8:07.60, 37838,  1851,
8:07.80, 37834,  2121,
8:08.00, 37825,  1975,
8:08.20, 37815,  2234,
8:08.40, 37811,  2471,
8:08.60, 37809,  2067,
8:08.80, 37809,  2250,
8:09.00, 37810,  1929,
8:09.20, 37807,  2047,
8:09.40, 37794,  2072,
8:09.60, 37784,  1790,
8:09.80, 37784,  2056,
8:10.00, 37779,  1863,
8:10.20, 37781,  1924,
8:10.40, 37788,  2033,
8:10.60, 37793,  2275,
8:10.80, 37793,  2244,
8:11.00, 37797,  2213,
8:11.20, 37803,  2150,
8:11.40, 37808,  1801,
8:11.60, 37814,  1921,
8:11.80, 37819,  1871,
8:12.00, 37819,  2135,
8:12.20, 37825,  2109,
8:12.40, 37831,  2110,
8:12.60, 37837,  2294,
8:12.80, 37842,  1963,
8:13.00, 37842,  2167,
8:13.20, 37846,  2101,
8:13.40, 37849,  2275,
8:13.60, 37853,  1923,
8:13.80, 37857,  2014,
8:14.00, 37862,  1871,
8:14.20, 37862,  1978,
8:14.40, 37864,  2184,
8:14.60, 37865,  1925,
8:14.80, 37865,  2056,
8:15.00, 37870,  1959,
8:15.20, 37870,  2125,
8:15.40, 37872,  2392,
8:15.60, 37866,  2272,
8:15.80, 37854,  2522,
8:16.00, 37837,  2365,
8:16.20, 37826,  1857,
8:16.40, 37826,  3049,
8:16.60, 37820,  2304,
8:16.80, 37814,  1783,
8:17.00, 37810,  2761,
8:17.20, 37810,  2563,
8:17.40, 37810,  2159,
8:17.60, 37813,  2413,
8:17.80, 37819,  2410,
8:18.00, 37822,  1937,
8:18.20, 37824,  1607,
8:18.40, 37824,  1875,
8:18.60, 37828,  1881,
8:18.80, 37828,  1899,
8:19.00, 37827,  2127,
8:19.20, 37822,  2020,
8:19.40, 37819,  2141,
8:19.60, 37819,  1878,
8:19.80, 37823,  1901,
8:20.00, 37830,  1893,
8:20.20, 37843,  1870,
8:20.40, 37856,  2537,
8:20.60, 37856,  2079,
8:20.80, 37862,  1933,
8:21.00, 37870,  2031,
8:21.20, 37878,  2399,
8:21.40, 37886,  2187,
8:21.60, 37898,  2137,
8:21.80, 37898,  2241,
8:22.00, 37905,  2035,
8:22.20, 37907,  1885,
8:22.40, 37907,  1934,
8:22.60, 37907,  2104,
8:22.80, 37907,  2200,
8:23.00, 37908,  2050,
8:23.20, 37906,  3089,
8:23.40, 37902,  2501,
8:23.60, 37896,  2164,
8:23.80, 37896,  2236,
8:24.00, 37891,  2387,
8:24.20, 37889,  1966,
8:24.40, 37890,  1986,
8:24.60, 37894,  2241,
8:24.80, 37900,  2161,
8:25.00, 37900,  1956,
8:25.20, 37906,  2104,
8:25.40, 37911,  2215,
8:25.60, 37914,  2125,
8:25.80, 37915,  1941,
8:26.00, 37915,  2081,
8:26.20, 37914,  1981,
8:26.40, 37915,  1982,
8:26.60, 37921,  2027,
8:26.80, 37926,  2013,
8:27.00, 37923,  2029,
8:27.20, 37923,  1947,
8:27.40, 37918,  2150,
8:27.60, 37911,  2076,
8:27.80, 37909,  2592,
8:28.00, 37916,  2254,
8:28.20, 37916,  1952,
8:28.40, 37923,  1780,
8:28.60, 37929,  2245,
8:28.80, 37936,  2003,
8:29.00, 37943,  1891,
8:29.20, 37957,  2205,
8:29.40, 37957,  2070,
8:29.60, 37968,  2039,
8:29.80, 37973,  2032,
8:30.00, 37979,  2061,
8:30.20, 37984,  1841,
8:30.40, 37984,  2229,
8:30.60, 37985,  2065,
8:30.80, 37990,  1836,
8:31.00, 37993,  2224,
8:31.20, 37988,  2132,
8:31.40, 37988,  2644,
8:31.60, 37985,  2184,
8:31.80, 37982,  1940,
8:32.00, 37977,  2082,
8:32.20, 37975,  1818,
8:32.40, 37977,  1927,
8:32.60, 37977,  1917,
8:32.80, 37977,  3296,
8:33.00, 37976,  2441,
8:33.20, 37974,  2119,
8:33.40, 37969,  1958,
8:33.60, 37969,  2088,
8:33.80, 37965,  2074,
8:34.00, 37963,  2049,
8:34.20, 37962,  2004,
8:34.40, 37961,  1935,
8:34.60, 37961,  2106,
8:34.80, 37961,  2154,
8:35.00, 37960,  1966,
8:35.20, 37964,  2029,
8:35.40, 37967,  1975,
8:35.60, 37970,  2245,
8:35.80, 37970,  1951,
8:36.00, 37973,  1920,
8:36.20, 37972,  2117,
8:36.40, 37972,  1858,
8:36.60, 37975,  2168,
8:36.80, 37975,  1926,
8:37.00, 37978,  1945,
8:37.20, 37979,  2087,
8:37.40, 37980,  2715,
8:37.60, 37981,  2255,
8:37.80, 37982,  2056,
8:38.00, 37982,  2250,
8:38.20, 37979,  1935,
8:38.40, 37971,  1937,
8:38.60, 37961,  1812,
8:38.80, 37953,  1792,
8:39.00, 37953,  2139,
8:39.20, 37944,  1987,
8:39.40, 37938,  2267,
8:39.60, 37934,  2536,
8:39.80, 37916,  1814,
8:40.00, 37892,  2326,
8:40.20, 37892,  2173,
8:40.40, 37873,  1805,
8:40.60, 37859,  3028,
8:40.80, 37863,  2166,
8:41.00, 37886,  1947,
8:41.20, 37886,  2156,
8:41.40, 37911,  2058,
8:41.60, 37931,  1974,
8:41.80, 37946,  2051,
8:42.00, 37959,  2102,
8:42.20, 37959,  2380,
8:42.40, 37971,  2207,
8:42.60, 37983,  2747,
8:42.80, 37994,  2157,
8:43.00, 37998,  2011,
8:43.20, 37997,  1870,
8:43.40, 37997,  2086,
8:43.60, 37992,  1922,
8:43.80, 37987,  1889,
8:44.00, 37982,  2319,
8:44.20, 37977,  2426,
8:44.40, 37977,  2214,
8:44.60, 37972,  2175,
8:44.80, 37968,  1962,
8:45.00, 37968,  1816,
8:45.20, 37968,  2068,
8:45.40, 37967,  1881,
8:45.60, 37967,  2185,
8:45.80, 37965,  1955,
8:46.00, 37963,  2131,
8:46.20, 37964,  2016,
8:46.40, 37968,  2205,
8:46.60, 37968,  2046,
8:46.80, 37975,  1980,
8:47.00, 37983,  2151,
8:47.20, 37989,  2042,
8:47.40, 37991,  2084,
8:47.60, 37991,  2085,
8:47.80, 37991,  2431,
8:48.00, 37989,  2056,
8:48.20, 37986,  2004,
8:48.40, 37985,  1998,
8:48.60, 37986,  1877,
8:48.80, 37986,  2012,
8:49.00, 37987,  2320,
8:49.20, 37982,  2377,
8:49.40, 37962,  2107,
8:49.60, 37923,  2059,
8:49.80, 37923,  1992,
8:50.00, 37869,  2084,
8:50.20, 37816,  2108,
8:50.40, 37777,  1759,
8:50.60, 37760,  2027,
8:50.80, 37760,  1817,
8:51.00, 37760,  2247,
8:51.20, 37768,  2232,
8:51.40, 37784,  1985,
8:51.60, 37796,  2035,
8:51.80, 37804,  1962,
8:52.00, 37804,  1973,
8:52.20, 37816,  1946,
8:52.40, 37821,  2900,
8:52.60, 37831,  2234,
8:52.80, 37840,  2165,
8:53.00, 37844,  2224,
8:53.20, 37844,  2307,
8:53.40, 37846,  1742,
8:53.60, 37845,  2072,
8:53.80, 37851,  2035,
8:54.00, 37854,  1922,
8:54.20, 37854,  2046,
8:54.40, 37860,  2051,
8:54.60, 37862,  2062,
8:54.80, 37859,  2157,
8:55.00, 37858,  2134,
8:55.20, 37855,  2366,
8:55.40, 37855,  2147,
8:55.60, 37853,  2091,
8:55.80, 37850,  2303,
8:56.00, 37850,  2068,
8:56.20, 37857,  2974,
8:56.40, 37857,  2223,
8:56.60, 37871,  2043,
8:56.80, 37890,  2210,
8:57.00, 37908,  2257,
8:57.20, 37919,  1874,
8:57.40, 37919,  2586,
8:57.60, 37923,  2181,
8:57.80, 37921,  2007,
8:58.00, 37914,  2751,
8:58.20, 37904,  2213,
8:58.40, 37894,  1972,
8:58.60, 37894,  2669,
8:58.80, 37889,  2243,
8:59.00, 37892,  1922,
8:59.20, 37903,  3141,
8:59.40, 37916,  2252,
8:59.60, 37916,  2173,
8:59.80, 37927,  3219,
9:00.00, 37936,  2240,
9:00.20, 37936,  2020,
9:00.40, 37936,  2416,
9:00.60, 37935,  2242,
9:00.80, 37935,  2152,
9:01.00, 37934,  2966,
9:01.20, 37940,  2221,
9:01.40, 37974,  1957,
9:01.60, 37978,  3017,
9:01.80, 37978,  2142,
9:02.00, 37973,  2033,
9:02.20, 37949,  2902,
9:02.40, 37904,  2083,
9:02.60, 37878,  1729,
9:02.80, 37878,  2808,
9:03.00, 37837,  1999,
9:03.20, 37767,  2000,
9:03.40, 37667,  1829,
9:03.60, 37556,  2211,
9:03.80, 37466,  1997,
9:04.00, 37466,  2168,
9:04.20, 37430,  2351,
9:04.40, 37422,  2039,
9:04.60, 37443,  1946,
9:04.80, 37474,  2079,
9:05.00, 37474,  2142,
9:05.20, 37503,  2525,
9:05.40, 37535,  1953,
9:05.60, 37556,  1877,
9:05.80, 37567,  2106,
9:06.00, 37576,  2225,
9:06.20, 37576,  2007,
9:06.40, 37583,  2076,
9:06.60, 37610,  1894,
9:06.80, 37646,  2221,
9:07.00, 37692,  2187,
9:07.20, 37692,  1931,
9:07.40, 37742,  2088,
9:07.60, 37784,  2245,
9:07.80, 37824,  2371,
9:08.00, 37844,  1839,
9:08.20, 37844,  1998,
9:08.40, 37848,  2076,
9:08.60, 37832,  2021,
9:08.80, 37792,  2048,
9:09.00, 37742,  1922,
9:09.20, 37730,  2044,
9:09.40, 37730,  1830,
9:09.60, 37723,  2074,
9:09.80, 37720,  2220,
9:10.00, 37726,  1726,
9:10.20, 37701,  1811,
9:10.40, 37701,  2384,
9:10.60, 37679,  2180,
9:10.80, 37660,  1551,
9:11.00, 37637,  2247,
9:11.20, 37606,  2228,
9:11.40, 37586,  2392,
9:11.60, 37586,  2467,
9:11.80, 37585,  1655,
9:12.00, 37603,  1792,
9:12.20, 37619,  2809,
9:12.40, 37628,  2140,
9:12.60, 37628,  2130,
9:12.80, 37662,  2238,
9:13.00, 37709,  2163,
9:13.20, 37756,  2320,
9:13.40, 37801,  2372,
9:13.60, 37814,  2108,
9:13.80, 37814,  2168,
9:14.00, 37809,  1932,
9:14.20, 37813,  2278,
9:14.40, 37822,  2502,
9:14.60, 37830,  2347,
9:14.80, 37830,  2572,
9:15.00, 37836,  2089,
9:15.20, 37843,  1570,
9:15.40, 37849,  1554,
9:15.60, 37854,  1530,
9:15.80, 37854,  1715,
9:16.00, 37859,  1795,
9:16.20, 37873,  2037,
9:16.40, 37882,  1898,
9:16.60, 37885,  2557,
9:16.80, 37882,  2415,
9:17.00, 37882,  2451,
9:17.20, 37868,  1842,
9:17.40, 37861,  1903,
9:17.60, 37852,  1739,
9:17.80, 37857,  1815,
9:18.00, 37857,  2143,
9:18.20, 37875,  2138,
