Time [Minutes],GSR  1 [arb],EKG  1 [Arb],Manual values
6:10.40, 31246,  2873,
6:10.60, 31246,  2109,
6:10.80, 31238,  1858,
6:11.00, 31231,  1920,
6:11.20, 31222,  2010,
6:11.40, 31219,  2332,
6:11.60, 31220,  2143,
6:11.80, 31220,  2201,
6:12.00, 31220,  1983,
6:12.20, 31218,  2565,
6:12.40, 31216,  2166,
6:12.60, 31221,  2170,
6:12.80, 31221,  2105,
6:13.00, 31219,  2541,
6:13.20, 31217,  2265,
6:13.40, 31214,  2480,
6:13.60, 31202,  2223,
6:13.80, 31196,  2351,
6:14.00, 31196,  2247,
6:14.20, 31186,  1880,
6:14.40, 31176,  1966,
6:14.60, 31167,  2629,
6:14.80, 31160,  2499,
6:15.00, 31160,  3493,
6:15.20, 31151,  2082,
6:15.40, 31128,  1768,
6:15.60, 31093,   409,
6:15.80, 31037,  1604,
6:16.00, 31037,  1247,
6:16.20, 30979,  1717,
6:16.40, 30931,   767,
6:16.60, 30897,  1533,
6:16.80, 30886,  1351,
6:17.00, 30885,  1897,
6:17.20, 30885,  1635,
6:17.40, 30897,  1696,
6:17.60, 30917,  2067,
6:17.80, 30946,  1942,
6:18.00, 30990,  1961,
6:18.20, 30990,  2620,
6:18.40, 31039,  1915,
6:18.60, 31090,  1882,
6:18.80, 31140,  1870,
6:19.00, 31186,  1648,
6:19.20, 31228,  2226,
6:19.40, 31228,  1902,
6:19.60, 31268,  2280,
6:19.80, 31306,  2057,
6:20.00, 31343,  2390,
6:20.20, 31378,  1936,
6:20.40, 31378,  1981,
6:20.60, 31407,  2105,
6:20.80, 31434,  2227,
6:21.00, 31458,  2119,
6:21.20, 31476,  2226,
6:21.40, 31476,  2153,
6:21.60, 31493,  2008,
6:21.80, 31502,  1944,
6:22.00, 31504,  1991,
6:22.20, 31502,  2156,
6:22.40, 31496,  1927,
6:22.60, 31496,  2098,
6:22.80, 31488,  1694,
6:23.00, 31481,  2393,
6:23.20, 31470,  1915,
6:23.40, 31432,  1864,
6:23.60, 31432,  2147,
6:23.80, 31395,  2284,
6:24.00, 31387,  2070,
6:24.20, 31398,  1961,
6:24.40, 31445,  2047,
6:24.60, 31498,  2032,
6:24.80, 31498,  2034,
6:25.00, 31524,  2261,
6:25.20, 31536,  2091,
6:25.40, 31542,  1942,
6:25.60, 31543,  1997,
6:25.80, 31543,  1791,
6:26.00, 31542,  2314,
6:26.20, 31541,  2083,
6:26.40, 31538,  2263,
6:26.60, 31535,  1779,
6:26.80, 31534,  2350,
6:27.00, 31534,  2006,
6:27.20, 31531,  2033,
6:27.40, 31529,  2060,
6:27.60, 31528,  1986,
6:27.80, 31535,  2021,
6:28.00, 31535,  2280,
6:28.20, 31541,  2380,
6:28.40, 31539,  1973,
6:28.60, 31532,  2251,
6:28.80, 31517,  2502,
6:29.00, 31517,  2603,
6:29.20, 31502,  2227,
6:29.40, 31495,  1612,
6:29.60, 31512,  2045,
6:29.80, 31548,  1987,
6:30.00, 31565,  1667,
6:30.20, 31565,  2220,
6:30.40, 31544,  2194,
6:30.60, 31471,  1929,
6:30.80, 31363,  2386,
6:31.00, 31270,  2278,
6:31.20, 31270,  2398,
6:31.40, 31215,  2102,
6:31.60, 31192,  2167,
6:31.80, 31187,  2054,
6:32.00, 31183,  2081,
6:32.20, 31178,  2156,
6:32.40, 31178,  1877,
6:32.60, 31179,  2303,
6:32.80, 31185,  2188,
6:33.00, 31181,  2088,
6:33.20, 31166,  2067,
6:33.40, 31166,  2126,
6:33.60, 31148,  2275,
6:33.80, 31131,  2121,
6:34.00, 31135,  2150,
6:34.20, 31156,  2108,
6:34.40, 31176,  2171,
6:34.60, 31176,  1861,
6:34.80, 31190,  2092,
6:35.00, 31187,  1863,
6:35.20, 31185,  1244,
6:35.40, 31205,  1675,
6:35.60, 31205,  1532,
6:35.80, 31233,  1368,
6:36.00, 31281,  3923,
6:36.20, 31306,  2901,
6:36.40, 31271,  2234,
6:36.60, 31271,  2313,
6:36.80, 31217,  2270,
6:37.00, 31164,  2127,
6:37.20, 31131,  2097,
6:37.40, 31141,  2365,
6:37.60, 31167,  2257,
6:37.80, 31167,  2141,
6:38.00, 31187,  1945,
6:38.20, 31209,  2040,
6:38.40, 31232,  2591,
6:38.60, 31250,  1923,
6:38.80, 31250,  1368,
6:39.00, 31247,   637,
6:39.20, 31219,    30,
6:39.40, 31141,    21,
6:39.60, 31048,    25,
6:39.80, 30968,    43,
6:40.00, 30968,   194,
6:40.20, 30912,  2901,
6:40.40, 30900,  3096,
6:40.60, 30906,  3824,
6:40.80, 30893,  3105,
6:41.00, 30893,  1905,
6:41.20, 30856,  2821,
6:41.40, 30824,  2074,
6:41.60, 30816,  2050,
6:41.80, 30860,  2435,
6:42.00, 30860,  2197,
6:42.20, 30950,  2545,
6:42.40, 31055,  2401,
6:42.60, 31152,  2619,
6:42.80, 31236,  2193,
6:43.00, 31312,  2529,
6:43.20, 31312,  2083,
6:43.40, 31375,  2372,
6:43.60, 31406,  1782,
6:43.80, 31393,   455,
6:44.00, 31350,   319,
6:44.20, 31350,  1738,
6:44.40, 31315,  2882,
6:44.60, 31317,  2453,
6:44.80, 31352,  1570,
6:45.00, 31405,  2831,
6:45.20, 31441,  2627,
6:45.40, 31441,  2652,
6:45.60, 31447,  2363,
6:45.80, 31446,  2400,
6:46.00, 31444,  2595,
6:46.20, 31448,  2044,
6:46.40, 31448,  2312,
6:46.60, 31461,  2303,
6:46.80, 31473,  2568,
6:47.00, 31478,  2111,
6:47.20, 31481,  2700,
6:47.40, 31480,   420,
6:47.60, 31480,    54,
6:47.80, 31458,   104,
6:48.00, 31407,   513,
6:48.20, 31356,  1081,
6:48.40, 31314,  3506,
6:48.60, 31314,  3763,
6:48.80, 31281,  3728,
6:49.00, 31278,  2865,
6:49.20, 31265,  2539,
6:49.40, 31238,  2652,
6:49.60, 31238,  2742,
6:49.80, 31266,  2604,
6:50.00, 31303,  3319,
6:50.20, 31353,  2440,
6:50.40, 31418,  2006,
6:50.60, 31448,  2607,
6:50.80, 31448,  2420,
6:51.00, 31477,  2153,
6:51.20, 31507,  2282,
6:51.40, 31536,  2866,
6:51.60, 31561,  2375,
6:51.80, 31561,  2272,
6:52.00, 31585,  2318,
6:52.20, 31607,  2111,
6:52.40, 31626,  2480,
6:52.60, 31642,  2033,
6:52.80, 31656,  2545,
6:53.00, 31656,  2435,
6:53.20, 31660,  2640,
6:53.40, 31654,  2076,
6:53.60, 31635,  2510,
6:53.80, 31620,  2441,
6:54.00, 31620,  1740,
6:54.20, 31601,    47,
6:54.40, 31573,    38,
6:54.60, 31567,    39,
6:54.80, 31571,   679,
6:55.00, 31571,  1942,
6:55.20, 31602,  1851,
6:55.40, 31653,  2267,
6:55.60, 31705,  3226,
6:55.80, 31751,  3856,
6:56.00, 31789,  3632,
6:56.20, 31789,  2605,
6:56.40, 31832,  1515,
6:56.60, 31876,  2195,
6:56.80, 31924,  2268,
6:57.00, 31970,  2799,
6:57.20, 31970,  2415,
6:57.40, 32007,  2010,
6:57.60, 32030,  1969,
6:57.80, 32040,  2101,
6:58.00, 32051,  2301,
6:58.20, 32075,  2057,
6:58.40, 32075,  3023,
6:58.60, 32119,  2370,
6:58.80, 32167,  2056,
6:59.00, 32212,  2266,
6:59.20, 32243,  2303,
6:59.40, 32243,  1915,
6:59.60, 32251,  1998,
6:59.80, 32254,  1656,
7:00.00, 32248,  2243,
7:00.20, 32239,  2090,
7:00.40, 32239,  2101,
7:00.60, 32231,  2058,
7:00.80, 32222,  1899,
7:01.00, 32214,  1868,
7:01.20, 32206,  2041,
7:01.40, 32196,  2151,
7:01.60, 32196,  2008,
7:01.80, 32187,  2054,
7:02.00, 32178,  2035,
7:02.20, 32171,  2131,
7:02.40, 32169,  2149,
7:02.60, 32169,  1991,
7:02.80, 32168,  1966,
7:03.00, 32166,  2283,
7:03.20, 32159,  2312,
7:03.40, 32137,  2521,
7:03.60, 32112,  3394,
7:03.80, 32112,  2471,
7:04.00, 32092,  2195,
7:04.20, 32084,  2491,
7:04.40, 32098,  2219,
7:04.60, 32121,  1000,
7:04.80, 32121,    64,
7:05.00, 32112,   767,
7:05.20, 32073,  1306,
7:05.40, 32014,  1626,
7:05.60, 31962,  1940,
7:05.80, 31961,  2949,
7:06.00, 31961,  3168,
7:06.20, 32010,  2532,
7:06.40, 32087,  3281,
7:06.60, 32165,  2472,
7:06.80, 32225,  2294,
7:07.00, 32225,  1384,
7:07.20, 32258,  1996,
7:07.40, 32251,   694,
7:07.60, 32193,    61,
7:07.80, 32116,    39,
7:08.00, 32116,  1058,
7:08.20, 32056,  1480,
7:08.40, 32044,  2693,
7:08.60, 32088,  3493,
7:08.80, 32147,  2584,
7:09.00, 32205,  2512,
7:09.20, 32205,  3721,
7:09.40, 32237,  3319,
7:09.60, 32254,  2967,
7:09.80, 32268,  2725,
7:10.00, 32271,  2658,
7:10.20, 32271,  2757,
7:10.40, 32270,  2427,
7:10.60, 32268,  2285,
7:10.80, 32266,  2234,
7:11.00, 32253,  2324,
7:11.20, 32216,  2338,
7:11.40, 32216,  1864,
7:11.60, 32138,  2083,
7:11.80, 32057,  2136,
7:12.00, 31997,  1847,
7:12.20, 31972,  1673,
7:12.40, 31972,  3190,
7:12.60, 31989,  1399,
7:12.80, 31997,  2093,
7:13.00, 31984,  1148,
7:13.20, 31980,  2271,
7:13.40, 31980,  2344,
7:13.60, 31982,  2201,
7:13.80, 31974,  2262,
7:14.00, 31974,  2328,
7:14.20, 31939,  1839,
7:14.40, 31891,  2550,
7:14.60, 31891,  2975,
7:14.80, 31865,  2166,
7:15.00, 31837,  1852,
7:15.20, 31829,  2243,
7:15.40, 31820,    33,
7:15.60, 31820,   800,
7:15.80, 31813,  2437,
7:16.00, 31847,  2865,
7:16.20, 31896,  2800,
7:16.40, 31915,  2489,
7:16.60, 31896,  2265,
7:16.80, 31896,  2504,
7:17.00, 31845,  2254,
7:17.20, 31795,  2106,
7:17.40, 31809,  2068,
7:17.60, 31875,  2027,
7:17.80, 31875,  2517,
7:18.00, 31941,  2128,
7:18.20, 31995,  2302,
7:18.40, 32040,  2110,
7:18.60, 32065,  2355,
7:18.80, 32076,  1719,
7:19.00, 32076,  2258,
7:19.20, 32083,  2903,
7:19.40, 32075,  2244,
7:19.60, 32040,  2188,
7:19.80, 32028,  1840,
7:20.00, 32028,  2028,
7:20.20, 32031,  2046,
7:20.40, 32047,  2386,
7:20.60, 32100,  2466,
7:20.80, 32141,  2289,
7:21.00, 32141,  1562,
7:21.20, 32162,  1856,
7:21.40, 32166,  2065,
7:21.60, 32155,  2422,
7:21.80, 32143,  2316,
7:22.00, 32135,  2490,
7:22.20, 32135,  1754,
7:22.40, 32138,  1770,
7:22.60, 32142,  1924,
7:22.80, 32146,  1867,
7:23.00, 32152,  2250,
7:23.20, 32152,  2364,
7:23.40, 32153,  2324,
7:23.60, 32162,  2221,
7:23.80, 32179,  1964,
7:24.00, 32188,  1662,
7:24.20, 32195,  1683,
7:24.40, 32195,  2022,
7:24.60, 32192,  2142,
7:24.80, 32162,  1650,
7:25.00, 32142,    47,
7:25.20, 32127,  1523,
7:25.40, 32127,    32,
7:25.60, 32114,    17,
7:25.80, 32115,  2732,
7:26.00, 32097,  3995,
7:26.20, 32050,  3120,
7:26.40, 32009,  3087,
7:26.60, 32009,  1372,
7:26.80, 31996,  2336,
7:27.00, 32000,  2794,
7:27.20, 32015,  2811,
7:27.40, 32023,  2482,
7:27.60, 32023,  2685,
7:27.80, 32026,  2038,
7:28.00, 32062,  2758,
7:28.20, 32140,  1831,
7:28.40, 32238,  1932,
7:28.60, 32238,  2430,
7:28.80, 32339,  2135,
7:29.00, 32414,  2464,
7:29.20, 32471,  1927,
7:29.40, 32515,  2562,
7:29.60, 32549,  2720,
7:29.80, 32549,  2197,
7:30.00, 32577,  2178,
7:30.20, 32588,  2226,
7:30.40, 32590,  2513,
7:30.60, 32584,  2242,
7:30.80, 32584,  2647,
7:31.00, 32569,  2194,
7:31.20, 32559,  2124,
7:31.40, 32551,  2331,
7:31.60, 32546,  2134,
7:31.80, 32545,  2570,
7:32.00, 32545,  2240,
7:32.20, 32546,  2238,
7:32.40, 32548,  2357,
7:32.60, 32549,  1905,
7:32.80, 32559,  1946,
7:33.00, 32559,  2124,
7:33.20, 32586,  2024,
7:33.40, 32630,  1799,
7:33.60, 32685,  2496,
7:33.80, 32740,  2207,
7:34.00, 32740,  1636,
7:34.20, 32784,  1568,
7:34.40, 32821,  1862,
7:34.60, 32849,  1760,
7:34.80, 32868,  1355,
7:35.00, 32876,  2663,
7:35.20, 32876,  2049,
7:35.40, 32870,  1562,
7:35.60, 32855,  1723,
7:35.80, 32835,  2124,
7:36.00, 32817,  2462,
7:36.20, 32817,  2371,
7:36.40, 32804,  2757,
7:36.60, 32797,  2582,
7:36.80, 32796,  2369,
7:37.00, 32800,  2233,
7:37.20, 32809,  2354,
7:37.40, 32809,  2409,
7:37.60, 32817,  2263,
7:37.80, 32819,  2980,
7:38.00, 32815,  1809,
7:38.20, 32797,  1837,
7:38.40, 32797,  2009,
7:38.60, 32769,  1438,
7:38.80, 32742,  1821,
7:39.00, 32719,  1614,
7:39.20, 32708,  2438,
7:39.40, 32702,  1828,
7:39.60, 32702,  1965,
7:39.80, 32694,  1970,
7:40.00, 32684,  2053,
7:40.20, 32671,  2533,
7:40.40, 32659,  2401,
7:40.60, 32659,  2265,
7:40.80, 32650,  2310,
7:41.00, 32641,  2172,
7:41.20, 32629,  2217,
7:41.40, 32613,  2367,
7:41.60, 32613,  1951,
7:41.80, 32598,  1928,
7:42.00, 32583,  2067,
7:42.20, 32574,  2591,
7:42.40, 32572,  3278,
7:42.60, 32575,  2167,
7:42.80, 32575,  1936,
7:43.00, 32579,   928,
7:43.20, 32579,    34,
7:43.40, 32560,    19,
7:43.60, 32517,    31,
7:43.80, 32517,    61,
7:44.00, 32464,   684,
7:44.20, 32409,  3078,
7:44.40, 32366,  4005,
7:44.60, 32344,  3986,
7:44.80, 32333,  3359,
7:45.00, 32333,  3646,
7:45.20, 32334,  1772,
7:45.40, 32347,  1772,
7:45.60, 32364,  1802,
7:45.80, 32381,  1837,
7:46.00, 32381,   807,
7:46.20, 32392,  1580,
7:46.40, 32387,  1240,
7:46.60, 32365,  2145,
7:46.80, 32342,  2128,
7:47.00, 32342,  2033,
7:47.20, 32321,  2230,
7:47.40, 32314,  2019,
7:47.60, 32325,  2711,
7:47.80, 32339,  2124,
7:48.00, 32353,  2291,
7:48.20, 32353,  2116,
7:48.40, 32364,  2805,
7:48.60, 32374,  2129,
7:48.80, 32381,  2209,
7:49.00, 32388,  2501,
7:49.20, 32388,  2194,
7:49.40, 32397,  2326,
7:49.60, 32408,  2399,
7:49.80, 32426,  2575,
7:50.00, 32454,  2017,
7:50.20, 32483,  2005,
7:50.40, 32483,  1996,
7:50.60, 32515,  2337,
7:50.80, 32543,  2201,
7:51.00, 32560,  1964,
7:51.20, 32574,  2206,
7:51.40, 32574,  2043,
7:51.60, 32582,  2112,
7:51.80, 32585,  1848,
7:52.00, 32586,  2339,
7:52.20, 32581,  2118,
7:52.40, 32581,  1917,
7:52.60, 32574,  1993,
7:52.80, 32567,  1630,
7:53.00, 32565,  2132,
7:53.20, 32567,  2501,
7:53.40, 32575,  2351,
7:53.60, 32575,  2096,
7:53.80, 32573,  2085,
7:54.00, 32565,  2002,
7:54.20, 32556,  2390,
7:54.40, 32542,  2063,
7:54.60, 32542,  2169,
7:54.80, 32536,  2250,
7:55.00, 32533,  1948,
7:55.20, 32531,  2131,
7:55.40, 32533,  2756,
7:55.60, 32535,  2072,
7:55.80, 32535,  1902,
7:56.00, 32532,  1900,
7:56.20, 32521,  1134,
7:56.40, 32499,  1402,
7:56.60, 32469,  1450,
7:56.80, 32469,  1853,
7:57.00, 32440,  2326,
7:57.20, 32413,  2634,
7:57.40, 32396,  2371,
7:57.60, 32399,  2339,
7:57.80, 32421,  2214,
7:58.00, 32421,  2149,
7:58.20, 32456,  2161,
7:58.40, 32494,  2676,
7:58.60, 32526,  1990,
7:58.80, 32543,  1636,
7:59.00, 32543,  2152,
7:59.20, 32538,  1594,
7:59.40, 32518,  1150,
7:59.60, 32489,  1237,
7:59.80, 32459,  2059,
8:00.00, 32459,  2186,
8:00.20, 32445,  2590,
8:00.40, 32435,  3091,
8:00.60, 32430,  3108,
8:00.80, 32442,  2291,
8:01.00, 32464,  2381,
8:01.20, 32464,  2036,
8:01.40, 32495,  1707,
8:01.60, 32527,  2810,
8:01.80, 32541,  2307,
8:02.00, 32538,  1927,
8:02.20, 32538,  2213,
8:02.40, 32528,  2178,
8:02.60, 32513,  2398,
8:02.80, 32495,  2514,
8:03.00, 32488,  2743,
8:03.20, 32493,  2064,
8:03.40, 32493,  2181,
8:03.60, 32504,  1418,
8:03.80, 32523,  1782,
8:04.00, 32534,  1469,
8:04.20, 32534,  1275,
8:04.40, 32534,   859,
8:04.60, 32531,  1263,
8:04.80, 32520,  1330,
8:05.00, 32506,  1692,
8:05.20, 32491,  2071,
8:05.40, 32491,  2832,
8:05.60, 32474,  3262,
8:05.80, 32455,  2741,
8:06.00, 32438,  2649,
8:06.20, 32423,  2255,
8:06.40, 32410,  2116,
8:06.60, 32410,  2533,
8:06.80, 32405,  1990,
8:07.00, 32406,  2057,
8:07.20, 32410,  2054,
8:07.40, 32412,  2023,
8:07.60, 32412,  2106,
8:07.80, 32414,  2681,
8:08.00, 32412,  2457,
8:08.20, 32407,  2034,
8:08.40, 32400,  2487,
8:08.60, 32388,  1582,
8:08.80, 32388,  2399,
8:09.00, 32375,  2191,
8:09.20, 32362,  2275,
8:09.40, 32350,  2389,
8:09.60, 32344,  2095,
8:09.80, 32344,  2132,
8:10.00, 32341,  1975,
8:10.20, 32342,  2334,
8:10.40, 32344,  1968,
8:10.60, 32348,  2117,
8:10.80, 32351,  2220,
8:11.00, 32351,  2009,
8:11.20, 32353,  2036,
8:11.40, 32355,  2023,
8:11.60, 32356,  1662,
8:11.80, 32357,  1964,
8:12.00, 32357,  1918,
8:12.20, 32357,  1987,
8:12.40, 32358,  2305,
8:12.60, 32358,  1677,
8:12.80, 32360,  1960,
8:13.00, 32360,  1932,
8:13.20, 32362,  1916,
8:13.40, 32365,  2198,
8:13.60, 32365,  1940,
8:13.80, 32353,  2389,
8:14.00, 32332,  1663,
8:14.20, 32332,  1138,
8:14.40, 32308,  1774,
8:14.60, 32285,  1032,
8:14.80, 32272,    53,
8:15.00, 32265,    51,
8:15.20, 32265,  1714,
8:15.40, 32250,  3089,
8:15.60, 32226,  3177,
8:15.80, 32199,  3252,
8:16.00, 32178,  2426,
8:16.20, 32174,  2485,
8:16.40, 32174,  2201,
8:16.60, 32181,  2416,
8:16.80, 32195,  1871,
8:17.00, 32205,  2110,
8:17.20, 32210,  2377,
8:17.40, 32210,  2339,
8:17.60, 32208,  2247,
8:17.80, 32203,  2567,
8:18.00, 32196,  2408,
8:18.20, 32190,  2317,
8:18.40, 32187,  2153,
8:18.60, 32187,  2319,
8:18.80, 32184,  1992,
8:19.00, 32184,  2323,
8:19.20, 32188,  2766,
8:19.40, 32193,  2075,
8:19.60, 32193,  1916,
8:19.80, 32196,  2150,
8:20.00, 32194,  1650,
8:20.20, 32194,  2405,
8:20.40, 32209,  1877,
8:20.60, 32209,  2716,
8:20.80, 32243,  2548,
8:21.00, 32274,  2100,
8:21.20, 32281,  1925,
8:21.40, 32253,  1802,
8:21.60, 32192,  1911,
8:21.80, 32192,   840,
8:22.00, 32120,  1645,
8:22.20, 32048,  1502,
8:22.40, 31973,  2219,
8:22.60, 31900,  2895,
8:22.80, 31900,  3011,
8:23.00, 31840,  2455,
8:23.20, 31806,  2452,
8:23.40, 31805,  2540,
8:23.60, 31828,  2398,
8:23.80, 31859,  2857,
8:24.00, 31859,  1986,
8:24.20, 31887,  2240,
8:24.40, 31904,  2262,
8:24.60, 31915,  2249,
8:24.80, 31921,  2217,
8:25.00, 31921,  2454,
8:25.20, 31919,  2891,
8:25.40, 31902,  2216,
8:25.60, 31872,  2327,
8:25.80, 31829,  1988,
8:26.00, 31829,  2519,
8:26.20, 31788,  2131,
8:26.40, 31761,  2095,
8:26.60, 31748,  3116,
8:26.80, 31746,  2135,
8:27.00, 31749,  1925,
8:27.20, 31749,  2146,
8:27.40, 31752,  2014,
8:27.60, 31753,  2312,
8:27.80, 31754,  2068,
8:28.00, 31752,  2093,
8:28.20, 31752,  2092,
8:28.40, 31746,  2080,
8:28.60, 31739,  1894,
8:28.80, 31731,  2045,
8:29.00, 31727,  2123,
8:29.20, 31724,  1935,
8:29.40, 31724,  2135,
8:29.60, 31719,  2157,
8:29.80, 31716,  2307,
8:30.00, 31710,  1883,
8:30.20, 31704,  1931,
8:30.40, 31704,  2162,
8:30.60, 31701,  2291,
8:30.80, 31698,  2251,
8:31.00, 31697,  2364,
8:31.20, 31696,  2159,
8:31.40, 31693,  2020,
8:31.60, 31693,  1900,
8:31.80, 31687,  2557,
8:32.00, 31680,  1808,
8:32.20, 31668,  2383,
8:32.40, 31657,  2232,
8:32.60, 31657,  1970,
8:32.80, 31646,  2392,
8:33.00, 31642,  1924,
8:33.20, 31645,  2479,
8:33.40, 31648,  1785,
8:33.60, 31648,  1586,
8:33.80, 31649,  1607,
8:34.00, 31645,  2643,
8:34.20, 31638,  2132,
8:34.40, 31634,  2108,
8:34.60, 31636,  2384,
8:34.80, 31636,  1916,
8:35.00, 31638,  2146,
8:35.20, 31641,  2094,
8:35.40, 31646,  2587,
8:35.60, 31650,  2471,
8:35.80, 31650,  2319,
8:36.00, 31655,  2083,
8:36.20, 31666,  1807,
8:36.40, 31679,  2100,
8:36.60, 31695,  1659,
8:36.80, 31714,  1935,
8:37.00, 31714,  2017,
8:37.20, 31732,  1257,
8:37.40, 31749,  1860,
8:37.60, 31766,  1595,
8:37.80, 31786,  1976,
8:38.00, 31786,  1933,
8:38.20, 31805,  1681,
8:38.40, 31821,  1045,
8:38.60, 31824,  1875,
8:38.80, 31809,   705,
8:39.00, 31809,   985,
8:39.20, 31798,  1803,
8:39.40, 31794,  2295,
8:39.60, 31803,  2683,
8:39.80, 31802,  2634,
8:40.00, 31746,    59,
8:40.20, 31746,    34,
8:40.40, 31635,    39,
8:40.60, 31488,   874,
8:40.80, 31358,  1197,
8:41.00, 31278,   371,
8:41.20, 31278,  3240,
8:41.40, 31266,  3992,
8:41.60, 31303,  3302,
8:41.80, 31363,  3259,
8:42.00, 31425,  3148,
8:42.20, 31474,  2730,
8:42.40, 31474,   592,
8:42.60, 31517,   578,
8:42.80, 31565,  3962,
8:43.00, 31617,  3427,
8:43.20, 31658,  1908,
8:43.40, 31658,   101,
8:43.60, 31664,  1547,
8:43.80, 31620,  2308,
8:44.00, 31569,  3174,
8:44.20, 31537,  2926,
8:44.40, 31534,  2725,
8:44.60, 31534,  2892,
8:44.80, 31571,  2640,
8:45.00, 31617,  2751,
8:45.20, 31677,  2285,
8:45.40, 31746,  2192,
8:45.60, 31746,  1763,
8:45.80, 31818,  2648,
8:46.00, 31887,  2337,
8:46.20, 31943,  2907,
8:46.40, 31992,  2739,
8:46.60, 31992,  1980,
8:46.80, 32039,  1739,
8:47.00, 32078,   771,
8:47.20, 32111,  1474,
8:47.40, 32132,  1596,
8:47.60, 32139,  2563,
8:47.80, 32139,  1971,
8:48.00, 32137,  2546,
8:48.20, 32121,  2189,
8:48.40, 32101,  3213,
8:48.60, 32076,  2772,
8:48.80, 32076,  2358,
8:49.00, 32047,  2084,
8:49.20, 32027,  1655,
8:49.40, 32028,  2592,
8:49.60, 32044,  2380,
8:49.80, 32074,  2132,
8:50.00, 32074,  2343,
8:50.20, 32112,  2160,
8:50.40, 32142,  2302,
8:50.60, 32172,  3262,
8:50.80, 32195,  2559,
8:51.00, 32195,  2165,
8:51.20, 32205,  2450,
8:51.40, 32210,  2445,
8:51.60, 32208,  2565,
8:51.80, 32208,  2104,
8:52.00, 32211,  2133,
8:52.20, 32211,  2187,
8:52.40, 32216,  2382,
8:52.60, 32228,  1917,
8:52.80, 32245,  2660,
8:53.00, 32271,  2453,
8:53.20, 32271,  2167,
8:53.40, 32324,  2202,
8:53.60, 32357,  2026,
8:53.80, 32382,  2010,
8:54.00, 32399,  2027,
8:54.20, 32399,  2569,
8:54.40, 32388,  2199,
8:54.60, 32389,  1921,
8:54.80, 32390,  2400,
8:55.00, 32387,  2655,
8:55.20, 32383,  2608,
8:55.40, 32383,  1967,
8:55.60, 32377,  2091,
8:55.80, 32368,  2029,
8:56.00, 32357,  1749,
8:56.20, 32345,  1915,
8:56.40, 32345,  2460,
8:56.60, 32333,  2213,
8:56.80, 32323,  1877,
8:57.00, 32317,  1968,
8:57.20, 32315,  1911,
8:57.40, 32315,  2345,
8:57.60, 32315,  1950,
8:57.80, 32319,  2105,
8:58.00, 32316,  2041,
8:58.20, 32313,  2466,
8:58.40, 32307,  1971,
8:58.60, 32307,  2043,
8:58.80, 32296,  2126,
8:59.00, 32290,  1882,
8:59.20, 32283,  1979,
8:59.40, 32277,  1757,
8:59.60, 32277,  2328,
8:59.80, 32272,  2125,
9:00.00, 32268,  1891,
9:00.20, 32264,  1967,
9:00.40, 32262,  2185,
9:00.60, 32261,  1929,
9:00.80, 32261,  2022,
9:01.00, 32260,  2031,
9:01.20, 32257,  2003,
9:01.40, 32253,  2002,
9:01.60, 32248,  2369,
9:01.80, 32248,  2082,
9:02.00, 32244,  1906,
9:02.20, 32244,  2144,
9:02.40, 32248,  1948,
9:02.60, 32254,  2611,
9:02.80, 32256,  2036,
9:03.00, 32256,  2026,
9:03.20, 32253,  2104,
9:03.40, 32248,  1777,
9:03.60, 32241,  2134,
9:03.80, 32238,  1851,
9:04.00, 32238,  2337,
9:04.20, 32235,  1810,
9:04.40, 32232,  2174,
9:04.60, 32238,  2083,
9:04.80, 32260,  2277,
9:05.00, 32274,  2019,
9:05.20, 32274,  2085,
9:05.40, 32282,  2189,
9:05.60, 32274,  2124,
9:05.80, 32246,  2093,
9:06.00, 32223,  2675,
9:06.20, 32223,  1962,
9:06.40, 32201,  1890,
9:06.60, 32181,  2115,
9:06.80, 32172,  1891,
9:07.00, 32164,  2338,
9:07.20, 32164,  1991,
9:07.40, 32160,  2175,
9:07.60, 32157,  2011,
9:07.80, 32146,  2294,
9:08.00, 32137,  2028,
9:08.20, 32130,  2534,
9:08.40, 32130,  2178,
9:08.60, 32123,  2641,
9:08.80, 32117,  2040,
9:09.00, 32110,  1855,
9:09.20, 32102,  2232,
9:09.40, 32102,  2112,
9:09.60, 32095,  2037,
9:09.80, 32086,  2089,
9:10.00, 32077,  2248,
9:10.20, 32058,  2211,
9:10.40, 32029,  2073,
9:10.60, 32029,  2433,
9:10.80, 32003,  2097,
9:11.00, 31984,  2105,
9:11.20, 31979,  2014,
9:11.40, 31985,  2855,
9:11.60, 31985,  2283,
9:11.80, 31992,  2059,
9:12.00, 31993,  2106,
9:12.20, 31987,  2151,
9:12.40, 31977,  2220,
9:12.60, 31977,  1914,
9:12.80, 31968,  1939,
9:13.00, 31962,  2068,
9:13.20, 31963,  1816,
9:13.40, 31968,  1983,
9:13.60, 31972,  2023,
9:13.80, 31972,  2471,
9:14.00, 31973,  2066,
9:14.20, 31972,  2057,
9:14.40, 31968,  1883,
9:14.60, 31964,  2144,
9:14.80, 31964,  2018,
9:15.00, 31960,  2165,
9:15.20, 31955,  2156,
9:15.40, 31951,  2112,
9:15.60, 31937,  2200,
9:15.80, 31912,  2284,
9:16.00, 31912,  2286,
9:16.20, 31898,  2034,
9:16.40, 31906,  2100,
9:16.60, 31940,  2166,
9:16.80, 31992,  2561,
9:17.00, 31992,  2464,
