Time [Minutes],GSR  1 [arb],EKG  1 [Arb],Manual values
3:05.80, 38098,  1992,
3:06.00, 38092,  1925,
3:06.20, 38085,  2031,
3:06.40, 38083,  2151,
3:06.60, 38083,  2121,
3:06.80, 38093,  2229,
3:07.00, 38098,  2955,
3:07.20, 38097,  2334,
3:07.40, 38095,  2250,
3:07.60, 38095,  2087,
3:07.80, 38088,  2144,
3:08.00, 38087,  2637,
3:08.20, 38095,  2667,
3:08.40, 38099,  1739,
3:08.60, 38099,  1266,
3:08.80, 38100,  2266,
3:09.00, 38100,  2379,
3:09.20, 38099,  3456,
3:09.40, 38108,  2560,
3:09.60, 38112,  2472,
3:09.80, 38112,  2332,
3:10.00, 38130,  1892,
3:10.20, 38146,  2401,
3:10.40, 38165,  1635,
3:10.60, 38182,  1280,
3:10.80, 38182,  1870,
3:11.00, 38184,  1767,
3:11.20, 38187,   630,
3:11.40, 38177,   619,
3:11.60, 38171,   646,
3:11.80, 38170,   805,
3:12.00, 38170,   331,
3:12.20, 38166,  1477,
3:12.40, 38161,  1717,
3:12.60, 38154,  1672,
3:12.80, 38145,  2685,
3:13.00, 38145,  1731,
3:13.20, 38137,  1427,
3:13.40, 38137,  1907,
3:13.60, 38149,  2334,
3:13.80, 38154,  2600,
3:14.00, 38154,  2027,
3:14.20, 38161,  1974,
3:14.40, 38168,  2222,
3:14.60, 38171,  2599,
3:14.80, 38186,  2117,
3:15.00, 38212,  2672,
3:15.20, 38212,  2564,
3:15.40, 38243,  2175,
3:15.60, 38253,  1961,
3:15.80, 38251,  2462,
3:16.00, 38235,  1964,
3:16.20, 38235,  1992,
3:16.40, 38209,  2077,
3:16.60, 38194,  1955,
3:16.80, 38185,  2011,
3:17.00, 38174,  2094,
3:17.20, 38163,  2306,
3:17.40, 38163,  2285,
3:17.60, 38151,  2186,
3:17.80, 38139,  3373,
3:18.00, 38128,  3247,
3:18.20, 38119,  2639,
3:18.40, 38119,  1354,
3:18.60, 38128,  1150,
3:18.80, 38129,  1031,
3:19.00, 38122,  1024,
3:19.20, 38116,  1723,
3:19.40, 38094,  2113,
3:19.60, 38094,  2559,
3:19.80, 38083,  1803,
3:20.00, 38082,  2440,
3:20.20, 38088,  2074,
3:20.40, 38108,  1606,
3:20.60, 38108,  1834,
3:20.80, 38115,  2094,
3:21.00, 38112,  1950,
3:21.20, 38105,  1927,
3:21.40, 38084,  2323,
3:21.60, 38084,  2379,
3:21.80, 38076,  2329,
3:22.00, 38077,  3170,
3:22.20, 38076,  2397,
3:22.40, 38074,  1867,
3:22.60, 38071,  3626,
3:22.80, 38071,  2308,
3:23.00, 38068,  2245,
3:23.20, 38065,  3499,
3:23.40, 38061,  2452,
3:23.60, 38058,  2038,
3:23.80, 38058,  1987,
3:24.00, 38056,  2197,
3:24.20, 38065,  2210,
3:24.40, 38062,  2105,
3:24.60, 38056,  2188,
3:24.80, 38051,  2673,
3:25.00, 38051,  2320,
3:25.20, 38036,  1892,
3:25.40, 38036,  1804,
3:25.60, 38043,  2087,
3:25.80, 38057,  2127,
3:26.00, 38057,  2024,
3:26.20, 38084,  2141,
3:26.40, 38112,  1930,
3:26.60, 38120,  1793,
3:26.80, 38115,  2316,
3:27.00, 38115,  1567,
3:27.20, 38096,  2198,
3:27.40, 38076,  1977,
3:27.60, 38072,  2083,
3:27.80, 38074,  2251,
3:28.00, 38075,  2086,
3:28.20, 38075,  1907,
3:28.40, 38076,  1940,
3:28.60, 38077,  2301,
3:28.80, 38086,  2279,
3:29.00, 38094,  2176,
3:29.20, 38094,  2095,
3:29.40, 38093,  1772,
3:29.60, 38090,  2022,
3:29.80, 38076,  1805,
3:30.00, 38065,  1782,
3:30.20, 38060,  1943,
3:30.40, 38060,  2023,
3:30.60, 38058,  2079,
3:30.80, 38056,  2157,
3:31.00, 38055,  1601,
3:31.20, 38056,  1888,
3:31.40, 38056,  2235,
3:31.60, 38057,  2456,
3:31.80, 38057,  2308,
3:32.00, 38058,  3251,
3:32.20, 38060,  2561,
3:32.40, 38062,  2286,
3:32.60, 38062,  2187,
3:32.80, 38067,  2112,
3:33.00, 38073,  2122,
3:33.20, 38079,  2136,
3:33.40, 38085,  2066,
3:33.60, 38085,  2239,
3:33.80, 38088,  2345,
3:34.00, 38089,  2204,
3:34.20, 38089,  2111,
3:34.40, 38088,  2175,
3:34.60, 38088,  2227,
3:34.80, 38085,  2118,
3:35.00, 38081,  2094,
3:35.20, 38077,  2288,
3:35.40, 38073,  2179,
3:35.60, 38070,  2236,
3:35.80, 38070,  2323,
3:36.00, 38069,  2261,
3:36.20, 38069,  2232,
3:36.40, 38071,  2326,
3:36.60, 38074,  2244,
3:36.80, 38074,  2278,
3:37.00, 38077,  2269,
3:37.20, 38080,  3564,
3:37.40, 38082,  2455,
3:37.60, 38084,  2147,
3:37.80, 38085,  2209,
3:38.00, 38085,  2129,
3:38.20, 38086,  2063,
3:38.40, 38088,  2127,
3:38.60, 38090,  2095,
3:38.80, 38093,  2165,
3:39.00, 38093,  2074,
3:39.20, 38095,  2833,
3:39.40, 38096,  2284,
3:39.60, 38095,  2129,
3:39.80, 38093,  2047,
3:40.00, 38090,  2224,
3:40.20, 38090,  2003,
3:40.40, 38086,  2201,
3:40.60, 38082,  2139,
3:40.80, 38079,  2074,
3:41.00, 38075,  2142,
3:41.20, 38075,  2022,
3:41.40, 38071,  2170,
3:41.60, 38068,  2084,
3:41.80, 38065,  2162,
3:42.00, 38063,  2194,
3:42.20, 38063,  1970,
3:42.40, 38060,  2141,
3:42.60, 38058,  1945,
3:42.80, 38056,  2209,
3:43.00, 38054,  2129,
3:43.20, 38053,  2239,
3:43.40, 38053,  2108,
3:43.60, 38052,  2114,
3:43.80, 38051,  2094,
3:44.00, 38050,  2170,
3:44.20, 38049,  2106,
3:44.40, 38049,  2062,
3:44.60, 38047,  2328,
3:44.80, 38046,  2369,
3:45.00, 38044,  2529,
3:45.20, 38043,  2270,
3:45.40, 38041,  2755,
3:45.60, 38041,  2327,
3:45.80, 38040,  2040,
3:46.00, 38038,  2039,
3:46.20, 38037,  2070,
3:46.40, 38036,  1951,
3:46.60, 38036,  2046,
3:46.80, 38036,  2072,
3:47.00, 38035,  1931,
3:47.20, 38034,  1982,
3:47.40, 38033,  1997,
3:47.60, 38033,  2122,
3:47.80, 38032,  1933,
3:48.00, 38031,  2260,
3:48.20, 38030,  2217,
3:48.40, 38028,  2110,
3:48.60, 38026,  2246,
3:48.80, 38026,  2343,
3:49.00, 38024,  2252,
3:49.20, 38022,  2291,
3:49.40, 38020,  2430,
3:49.60, 38019,  2144,
3:49.80, 38019,  2115,
3:50.00, 38019,  2196,
3:50.20, 38018,  2016,
3:50.40, 38017,  2023,
3:50.60, 38016,  2166,
3:50.80, 38014,  1996,
3:51.00, 38014,  2049,
3:51.20, 38013,  2172,
3:51.40, 38012,  1871,
3:51.60, 38012,  2670,
3:51.80, 38014,  2254,
3:52.00, 38014,  2105,
3:52.20, 38018,  2041,
3:52.40, 38024,  2037,
3:52.60, 38031,  2056,
3:52.80, 38038,  2112,
3:53.00, 38044,  2031,
3:53.20, 38044,  2872,
3:53.40, 38050,  2263,
3:53.60, 38058,  2118,
3:53.80, 38066,  2043,
3:54.00, 38073,  2173,
3:54.20, 38073,  2153,
3:54.40, 38079,  2637,
3:54.60, 38083,  2335,
3:54.80, 38085,  2152,
3:55.00, 38084,  2188,
3:55.20, 38084,  2099,
3:55.40, 38081,  2089,
3:55.60, 38077,  2126,
3:55.80, 38072,  2842,
3:56.00, 38066,  2296,
3:56.20, 38061,  2018,
3:56.40, 38061,  2123,
3:56.60, 38055,  1978,
3:56.80, 38050,  2053,
3:57.00, 38045,  2103,
3:57.20, 38041,  2191,
3:57.40, 38041,  2100,
3:57.60, 38037,  1957,
3:57.80, 38034,  2090,
3:58.00, 38031,  2111,
3:58.20, 38028,  2227,
3:58.40, 38025,  2108,
3:58.60, 38025,  2192,
3:58.80, 38023,  2721,
3:59.00, 38021,  2431,
3:59.20, 38019,  2131,
3:59.40, 38018,  2146,
3:59.60, 38018,  2160,
3:59.80, 38017,  2259,
4:00.00, 38016,  2148,
4:00.20, 38015,  2077,
4:00.40, 38013,  2102,
4:00.60, 38013,  1971,
4:00.80, 38011,  2032,
4:01.00, 38008,  1971,
4:01.20, 38006,  2047,
4:01.40, 38003,  2066,
4:01.60, 38003,  2319,
4:01.80, 38003,  2151,
4:02.00, 38004,  2136,
4:02.20, 38005,  2255,
4:02.40, 38015,  2240,
4:02.60, 38017,  2006,
4:02.80, 38017,  2192,
4:03.00, 38019,  1981,
4:03.20, 38022,  2093,
4:03.40, 38011,  2133,
4:03.60, 37999,  2104,
4:03.80, 37989,  2069,
4:04.00, 37989,  2092,
4:04.20, 37982,  2014,
4:04.40, 37982,  2015,
4:04.60, 37990,  2207,
4:04.80, 37996,  1967,
4:05.00, 37996,  2093,
4:05.20, 37999,  2076,
4:05.40, 38001,  2176,
4:05.60, 38001,  2243,
4:05.80, 38000,  2058,
4:06.00, 38004,  2193,
4:06.20, 38004,  2090,
4:06.40, 38020,  2280,
4:06.60, 38023,  2193,
4:06.80, 38021,  2274,
4:07.00, 38013,  2221,
4:07.20, 38013,  2131,
4:07.40, 37992,  1496,
4:07.60, 37985,  1394,
4:07.80, 37983,  2139,
4:08.00, 37985,  2348,
4:08.20, 37985,  2076,
4:08.40, 37993,  1664,
4:08.60, 38008,  1113,
4:08.80, 38028,   615,
4:09.00, 38050,    61,
4:09.20, 38071,    57,
4:09.40, 38071,    74,
4:09.60, 38089,  1020,
4:09.80, 38102,  1604,
4:10.00, 38115,  1618,
4:10.20, 38131,  1525,
4:10.40, 38131,  1964,
4:10.60, 38152,  1690,
4:10.80, 38177,  2004,
4:11.00, 38201,  1873,
4:11.20, 38222,  1974,
4:11.40, 38238,  1865,
4:11.60, 38238,  1627,
4:11.80, 38250,  1602,
4:12.00, 38257,  1969,
4:12.20, 38259,  1910,
4:12.40, 38257,  1408,
4:12.60, 38257,  1894,
4:12.80, 38254,  2137,
4:13.00, 38256,  2174,
4:13.20, 38265,  3087,
4:13.40, 38281,  2358,
4:13.60, 38281,  2219,
4:13.80, 38302,  2240,
4:14.00, 38323,  2267,
4:14.20, 38341,  2326,
4:14.40, 38353,  2076,
4:14.60, 38359,  2090,
4:14.80, 38359,  2163,
4:15.00, 38361,  1924,
4:15.20, 38357,  2092,
4:15.40, 38351,  1853,
4:15.60, 38342,  1705,
4:15.80, 38342,  2105,
4:16.00, 38331,  2052,
4:16.20, 38320,  2112,
4:16.40, 38308,  2116,
4:16.60, 38297,  2169,
4:16.80, 38286,  2236,
4:17.00, 38286,  2148,
4:17.20, 38275,  2298,
4:17.40, 38264,  2074,
4:17.60, 38255,  1980,
4:17.80, 38246,  2125,
4:18.00, 38246,  2938,
4:18.20, 38238,  2809,
4:18.40, 38232,  2135,
4:18.60, 38229,  2080,
4:18.80, 38230,  2470,
4:19.00, 38236,  2215,
4:19.20, 38236,  1935,
4:19.40, 38245,  1948,
4:19.60, 38256,  1884,
4:19.80, 38264,  2215,
4:20.00, 38270,  2295,
4:20.20, 38270,  2174,
4:20.40, 38273,  2098,
4:20.60, 38274,  2071,
4:20.80, 38276,  2006,
4:21.00, 38274,  3322,
4:21.20, 38274,  2221,
4:21.40, 38273,  2084,
4:21.60, 38268,  1843,
4:21.80, 38263,  2146,
4:22.00, 38269,  2193,
4:22.20, 38271,  2030,
4:22.40, 38271,  2027,
4:22.60, 38271,  2079,
4:22.80, 38270,  2070,
4:23.00, 38260,  2142,
4:23.20, 38254,  2351,
4:23.40, 38254,  2084,
4:23.60, 38250,  1885,
4:23.80, 38246,  1937,
4:24.00, 38244,  2136,
4:24.20, 38238,  2329,
4:24.40, 38231,  2339,
4:24.60, 38231,  2374,
4:24.80, 38224,  2161,
4:25.00, 38215,  2015,
4:25.20, 38210,  2179,
4:25.40, 38207,  2164,
4:25.60, 38207,  2138,
4:25.80, 38205,  2252,
4:26.00, 38203,  2245,
4:26.20, 38202,  2289,
4:26.40, 38202,  2084,
4:26.60, 38200,  2020,
4:26.80, 38200,  1992,
4:27.00, 38199,  2427,
4:27.20, 38197,  2235,
4:27.40, 38201,  2114,
4:27.60, 38207,  2144,
4:27.80, 38207,  2119,
4:28.00, 38203,  2207,
4:28.20, 38199,  2584,
4:28.40, 38189,   564,
4:28.60, 38177,   967,
4:28.80, 38177,  1616,
4:29.00, 38176,  1493,
4:29.20, 38179,  1654,
4:29.40, 38189,  1765,
4:29.60, 38187,  1921,
4:29.80, 38183,  1842,
4:30.00, 38183,  1998,
4:30.20, 38175,  2102,
4:30.40, 38162,  1976,
4:30.60, 38160,  2169,
4:30.80, 38162,  2136,
4:31.00, 38162,  2172,
4:31.20, 38164,  3142,
4:31.40, 38169,  2399,
4:31.60, 38176,  2338,
4:31.80, 38186,  3219,
4:32.00, 38216,  2737,
4:32.20, 38216,  2279,
4:32.40, 38243,  2559,
4:32.60, 38250,  2437,
4:32.80, 38254,  2274,
4:33.00, 38236,  2964,
4:33.20, 38236,  2651,
4:33.40, 38217,  2433,
4:33.60, 38213,  3200,
4:33.80, 38209,  2269,
4:34.00, 38205,  1946,
4:34.20, 38205,  3164,
4:34.40, 38200,  2354,
4:34.60, 38195,  2222,
4:34.80, 38191,  2312,
4:35.00, 38199,  2447,
4:35.20, 38206,  1995,
4:35.40, 38206,  2282,
4:35.60, 38202,  2458,
4:35.80, 38201,  1916,
4:36.00, 38192,  1844,
4:36.20, 38178,  1987,
4:36.40, 38178,  1802,
4:36.60, 38178,  3035,
4:36.80, 38179,  2431,
4:37.00, 38177,  2342,
4:37.20, 38179,  3474,
4:37.40, 38178,  2720,
4:37.60, 38178,  2244,
4:37.80, 38173,  2255,
4:38.00, 38162,  1805,
4:38.20, 38155,  1645,
4:38.40, 38150,  1436,
4:38.60, 38150,  1924,
4:38.80, 38148,  1831,
4:39.00, 38152,  1846,
4:39.20, 38158,  1839,
4:39.40, 38164,  3055,
4:39.60, 38170,  2310,
4:39.80, 38170,  2336,
4:40.00, 38187,  2462,
4:40.20, 38190,  2286,
4:40.40, 38190,  2204,
4:40.60, 38189,  2083,
4:40.80, 38189,  2207,
4:41.00, 38176,  2044,
4:41.20, 38175,  2148,
4:41.40, 38175,  2087,
4:41.60, 38173,  2082,
4:41.80, 38173,  2216,
4:42.00, 38170,  2202,
4:42.20, 38167,  2255,
4:42.40, 38164,  2197,
4:42.60, 38161,  2307,
4:42.80, 38158,  2043,
4:43.00, 38158,  1864,
4:43.20, 38156,  2338,
4:43.40, 38154,  2377,
4:43.60, 38152,  2418,
4:43.80, 38150,  2203,
4:44.00, 38150,  2260,
4:44.20, 38148,  3312,
4:44.40, 38146,  2113,
4:44.60, 38144,  1951,
4:44.80, 38142,  1900,
4:45.00, 38140,  2385,
4:45.20, 38140,  2236,
4:45.40, 38139,  2470,
4:45.60, 38138,  1957,
4:45.80, 38145,  1859,
4:46.00, 38157,  1738,
4:46.20, 38157,  2074,
4:46.40, 38164,  2646,
4:46.60, 38194,  2173,
4:46.80, 38204,  2233,
4:47.00, 38203,  2162,
4:47.20, 38203,  2116,
4:47.40, 38210,  2210,
4:47.60, 38200,  2115,
4:47.80, 38209,  2041,
4:48.00, 38232,  2125,
4:48.20, 38256,  2196,
4:48.40, 38256,  1850,
4:48.60, 38290,  2722,
4:48.80, 38316,  1700,
4:49.00, 38326,  1313,
4:49.20, 38324,  2985,
4:49.40, 38324,  2107,
4:49.60, 38308,  1848,
4:49.80, 38293,  2547,
4:50.00, 38302,  2181,
4:50.20, 38313,  2355,
4:50.40, 38306,  2194,
4:50.60, 38306,  2017,
4:50.80, 38297,  1714,
4:51.00, 38274,  1856,
4:51.20, 38254,  1802,
4:51.40, 38249,  1741,
4:51.60, 38249,  2104,
4:51.80, 38245,  2402,
4:52.00, 38241,  2388,
4:52.20, 38238,  2835,
4:52.40, 38234,  2582,
4:52.60, 38230,  2277,
4:52.80, 38230,  2235,
4:53.00, 38226,  2267,
4:53.20, 38223,  2386,
4:53.40, 38220,  2227,
4:53.60, 38217,  2035,
4:53.80, 38217,  1966,
4:54.00, 38214,  2807,
4:54.20, 38211,  2205,
4:54.40, 38208,   775,
4:54.60, 38206,  1018,
4:54.80, 38206,  1561,
4:55.00, 38204,  2195,
4:55.20, 38202,  2040,
4:55.40, 38200,  1759,
4:55.60, 38199,  1792,
4:55.80, 38200,  1819,
4:56.00, 38200,  1869,
4:56.20, 38201,  3457,
4:56.40, 38204,  2554,
4:56.60, 38206,  2258,
4:56.80, 38208,  2144,
4:57.00, 38208,  2383,
4:57.20, 38209,  2060,
4:57.40, 38210,  1988,
4:57.60, 38209,  2097,
4:57.80, 38207,  2116,
4:58.00, 38204,  1863,
4:58.20, 38204,  1969,
4:58.40, 38202,  2165,
4:58.60, 38201,  2258,
4:58.80, 38200,  2038,
4:59.00, 38200,  2037,
4:59.20, 38200,  2193,
4:59.40, 38199,  2030,
4:59.60, 38198,  2958,
4:59.80, 38198,  2280,
5:00.00, 38200,  2245,
5:00.20, 38204,  2023,
5:00.40, 38204,  1990,
5:00.60, 38211,  2198,
5:00.80, 38221,  1989,
5:01.00, 38232,  2160,
5:01.20, 38238,  2455,
5:01.40, 38238,  1928,
5:01.60, 38238,  3331,
5:01.80, 38237,  2768,
5:02.00, 38233,  2375,
5:02.20, 38200,  1480,
5:02.40, 38200,  1416,
5:02.60, 38128,  1641,
5:02.80, 38059,  2900,
5:03.00, 38002,  2458,
5:03.20, 37992,  2342,
5:03.40, 38038,  2619,
5:03.60, 38038,  2322,
5:03.80, 38090,  2481,
5:04.00, 38142,  2089,
5:04.20, 38176,  1638,
5:04.40, 38187,  1768,
5:04.60, 38187,   669,
5:04.80, 38190,  1664,
5:05.00, 38201,  1433,
5:05.20, 38235,  1735,
5:05.40, 38284,  3012,
5:05.60, 38324,  3995,
5:05.80, 38324,  4005,
5:06.00, 38340,  3981,
5:06.20, 38339,  3648,
5:06.40, 38337,  2461,
5:06.60, 38327,  2124,
5:06.80, 38327,  1584,
5:07.00, 38317,   650,
5:07.20, 38308,  2271,
5:07.40, 38298,  2763,
5:07.60, 38313,  2180,
5:07.80, 38313,  2053,
5:08.00, 38332,  2379,
5:08.20, 38342,  2168,
5:08.40, 38349,  2576,
5:08.60, 38349,  2209,
5:08.80, 38365,  2006,
5:09.00, 38365,  2055,
5:09.20, 38398,  2103,
5:09.40, 38434,  1228,
5:09.60, 38470,  1103,
5:09.80, 38495,  1554,
5:10.00, 38495,  2536,
5:10.20, 38507,  2887,
5:10.40, 38513,  2822,
5:10.60, 38505,  1683,
5:10.80, 38490,  2594,
5:11.00, 38473,  2575,
5:11.20, 38473,  1984,
5:11.40, 38457,  1846,
5:11.60, 38447,  2417,
5:11.80, 38438,  2366,
5:12.00, 38427,  2188,
5:12.20, 38427,  2104,
5:12.40, 38442,  2153,
5:12.60, 38452,  2182,
5:12.80, 38451,  2097,
5:13.00, 38451,  2033,
5:13.20, 38427,  2319,
5:13.40, 38427,  2140,
5:13.60, 38415,  2051,
5:13.80, 38427,  2108,
5:14.00, 38425,  2093,
5:14.20, 38411,  2289,
5:14.40, 38411,  2151,
5:14.60, 38395,  1879,
5:14.80, 38375,  2326,
5:15.00, 38386,  1389,
5:15.20, 38395,  1818,
5:15.40, 38395,   689,
5:15.60, 38392,  3913,
5:15.80, 38383,  2811,
5:16.00, 38364,  2441,
5:16.20, 38352,   291,
5:16.40, 38343,  2858,
5:16.60, 38343,  2240,
5:16.80, 38336,  1625,
5:17.00, 38323,  2264,
5:17.20, 38322,  2136,
5:17.40, 38326,  2134,
5:17.60, 38326,  2011,
5:17.80, 38329,  2267,
5:18.00, 38332,  2281,
5:18.20, 38333,  1943,
5:18.40, 38340,  2197,
5:18.60, 38344,  2487,
5:18.80, 38344,  2148,
5:19.00, 38345,  2010,
5:19.20, 38347,  2153,
5:19.40, 38349,  2072,
5:19.60, 38348,  2509,
5:19.80, 38348,  2269,
5:20.00, 38350,  2047,
5:20.20, 38371,  2047,
5:20.40, 38372,  1897,
5:20.60, 38370,  1620,
5:20.80, 38370,  1466,
5:21.00, 38364,  2062,
5:21.20, 38338,  2032,
5:21.40, 38328,  1712,
5:21.60, 38324,  1797,
5:21.80, 38321,  1881,
5:22.00, 38321,  1738,
5:22.20, 38317,  1323,
5:22.40, 38311,  1170,
5:22.60, 38311,  2514,
5:22.80, 38308,  2174,
5:23.00, 38308,  2067,
5:23.20, 38306,  2298,
5:23.40, 38304,  1873,
5:23.60, 38295,  2177,
5:23.80, 38289,  2286,
5:24.00, 38291,  2215,
5:24.20, 38291,  2278,
5:24.40, 38293,  2316,
5:24.60, 38295,  2323,
5:24.80, 38294,  2019,
5:25.00, 38283,  1965,
5:25.20, 38283,  1489,
5:25.40, 38271,  2309,
5:25.60, 38263,  3105,
5:25.80, 38257,  3029,
5:26.00, 38252,  2686,
5:26.20, 38248,  2594,
5:26.40, 38248,  2325,
5:26.60, 38245,  2433,
5:26.80, 38241,  2156,
5:27.00, 38238,  1883,
5:27.20, 38237,  1813,
5:27.40, 38237,  1548,
5:27.60, 38238,  2223,
5:27.80, 38244,  2162,
5:28.00, 38253,  2162,
5:28.20, 38266,  2381,
5:28.40, 38266,  2474,
5:28.60, 38286,  2262,
5:28.80, 38302,  2318,
5:29.00, 38312,  2268,
5:29.20, 38317,  2273,
5:29.40, 38309,  2014,
5:29.60, 38309,  2116,
5:29.80, 38293,  2147,
5:30.00, 38270,  2208,
5:30.20, 38242,  2136,
5:30.40, 38215,  2179,
5:30.60, 38215,  1561,
5:30.80, 38193,  1001,
5:31.00, 38175,  1934,
5:31.20, 38161,  2747,
5:31.40, 38147,  1589,
5:31.60, 38139,  3063,
5:31.80, 38139,  2896,
5:32.00, 38133,  2425,
5:32.20, 38129,  1998,
5:32.40, 38132,  2168,
5:32.60, 38141,  1964,
5:32.80, 38141,  2044,
5:33.00, 38158,  2446,
5:33.20, 38183,  1722,
5:33.40, 38217,  2416,
5:33.60, 38242,  2536,
5:33.80, 38242,  2147,
5:34.00, 38267,  2307,
5:34.20, 38284,  2410,
5:34.40, 38286,  2302,
5:34.60, 38288,  2267,
5:34.80, 38286,  2284,
5:35.00, 38286,  1690,
5:35.20, 38286,  2071,
5:35.40, 38294,  2004,
5:35.60, 38308,  2507,
5:35.80, 38336,  2640,
5:36.00, 38336,  2487,
5:36.20, 38353,  2324,
5:36.40, 38356,  2195,
5:36.60, 38379,  2785,
5:36.80, 38427,  2235,
5:37.00, 38473,  1902,
5:37.20, 38473,  1558,
5:37.40, 38512,  1959,
5:37.60, 38515,  2361,
5:37.80, 38464,  2650,
5:38.00, 38422,  1836,
5:38.20, 38422,  1963,
5:38.40, 38391,  2380,
5:38.60, 38373,  3250,
5:38.80, 38363,  3519,
5:39.00, 38351,  2855,
5:39.20, 38342,  2187,
5:39.40, 38342,  1718,
5:39.60, 38329,  2009,
5:39.80, 38319,  1721,
5:40.00, 38320,  2049,
5:40.20, 38339,  1694,
5:40.40, 38339,  1727,
5:40.60, 38341,  1633,
5:40.80, 38337,  1589,
5:41.00, 38327,  1831,
5:41.20, 38299,  1768,
5:41.40, 38299,  1896,
5:41.60, 38288,  2536,
5:41.80, 38286,  2385,
5:42.00, 38283,  3512,
5:42.20, 38281,   610,
5:42.40, 38278,  1351,
5:42.60, 38278,  2060,
5:42.80, 38274,  2067,
5:43.00, 38271,  2106,
5:43.20, 38286,  2056,
5:43.40, 38296,  1880,
5:43.60, 38296,  1889,
5:43.80, 38298,  1876,
5:44.00, 38297,  2043,
5:44.20, 38269,  1964,
5:44.40, 38247,  1967,
5:44.60, 38235,  1961,
5:44.80, 38235,  2390,
5:45.00, 38230,  2424,
5:45.20, 38246,  2664,
5:45.40, 38263,  2372,
5:45.60, 38271,  2796,
5:45.80, 38271,  2051,
5:46.00, 38273,  1930,
5:46.20, 38257,  2488,
5:46.40, 38236,  2276,
5:46.60, 38224,  1974,
5:46.80, 38218,  2760,
5:47.00, 38218,  2245,
5:47.20, 38217,  2170,
5:47.40, 38224,  2555,
5:47.60, 38228,  2636,
5:47.80, 38228,  3372,
5:48.00, 38228,  1166,
5:48.20, 38227,  2585,
5:48.40, 38221,  2326,
5:48.60, 38216,  2028,
5:48.80, 38215,  2067,
5:49.00, 38215,  2313,
5:49.20, 38215,  2124,
5:49.40, 38216,  1862,
5:49.60, 38220,  2212,
5:49.80, 38240,   861,
5:50.00, 38243,  1275,
5:50.20, 38243,   850,
5:50.40, 38239,  1357,
5:50.60, 38231,  1364,
5:50.80, 38208,  1666,
5:51.00, 38201,  1649,
5:51.20, 38201,  1779,
5:51.40, 38201,  1800,
5:51.60, 38201,  1968,
5:51.80, 38200,  1786,
5:52.00, 38200,  1880,
5:52.20, 38201,  3139,
5:52.40, 38201,  2189,
5:52.60, 38202,  2000,
5:52.80, 38203,  1876,
5:53.00, 38204,  1943,
5:53.20, 38203,  2202,
5:53.40, 38203,  2200,
5:53.60, 38202,  2307,
5:53.80, 38192,  2974,
5:54.00, 38178,  3548,
5:54.20, 38156,  2552,
5:54.40, 38156,  2591,
5:54.60, 38127,  2334,
5:54.80, 38104,  1592,
5:55.00, 38083,  1561,
5:55.20, 38069,  1646,
5:55.40, 38060,  2302,
5:55.60, 38060,  2884,
5:55.80, 38047,  3089,
5:56.00, 38043,  3725,
5:56.20, 38048,  3239,
5:56.40, 38065,  3201,
5:56.60, 38065,  1754,
5:56.80, 38091,  1201,
5:57.00, 38115,  1729,
5:57.20, 38130,  1699,
5:57.40, 38151,  1671,
5:57.60, 38179,  1141,
5:57.80, 38179,  1747,
5:58.00, 38217,  1671,
5:58.20, 38272,  2232,
5:58.40, 38321,  2069,
5:58.60, 38361,  3735,
5:58.80, 38361,  3956,
5:59.00, 38388,  3888,
5:59.20, 38390,  2862,
5:59.40, 38372,  1191,
5:59.60, 38341,  1172,
5:59.80, 38302,  2170,
6:00.00, 38302,  2086,
6:00.20, 38266,  2701,
6:00.40, 38237,  1790,
6:00.60, 38229,  1375,
6:00.80, 38238,  1258,
6:01.00, 38238,    25,
6:01.20, 38257,    14,
6:01.40, 38276,    19,
6:01.60, 38281,    18,
6:01.80, 38277,    17,
6:02.00, 38277,    32,
6:02.20, 38266,  4000,
6:02.40, 38259,  4025,
6:02.60, 38256,  4027,
6:02.80, 38254,  4026,
6:03.00, 38248,  4025,
6:03.20, 38248,  4020,
6:03.40, 38234,  4019,
6:03.60, 38217,  4013,
6:03.80, 38207,  4001,
6:04.00, 38211,  4003,
6:04.20, 38211,  3997,
6:04.40, 38222,  3963,
6:04.60, 38240,  2945,
6:04.80, 38253,  2103,
6:05.00, 38260,  2696,
6:05.20, 38264,  2954,
6:05.40, 38264,  2268,
6:05.60, 38260,  2157,
6:05.80, 38261,  2322,
6:06.00, 38266,  2233,
6:06.20, 38268,  3084,
6:06.40, 38268,  2612,
6:06.60, 38267,  2808,
6:06.80, 38259,  2065,
6:07.00, 38236,  1473,
6:07.20, 38217,  1658,
6:07.40, 38217,  1696,
6:07.60, 38201,  2602,
6:07.80, 38186,  2333,
6:08.00, 38180,  2148,
6:08.20, 38175,  1770,
6:08.40, 38170,  1831,
6:08.60, 38170,  1803,
6:08.80, 38164,  2929,
6:09.00, 38157,  2818,
6:09.20, 38151,  2589,
6:09.40, 38148,  2125,
6:09.60, 38148,  1773,
6:09.80, 38151,  2300,
6:10.00, 38160,  1858,
6:10.20, 38177,  1933,
6:10.40, 38201,  1833,
6:10.60, 38228,  2105,
6:10.80, 38228,  2194,
6:11.00, 38254,  2024,
6:11.20, 38276,  2098,
6:11.40, 38291,  2028,
6:11.60, 38300,  2256,
6:11.80, 38300,  2283,
6:12.00, 38302,  2118,
