Time [Minutes],GSR  1 [arb],EKG  1 [Arb],Manual values
6:13.20, 38241,  1703,
6:13.40, 38252,   275,
6:13.60, 38280,  3956,
6:13.80, 38284,  3977,
6:14.00, 38273,  3897,
6:14.20, 38273,  1584,
6:14.40, 38295,  2036,
6:14.60, 38357,  2737,
6:14.80, 38402,  2369,
6:15.00, 38436,  2101,
6:15.20, 38436,  2026,
6:15.40, 38420,  1985,
6:15.60, 38352,  1949,
6:15.80, 38296,  2029,
6:16.00, 38253,  2560,
6:16.20, 38246,  2409,
6:16.40, 38246,  2193,
6:16.60, 38257,  2337,
6:16.80, 38270,  1920,
6:17.00, 38283,   886,
6:17.20, 38281,   123,
6:17.40, 38281,    14,
6:17.60, 38315,    17,
6:17.80, 38339,    38,
6:18.00, 38354,   427,
6:18.20, 38362,  1580,
6:18.40, 38326,  2968,
6:18.60, 38326,  4000,
6:18.80, 38297,  4004,
6:19.00, 38286,  3976,
6:19.20, 38289,  3968,
6:19.40, 38290,  2521,
6:19.60, 38290,  3733,
6:19.80, 38294,  2416,
6:20.00, 38299,  2390,
6:20.20, 38299,   798,
6:20.40, 38298,   800,
6:20.60, 38297,    39,
6:20.80, 38297,   265,
6:21.00, 38297,  1400,
6:21.20, 38300,  1747,
6:21.40, 38305,  2511,
6:21.60, 38315,  3472,
6:21.80, 38315,  1405,
6:22.00, 38307,  1380,
6:22.20, 38323,  3360,
6:22.40, 38360,  3977,
6:22.60, 38363,  3764,
6:22.80, 38363,  2384,
6:23.00, 38415,  3377,
6:23.20, 38443,  2495,
6:23.40, 38471,  2179,
6:23.60, 38526,  2406,
6:23.80, 38529,  2119,
6:24.00, 38529,  2507,
6:24.20, 38527,  2821,
6:24.40, 38494,  2527,
6:24.60, 38472,  2857,
6:24.80, 38465,  3091,
6:25.00, 38465,  2349,
6:25.20, 38468,  2514,
6:25.40, 38473,  2232,
6:25.60, 38472,  1957,
6:25.80, 38476,  3094,
6:26.00, 38475,  2040,
6:26.20, 38475,  1766,
6:26.40, 38474,  2392,
6:26.60, 38463,  1694,
6:26.80, 38453,  1309,
6:27.00, 38445,  1966,
6:27.20, 38445,  1133,
6:27.40, 38448,  2573,
6:27.60, 38458,  1680,
6:27.80, 38470,  1850,
6:28.00, 38480,  2083,
6:28.20, 38483,  2288,
6:28.40, 38483,  2688,
6:28.60, 38482,   223,
6:28.80, 38476,    12,
6:29.00, 38466,    16,
6:29.20, 38451,    24,
6:29.40, 38451,   822,
6:29.60, 38438,  2646,
6:29.80, 38443,  3947,
6:30.00, 38476,  1618,
6:30.20, 38521,  2570,
6:30.40, 38521,  2168,
6:30.60, 38562,  3128,
6:30.80, 38577,  3969,
6:31.00, 38563,  2944,
6:31.20, 38537,   738,
6:31.40, 38516,  2556,
6:31.60, 38516,  3122,
6:31.80, 38501,  2552,
6:32.00, 38511,  2962,
6:32.20, 38535,  2546,
6:32.40, 38513,  2795,
6:32.60, 38513,  2678,
6:32.80, 38533,  2379,
6:33.00, 38578,  1130,
6:33.20, 38605,  1211,
6:33.40, 38592,  2303,
6:33.60, 38586,  2354,
6:33.80, 38586,  2125,
6:34.00, 38544,  2339,
6:34.20, 38503,  2159,
6:34.40, 38539,  1911,
6:34.60, 38522,  2266,
6:34.80, 38522,  2066,
6:35.00, 38499,  1785,
6:35.20, 38513,   202,
6:35.40, 38500,    13,
6:35.60, 38474,    42,
6:35.80, 38474,  2522,
6:36.00, 38456,  3069,
6:36.20, 38411,  2399,
6:36.40, 38406,  1983,
6:36.60, 38457,  3874,
6:36.80, 38489,  2730,
6:37.00, 38489,  2277,
6:37.20, 38499,  2855,
6:37.40, 38501,  2848,
6:37.60, 38483,  2454,
6:37.80, 38477,  3183,
6:38.00, 38477,  2984,
6:38.20, 38480,  3085,
6:38.40, 38480,  2472,
6:38.60, 38458,  2631,
6:38.80, 38429,   612,
6:39.00, 38416,    36,
6:39.20, 38416,    35,
6:39.40, 38392,    30,
6:39.60, 38359,   175,
6:39.80, 38336,  1830,
6:40.00, 38316,  2431,
6:40.20, 38316,  3565,
6:40.40, 38317,  3866,
6:40.60, 38333,  3323,
6:40.80, 38378,  2834,
6:41.00, 38445,  2888,
6:41.20, 38469,  2676,
6:41.40, 38469,  2494,
6:41.60, 38487,  2721,
6:41.80, 38473,  2566,
6:42.00, 38431,  2773,
6:42.20, 38425,  3060,
6:42.40, 38425,  3996,
6:42.60, 38422,  4010,
6:42.80, 38413,  4016,
6:43.00, 38407,  4010,
6:43.20, 38410,  3997,
6:43.40, 38410,  3997,
6:43.60, 38414,  3883,
6:43.80, 38422,  3006,
6:44.00, 38421,  2981,
6:44.20, 38413,  2703,
6:44.40, 38402,  2138,
6:44.60, 38402,  1295,
6:44.80, 38394,    70,
6:45.00, 38385,    70,
6:45.20, 38376,   604,
6:45.40, 38376,  1394,
6:45.60, 38376,  1856,
6:45.80, 38384,  2005,
6:46.00, 38390,  1594,
6:46.20, 38390,  1008,
6:46.40, 38374,  1777,
6:46.60, 38353,    33,
6:46.80, 38353,  1620,
6:47.00, 38340,  2199,
6:47.20, 38332,  1565,
6:47.40, 38334,  2831,
6:47.60, 38334,  2324,
6:47.80, 38334,  2091,
6:48.00, 38335,  1749,
6:48.20, 38338,  1577,
6:48.40, 38340,  1912,
6:48.60, 38341,  2131,
6:48.80, 38341,  2256,
6:49.00, 38340,  2475,
6:49.20, 38346,  2458,
6:49.40, 38381,  2366,
6:49.60, 38387,   839,
6:49.80, 38364,    18,
6:50.00, 38364,    22,
6:50.20, 38321,    21,
6:50.40, 38261,  1199,
6:50.60, 38235,  2500,
6:50.80, 38250,  3143,
6:51.00, 38250,  2475,
6:51.20, 38284,  2571,
6:51.40, 38320,  2204,
6:51.60, 38428,   601,
6:51.80, 38461,  1031,
6:52.00, 38474,  1982,
6:52.20, 38474,  2168,
6:52.40, 38472,  2364,
6:52.60, 38400,  2705,
6:52.80, 38391,  2594,
6:53.00, 38395,  2989,
6:53.20, 38395,  2472,
6:53.40, 38402,  1829,
6:53.60, 38412,  1948,
6:53.80, 38427,  2280,
6:54.00, 38442,  2303,
6:54.20, 38449,  2704,
6:54.40, 38449,  2080,
6:54.60, 38449,  1868,
6:54.80, 38447,  2201,
6:55.00, 38446,  1704,
6:55.20, 38452,  2263,
6:55.40, 38452,  2382,
6:55.60, 38467,  2016,
6:55.80, 38481,  1445,
6:56.00, 38497,  1975,
6:56.20, 38505,  2223,
6:56.40, 38505,  2284,
6:56.60, 38502,  2080,
6:56.80, 38502,  2937,
6:57.00, 38492,  2359,
6:57.20, 38480,  1937,
6:57.40, 38500,  2198,
6:57.60, 38500,  2071,
6:57.80, 38485,  1911,
6:58.00, 38472,  2657,
6:58.20, 38472,  2139,
6:58.40, 38464,  1882,
6:58.60, 38464,    16,
6:58.80, 38453,  1603,
6:59.00, 38441,  1948,
6:59.20, 38418,  3218,
6:59.40, 38370,  2736,
6:59.60, 38347,  1990,
6:59.80, 38347,  3427,
7:00.00, 38334,  3879,
7:00.20, 38326,  2944,
7:00.40, 38327,  1645,
7:00.60, 38334,  2245,
7:00.80, 38334,  2020,
7:01.00, 38337,  2182,
7:01.20, 38335,  2346,
7:01.40, 38328,  2067,
7:01.60, 38319,  2182,
7:01.80, 38314,  1994,
7:02.00, 38314,  2139,
7:02.20, 38309,  2251,
7:02.40, 38304,  2045,
7:02.60, 38302,  2063,
7:02.80, 38301,  2038,
7:03.00, 38301,  1930,
7:03.20, 38304,  2113,
7:03.40, 38311,  1794,
7:03.60, 38317,  1841,
7:03.80, 38321,  1819,
7:04.00, 38321,  2347,
7:04.20, 38321,  2220,
7:04.40, 38321,  2468,
7:04.60, 38318,   402,
7:04.80, 38314,    13,
7:05.00, 38308,    12,
7:05.20, 38308,  1483,
7:05.40, 38302,  3956,
7:05.60, 38296,  2562,
7:05.80, 38314,  2691,
7:06.00, 38334,  2382,
7:06.20, 38334,  2450,
7:06.40, 38335,  2931,
7:06.60, 38337,  2518,
7:06.80, 38316,  2105,
7:07.00, 38297,  1830,
7:07.20, 38297,   548,
7:07.40, 38298,  1265,
7:07.60, 38301,  1856,
7:07.80, 38306,  2532,
7:08.00, 38310,  2531,
7:08.20, 38312,  3902,
7:08.40, 38312,  1707,
7:08.60, 38316,  1782,
7:08.80, 38328,  1335,
7:09.00, 38350,  2105,
7:09.20, 38353,  2969,
7:09.40, 38353,  3329,
7:09.60, 38348,  2932,
7:09.80, 38339,  2413,
7:10.00, 38325,  2638,
7:10.20, 38333,  2830,
7:10.40, 38349,  3723,
7:10.60, 38349,  3478,
7:10.80, 38365,  3123,
7:11.00, 38381,  2263,
7:11.20, 38400,   111,
7:11.40, 38419,    84,
7:11.60, 38419,  1218,
7:11.80, 38433,  2370,
7:12.00, 38436,  2229,
7:12.20, 38433,  3367,
7:12.40, 38424,  2601,
7:12.60, 38417,  2057,
7:12.80, 38417,  2404,
7:13.00, 38412,  2417,
7:13.20, 38405,  3923,
7:13.40, 38397,  3177,
7:13.60, 38390,  2208,
7:13.80, 38390,  1299,
7:14.00, 38388,   345,
7:14.20, 38389,  1084,
7:14.40, 38391,  1667,
7:14.60, 38388,  1721,
7:14.80, 38388,  1849,
7:15.00, 38379,  2014,
7:15.20, 38368,  2093,
7:15.40, 38358,  2164,
7:15.60, 38351,  1998,
7:15.80, 38348,  1990,
7:16.00, 38348,  1964,
7:16.20, 38345,  2363,
7:16.40, 38342,  2131,
7:16.60, 38339,  2258,
7:16.80, 38332,  1742,
7:17.00, 38332,   146,
7:17.20, 38327,    79,
7:17.40, 38323,   744,
7:17.60, 38320,  1073,
7:17.80, 38317,  1374,
7:18.00, 38315,  2522,
7:18.20, 38315,  2516,
7:18.40, 38313,  3120,
7:18.60, 38311,  3938,
7:18.80, 38307,  3931,
7:19.00, 38307,  1122,
7:19.20, 38307,  1161,
7:19.40, 38309,  1610,
7:19.60, 38319,  2192,
7:19.80, 38357,  2247,
7:20.00, 38419,  2663,
7:20.20, 38445,  1994,
7:20.40, 38445,  2425,
7:20.60, 38457,  1706,
7:20.80, 38439,  1072,
7:21.00, 38389,  1170,
7:21.20, 38368,  1068,
7:21.40, 38368,  1163,
7:21.60, 38355,  1273,
7:21.80, 38347,  3197,
7:22.00, 38339,    20,
7:22.20, 38331,    19,
7:22.40, 38331,    27,
7:22.60, 38322,   306,
7:22.80, 38314,  4005,
7:23.00, 38310,  3997,
7:23.20, 38308,  3990,
7:23.40, 38307,  3983,
7:23.60, 38307,  3932,
7:23.80, 38308,  2853,
7:24.00, 38313,  2519,
7:24.20, 38323,  2414,
7:24.40, 38327,  2018,
7:24.60, 38327,    44,
7:24.80, 38327,    58,
7:25.00, 38324,  1627,
7:25.20, 38317,  2385,
7:25.40, 38320,  2730,
7:25.60, 38325,  1629,
7:25.80, 38325,  1469,
7:26.00, 38324,  3999,
7:26.20, 38329,  4013,
7:26.40, 38337,  4011,
7:26.60, 38358,  3761,
7:26.80, 38358,  2634,
7:27.00, 38391,  1816,
7:27.20, 38422,  2550,
7:27.40, 38446,  3239,
7:27.60, 38456,  2538,
7:27.80, 38456,  2266,
7:28.00, 38458,  1761,
7:28.20, 38498,  1903,
7:28.40, 38491,  2088,
7:28.60, 38483,  2272,
7:28.80, 38470,  2334,
7:29.00, 38470,  2589,
7:29.20, 38424,  1802,
7:29.40, 38428,  1760,
7:29.60, 38441,  1863,
7:29.80, 38458,  2097,
7:30.00, 38458,  1843,
7:30.20, 38471,  1312,
7:30.40, 38532,  1336,
7:30.60, 38576,  2376,
7:30.80, 38572,  3892,
7:31.00, 38571,  3857,
7:31.20, 38571,  2649,
7:31.40, 38523,  2332,
7:31.60, 38492,  3945,
7:31.80, 38513,  4003,
7:32.00, 38532,  3980,
7:32.20, 38532,    57,
7:32.40, 38549,    22,
7:32.60, 38557,    18,
7:32.80, 38552,    23,
7:33.00, 38557,   388,
7:33.20, 38516,  1892,
7:33.40, 38516,  2767,
7:33.60, 38500,  2603,
7:33.80, 38514,  2177,
7:34.00, 38509,  2593,
7:34.20, 38539,  3083,
7:34.40, 38539,  2418,
7:34.60, 38527,  2540,
7:34.80, 38482,  2299,
7:35.00, 38434,  2482,
7:35.20, 38385,  2478,
7:35.40, 38385,  2027,
7:35.60, 38349,  3016,
7:35.80, 38329,  1969,
7:36.00, 38318,  1513,
7:36.20, 38317,  1314,
7:36.40, 38349,   924,
7:36.60, 38349,  1295,
7:36.80, 38379,  1609,
7:37.00, 38378,   799,
7:37.20, 38364,    44,
7:37.40, 38325,    27,
7:37.60, 38325,    39,
7:37.80, 38289,  1632,
7:38.00, 38285,  3022,
7:38.20, 38295,   772,
7:38.40, 38301,  1356,
7:38.60, 38303,   609,
7:38.80, 38303,  1524,
7:39.00, 38301,  1927,
7:39.20, 38300,  3992,
7:39.40, 38300,  3974,
7:39.60, 38300,    27,
7:39.80, 38300,  1423,
7:40.00, 38302,  4018,
7:40.20, 38304,  4025,
7:40.40, 38318,  4022,
7:40.60, 38363,  4017,
7:40.80, 38363,  3998,
7:41.00, 38410,  3995,
7:41.20, 38454,  3370,
7:41.40, 38496,  1707,
7:41.60, 38406,  1511,
7:41.80, 38392,  2031,
7:42.00, 38392,  2075,
7:42.20, 38369,  2202,
7:42.40, 38375,  1982,
7:42.60, 38466,  2039,
7:42.80, 38461,  2087,
7:43.00, 38461,  1940,
7:43.20, 38467,  1704,
7:43.40, 38425,  1520,
7:43.60, 38418,  1806,
7:43.80, 38395,  1999,
7:44.00, 38376,  2124,
7:44.20, 38376,  1452,
7:44.40, 38375,  1333,
7:44.60, 38351,  1245,
7:44.80, 38362,  1439,
7:45.00, 38380,   169,
7:45.20, 38380,  1372,
7:45.40, 38387,  2150,
7:45.60, 38388,  1204,
7:45.80, 38386,  2081,
7:46.00, 38375,  2296,
7:46.20, 38364,  3496,
7:46.40, 38364,  3589,
7:46.60, 38380,  2988,
7:46.80, 38377,  2388,
7:47.00, 38351,  2718,
7:47.20, 38348,  1991,
7:47.40, 38348,   873,
7:47.60, 38319,    52,
7:47.80, 38306,   935,
7:48.00, 38317,  1964,
7:48.20, 38310,  3122,
7:48.40, 38310,  2558,
7:48.60, 38310,  3266,
7:48.80, 38314,  2835,
7:49.00, 38321,  1246,
7:49.20, 38330,  1403,
7:49.40, 38352,  1824,
7:49.60, 38352,  2698,
7:49.80, 38366,  2505,
7:50.00, 38373,  2845,
7:50.20, 38376,  2074,
7:50.40, 38368,  2918,
7:50.60, 38368,  3196,
7:50.80, 38402,  2799,
7:51.00, 38433,  2174,
7:51.20, 38416,  1743,
7:51.40, 38417,   343,
7:51.60, 38420,   257,
7:51.80, 38420,  1362,
7:52.00, 38421,  1588,
7:52.20, 38469,  1497,
7:52.40, 38478,  1473,
7:52.60, 38434,  3066,
7:52.80, 38434,  3888,
7:53.00, 38382,  3370,
7:53.20, 38320,  3116,
7:53.40, 38274,  1486,
7:53.60, 38250,  3874,
7:53.80, 38250,  2930,
7:54.00, 38247,  2942,
7:54.20, 38262,  2533,
7:54.40, 38280,  2638,
7:54.60, 38282,  1412,
7:54.80, 38265,  1667,
7:55.00, 38265,  1873,
7:55.20, 38245,  1970,
7:55.40, 38221,  2310,
7:55.60, 38207,  3034,
7:55.80, 38211,  2375,
7:56.00, 38211,   951,
7:56.20, 38220,  3403,
7:56.40, 38237,  2507,
7:56.60, 38260,  1904,
7:56.80, 38274,  2268,
7:57.00, 38285,  2799,
7:57.20, 38285,  2956,
7:57.40, 38296,  2219,
7:57.60, 38305,  1876,
7:57.80, 38317,  2017,
7:58.00, 38328,  1875,
7:58.20, 38328,  2054,
7:58.40, 38336,  2531,
7:58.60, 38333,  2032,
7:58.80, 38321,  2348,
7:59.00, 38311,  2612,
7:59.20, 38311,  2289,
7:59.40, 38293,  2065,
7:59.60, 38283,  1853,
7:59.80, 38280,  2114,
8:00.00, 38277,  2342,
8:00.20, 38280,  2442,
8:00.40, 38280,  2075,
8:00.60, 38282,  1782,
8:00.80, 38283,  2429,
8:01.00, 38283,  2003,
8:01.20, 38286,  2546,
8:01.40, 38286,  2427,
8:01.60, 38293,  2282,
8:01.80, 38305,  3140,
8:02.00, 38318,  2786,
8:02.20, 38328,  2618,
8:02.40, 38339,  2476,
8:02.60, 38339,  2373,
8:02.80, 38351,  3012,
8:03.00, 38355,  3216,
8:03.20, 38354,  2873,
8:03.40, 38355,    33,
8:03.60, 38355,   341,
8:03.80, 38349,  2089,
8:04.00, 38351,  3347,
8:04.20, 38365,  3993,
8:04.40, 38372,    37,
8:04.60, 38379,   149,
8:04.80, 38379,  2320,
8:05.00, 38384,  1960,
8:05.20, 38379,  2056,
8:05.40, 38372,  1752,
8:05.60, 38372,  2097,
8:05.80, 38372,  1368,
8:06.00, 38367,  2116,
8:06.20, 38354,  1473,
8:06.40, 38347,  1700,
8:06.60, 38335,  2146,
8:06.80, 38335,  2292,
8:07.00, 38326,  2663,
8:07.20, 38324,  4013,
8:07.40, 38317,  3808,
8:07.60, 38313,  1081,
8:07.80, 38312,  3844,
8:08.00, 38312,  3987,
8:08.20, 38315,  2786,
8:08.40, 38324,  2693,
8:08.60, 38328,    59,
8:08.80, 38329,   666,
8:09.00, 38329,  2316,
8:09.20, 38329,  3100,
8:09.40, 38325,  3441,
8:09.60, 38321,  3172,
8:09.80, 38319,  3090,
8:10.00, 38316,  3203,
8:10.20, 38316,  3486,
8:10.40, 38319,    61,
8:10.60, 38327,    60,
8:10.80, 38334,   647,
8:11.00, 38341,  1342,
8:11.20, 38341,  1174,
8:11.40, 38347,  1692,
8:11.60, 38350,  1638,
8:11.80, 38353,   757,
8:12.00, 38353,  1750,
8:12.20, 38351,  1763,
8:12.40, 38351,  2803,
8:12.60, 38343,  2894,
8:12.80, 38336,  2464,
8:13.00, 38334,  2515,
8:13.20, 38336,  2488,
8:13.40, 38336,  1783,
8:13.60, 38355,   998,
8:13.80, 38380,  1148,
8:14.00, 38403,  1652,
8:14.20, 38409,  2518,
8:14.40, 38409,  3187,
8:14.60, 38399,  3048,
8:14.80, 38390,  3065,
8:15.00, 38373,  1707,
8:15.20, 38366,  1448,
8:15.40, 38363,   612,
8:15.60, 38363,  1428,
8:15.80, 38348,  3819,
8:16.00, 38339,  3708,
8:16.20, 38338,  3995,
8:16.40, 38341,  4004,
8:16.60, 38341,  1296,
8:16.80, 38353,  2422,
8:17.00, 38366,  1164,
8:17.20, 38369,   948,
8:17.40, 38419,  1005,
8:17.60, 38408,  1159,
8:17.80, 38408,  1232,
8:18.00, 38383,  1937,
8:18.20, 38399,  2183,
8:18.40, 38373,  2491,
8:18.60, 38385,  2188,
8:18.80, 38385,  2860,
8:19.00, 38405,  2727,
8:19.20, 38387,  2570,
8:19.40, 38329,  2654,
8:19.60, 38304,  2519,
8:19.80, 38304,  2005,
8:20.00, 38339,  1908,
8:20.20, 38394,  2168,
8:20.40, 38444,  2048,
8:20.60, 38468,  2032,
8:20.80, 38443,  2290,
8:21.00, 38443,  2258,
8:21.20, 38393,  2013,
8:21.40, 38378,  1983,
8:21.60, 38376,  2175,
8:21.80, 38367,  1960,
8:22.00, 38367,  2214,
8:22.20, 38365,  2341,
8:22.40, 38364,  1795,
8:22.60, 38361,  2498,
8:22.80, 38362,  2363,
8:23.00, 38362,  2122,
8:23.20, 38362,  2020,
8:23.40, 38367,  1947,
8:23.60, 38375,  1870,
8:23.80, 38377,  2009,
8:24.00, 38377,  2111,
8:24.20, 38377,  2004,
8:24.40, 38371,  2115,
8:24.60, 38362,  1900,
8:24.80, 38365,  2147,
8:25.00, 38367,  1965,
8:25.20, 38371,  1917,
8:25.40, 38371,  2651,
8:25.60, 38380,  2176,
8:25.80, 38378,  2208,
8:26.00, 38376,  2176,
8:26.20, 38370,  1442,
8:26.40, 38370,  1119,
8:26.60, 38388,  2211,
8:26.80, 38388,  2361,
8:27.00, 38343,  1999,
8:27.20, 38347,  2320,
8:27.40, 38347,  2109,
8:27.60, 38331,  2003,
8:27.80, 38338,  2028,
8:28.00, 38387,  1878,
8:28.20, 38384,  2125,
8:28.40, 38345,  2117,
8:28.60, 38345,  3267,
8:28.80, 38361,  3982,
8:29.00, 38361,  1899,
8:29.20, 38352,  1137,
8:29.40, 38371,  2079,
8:29.60, 38371,  3966,
8:29.80, 38336,  3998,
8:30.00, 38340,  3992,
8:30.20, 38369,  4003,
8:30.40, 38416,    59,
8:30.60, 38468,    27,
8:30.80, 38468,    91,
8:31.00, 38504,  1162,
8:31.20, 38522,  1659,
8:31.40, 38519,  3857,
8:31.60, 38499,  3624,
8:31.80, 38499,  3267,
8:32.00, 38486,  3019,
8:32.20, 38489,  2695,
8:32.40, 38506,  1898,
8:32.60, 38536,  1441,
8:32.80, 38536,  1362,
8:33.00, 38556,  1249,
8:33.20, 38561,  1883,
8:33.40, 38554,  3966,
8:33.60, 38538,  3991,
8:33.80, 38524,  3969,
8:34.00, 38524,  3379,
8:34.20, 38512,  2311,
8:34.40, 38501,  1871,
8:34.60, 38492,  1186,
8:34.80, 38480,   245,
8:35.00, 38480,  1125,
8:35.20, 38468,  1267,
8:35.40, 38456,  1724,
8:35.60, 38444,  2000,
8:35.80, 38433,  2658,
8:36.00, 38432,  2720,
8:36.20, 38432,  1776,
8:36.40, 38441,   700,
8:36.60, 38450,  1417,
8:36.80, 38459,  2212,
8:37.00, 38460,  2159,
8:37.20, 38460,  1940,
8:37.40, 38454,  1535,
8:37.60, 38452,  1787,
8:37.80, 38450,   240,
8:38.00, 38447,   759,
8:38.20, 38439,   489,
8:38.40, 38439,  1069,
8:38.60, 38426,  2227,
8:38.80, 38418,  2804,
8:39.00, 38411,  2872,
8:39.20, 38408,  2530,
8:39.40, 38408,  3314,
8:39.60, 38404,  3122,
8:39.80, 38401,  1995,
8:40.00, 38402,  2060,
8:40.20, 38446,  1541,
8:40.40, 38446,  2107,
8:40.60, 38453,  2011,
8:40.80, 38469,  1960,
8:41.00, 38474,  2295,
8:41.20, 38433,  1925,
8:41.40, 38432,  2257,
8:41.60, 38432,  2043,
8:41.80, 38417,  2160,
8:42.00, 38410,  2049,
8:42.20, 38409,  1993,
8:42.40, 38418,  2097,
8:42.60, 38418,  1882,
8:42.80, 38425,  3033,
8:43.00, 38422,  2735,
8:43.20, 38413,  2744,
8:43.40, 38396,  2669,
8:43.60, 38391,  2191,
8:43.80, 38391,  1145,
8:44.00, 38402,    72,
8:44.20, 38431,  1704,
8:44.40, 38449,  2140,
8:44.60, 38447,  2305,
8:44.80, 38447,  2018,
8:45.00, 38446,  1885,
8:45.20, 38429,  2340,
8:45.40, 38413,  1990,
8:45.60, 38411,  2881,
8:45.80, 38411,  2467,
8:46.00, 38449,  1917,
8:46.20, 38471,  1793,
8:46.40, 38524,  2327,
8:46.60, 38549,  2502,
8:46.80, 38510,  2679,
8:47.00, 38510,  2432,
8:47.20, 38489,  2461,
8:47.40, 38448,  1758,
8:47.60, 38419,   479,
8:47.80, 38406,    21,
8:48.00, 38406,    22,
8:48.20, 38393,   133,
8:48.40, 38396,  1185,
8:48.60, 38369,  1529,
8:48.80, 38348,  1995,
8:49.00, 38333,  1678,
8:49.20, 38333,  2177,
8:49.40, 38296,  1781,
8:49.60, 38298,  2126,
8:49.80, 38297,  3858,
8:50.00, 38289,   261,
8:50.20, 38289,    34,
8:50.40, 38288,   224,
8:50.60, 38290,   185,
8:50.80, 38293,  1947,
8:51.00, 38296,  2160,
8:51.20, 38297,  3633,
8:51.40, 38297,  3268,
8:51.60, 38303,  2607,
8:51.80, 38312,  3006,
8:52.00, 38311,  2743,
8:52.20, 38314,  2581,
8:52.40, 38314,  2947,
8:52.60, 38305,  2607,
8:52.80, 38295,  2326,
8:53.00, 38293,  1136,
8:53.20, 38290,    66,
8:53.40, 38290,  1323,
8:53.60, 38290,  2010,
8:53.80, 38286,  2552,
8:54.00, 38280,  1766,
8:54.20, 38272,    15,
8:54.40, 38267,    33,
8:54.60, 38267,  2080,
8:54.80, 38267,  3991,
8:55.00, 38264,  3964,
8:55.20, 38269,    17,
8:55.40, 38277,  1720,
8:55.60, 38277,  1890,
8:55.80, 38282,  1538,
8:56.00, 38293,  2790,
8:56.20, 38296,  2934,
8:56.40, 38300,  2722,
8:56.60, 38306,  2550,
8:56.80, 38306,  2573,
8:57.00, 38312,  2515,
8:57.20, 38321,  2514,
8:57.40, 38329,  2789,
8:57.60, 38336,  1883,
8:57.80, 38336,  2812,
8:58.00, 38346,  2337,
8:58.20, 38354,  2904,
8:58.40, 38363,  3933,
8:58.60, 38372,  2904,
8:58.80, 38378,  3156,
8:59.00, 38378,  2426,
8:59.20, 38383,  1589,
8:59.40, 38385,  1342,
8:59.60, 38379,  1213,
8:59.80, 38405,  1405,
9:00.00, 38405,  1730,
9:00.20, 38418,  2380,
9:00.40, 38426,  2192,
9:00.60, 38429,  1963,
9:00.80, 38398,  1680,
9:01.00, 38398,  1867,
9:01.20, 38378,  1916,
9:01.40, 38366,  2097,
9:01.60, 38363,  1975,
9:01.80, 38362,  2488,
9:02.00, 38362,  2382,
9:02.20, 38362,  2087,
9:02.40, 38361,  2199,
9:02.60, 38363,  2031,
9:02.80, 38368,  2021,
9:03.00, 38378,  2195,
9:03.20, 38378,  2272,
9:03.40, 38393,  2706,
9:03.60, 38414,  2718,
9:03.80, 38440,  2396,
9:04.00, 38470,   483,
9:04.20, 38497,  1518,
9:04.40, 38497,  1747,
9:04.60, 38513,  1584,
9:04.80, 38514,  1763,
9:05.00, 38503,  2462,
9:05.20, 38488,  2785,
9:05.40, 38488,  2005,
9:05.60, 38475,  1730,
9:05.80, 38465,  1949,
9:06.00, 38457,  1685,
9:06.20, 38451,  2061,
9:06.40, 38451,  2126,
9:06.60, 38442,  1788,
9:06.80, 38431,  1199,
9:07.00, 38419,   896,
9:07.20, 38405,  1454,
9:07.40, 38396,  2315,
9:07.60, 38396,  2624,
9:07.80, 38388,  2896,
9:08.00, 38380,  1149,
9:08.20, 38373,  3987,
9:08.40, 38372,  3994,
9:08.60, 38372,  1558,
9:08.80, 38378,  1696,
9:09.00, 38388,  2285,
9:09.20, 38397,  1896,
9:09.40, 38405,  3353,
9:09.60, 38408,  2486,
9:09.80, 38408,  2276,
9:10.00, 38408,   112,
9:10.20, 38408,   508,
9:10.40, 38424,  1159,
9:10.60, 38415,  1263,
9:10.80, 38415,  2227,
9:11.00, 38369,  2519,
9:11.20, 38343,  2248,
9:11.40, 38306,  2271,
9:11.60, 38299,  1777,
9:11.80, 38341,  2320,
9:12.00, 38341,  3401,
9:12.20, 38372,  3669,
9:12.40, 38408,  1294,
9:12.60, 38519,  1956,
9:12.80, 38561,  2171,
9:13.00, 38561,  1377,
9:13.20, 38568,   399,
9:13.40, 38555,    78,
9:13.60, 38463,  1301,
9:13.80, 38424,  2230,
9:14.00, 38424,  1005,
9:14.20, 38409,    65,
9:14.40, 38411,  1880,
9:14.60, 38404,  2053,
9:14.80, 38406,  2455,
9:15.00, 38417,  2197,
9:15.20, 38417,  2110,
9:15.40, 38420,  2238,
9:15.60, 38422,  2557,
9:15.80, 38423,  2394,
9:16.00, 38412,  2337,
9:16.20, 38412,  2335,
9:16.40, 38399,  2648,
9:16.60, 38396,  2098,
9:16.80, 38398,  2335,
9:17.00, 38406,    39,
9:17.20, 38412,   279,
9:17.40, 38412,    47,
9:17.60, 38409,  3373,
9:17.80, 38397,  2267,
9:18.00, 38390,  3226,
9:18.20, 38425,  2768,
9:18.40, 38425,  3274,
9:18.60, 38424,  2545,
9:18.80, 38442,  2215,
9:19.00, 38468,  2195,
9:19.20, 38439,  2068,
9:19.40, 38439,  1948,
9:19.60, 38444,  2033,
9:19.80, 38434,  1918,
9:20.00, 38410,  1745,
9:20.20, 38402,  1570,
9:20.40, 38397,  1727,
9:20.60, 38397,  2394,
