Time [Minutes],GSR  1 [arb],EKG  1 [Arb],Manual values
6:13.40, 36968,  3283,
6:13.60, 36994,  3998,
6:13.80, 36914,    62,
6:14.00, 36757,   680,
6:14.20, 36757,  1781,
6:14.40, 36564,  2016,
6:14.60, 36386,  1987,
6:14.80, 36268,  2136,
6:15.00, 36216,  1445,
6:15.20, 36211,  1223,
6:15.40, 36211,  2141,
6:15.60, 36231,  2104,
6:15.80, 36247,  1385,
6:16.00, 36230,  1190,
6:16.20, 36193,  2759,
6:16.40, 36193,  3020,
6:16.60, 36164,  2615,
6:16.80, 36128,  2560,
6:17.00, 36102,  2202,
6:17.20, 36062,  1913,
6:17.40, 35994,  1263,
6:17.60, 35994,  2699,
6:17.80, 35958,  3272,
6:18.00, 35940,  2232,
6:18.20, 35933,  2049,
6:18.40, 35931,  2043,
6:18.60, 35931,  1830,
6:18.80, 35918,  1985,
6:19.00, 35906,  3449,
6:19.20, 35889,  2437,
6:19.40, 35881,  2027,
6:19.60, 35881,  1433,
6:19.80, 35897,  2369,
6:20.00, 35890,  2263,
6:20.20, 35854,  2178,
6:20.40, 35800,  2213,
6:20.60, 35709,  2446,
6:20.80, 35709,  2024,
6:21.00, 35643,  1455,
6:21.20, 35632,  1818,
6:21.40, 35643,  2495,
6:21.60, 35645,  2110,
6:21.80, 35645,  2112,
6:22.00, 35636,  1984,
6:22.20, 35600,  1414,
6:22.40, 35582,  2286,
6:22.60, 35583,  2593,
6:22.80, 35582,  2473,
6:23.00, 35582,  1973,
6:23.20, 35602,   324,
6:23.40, 35601,   344,
6:23.60, 35611,  3842,
6:23.80, 35610,  2605,
6:24.00, 35610,  2242,
6:24.20, 35576,  1232,
6:24.40, 35522,  1707,
6:24.60, 35458,  1971,
6:24.80, 35413,  1948,
6:25.00, 35385,  2374,
6:25.20, 35385,  2215,
6:25.40, 35373,  2112,
6:25.60, 35377,  2192,
6:25.80, 35389,  2047,
6:26.00, 35390,  1454,
6:26.20, 35390,  1902,
6:26.40, 35379,  2356,
6:26.60, 35341,  2295,
6:26.80, 35287,  2094,
6:27.00, 35234,  3325,
6:27.20, 35234,  3130,
6:27.40, 35191,  2371,
6:27.60, 35160,  1966,
6:27.80, 35138,  2254,
6:28.00, 35131,  1516,
6:28.20, 35126,  1398,
6:28.40, 35126,  1357,
6:28.60, 35130,  1795,
6:28.80, 35133,  1472,
6:29.00, 35135,  1763,
6:29.20, 35135,  2680,
6:29.40, 35135,  1896,
6:29.60, 35125,  1316,
6:29.80, 35119,  1453,
6:30.00, 35116,  1529,
6:30.20, 35119,  3927,
6:30.40, 35138,  2609,
6:30.60, 35138,  1826,
6:30.80, 35151,  2255,
6:31.00, 35170,  1735,
6:31.20, 35182,  1795,
6:31.40, 35169,  3664,
6:31.60, 35169,  2668,
6:31.80, 35170,  1866,
6:32.00, 35163,  2005,
6:32.20, 35152,  2019,
6:32.40, 35154,  2913,
6:32.60, 35184,  1503,
6:32.80, 35184,    19,
6:33.00, 35279,    18,
6:33.20, 35443,    30,
6:33.40, 35663,  1822,
6:33.60, 35879,  2312,
6:33.80, 35879,  2194,
6:34.00, 36031,  2239,
6:34.20, 36106,  2981,
6:34.40, 36110,  2319,
6:34.60, 36062,  1983,
6:34.80, 36062,  2383,
6:35.00, 35989,  2651,
6:35.20, 35913,  2831,
6:35.40, 35831,  3037,
6:35.60, 35753,  2725,
6:35.80, 35687,  2729,
6:36.00, 35687,  3937,
6:36.20, 35635,  3957,
6:36.40, 35604,  2335,
6:36.60, 35604,  1450,
6:36.80, 35603,  1677,
6:37.00, 35603,  2653,
6:37.20, 35576,  2002,
6:37.40, 35499,  1957,
6:37.60, 35390,  1652,
6:37.80, 35286,  1918,
6:38.00, 35205,  1896,
6:38.20, 35205,  3482,
6:38.40, 35162,  2099,
6:38.60, 35139,  1899,
6:38.80, 35128,  1915,
6:39.00, 35118,  1859,
6:39.20, 35118,  1620,
6:39.40, 35118,  1724,
6:39.60, 35120,  2668,
6:39.80, 35125,  2065,
6:40.00, 35138,  1946,
6:40.20, 35138,  1112,
6:40.40, 35182,   583,
6:40.60, 35268,  3711,
6:40.80, 35394,  3361,
6:41.00, 35542,  3370,
6:41.20, 35650,  3723,
6:41.40, 35650,  3236,
6:41.60, 35698,  3943,
6:41.80, 35691,  3620,
6:42.00, 35629,  3978,
6:42.20, 35545,  3959,
6:42.40, 35545,  2736,
6:42.60, 35440,  2089,
6:42.80, 35336,  1488,
6:43.00, 35252,  2527,
6:43.20, 35188,  2852,
6:43.40, 35159,  3035,
6:43.60, 35159,  2009,
6:43.80, 35144,  2195,
6:44.00, 35095,  1942,
6:44.20, 35029,  1924,
6:44.40, 34944,  1796,
6:44.60, 34944,  1558,
6:44.80, 34832,  1923,
6:45.00, 34751,  1780,
6:45.20, 34685,  1692,
6:45.40, 34632,  3080,
6:45.60, 34632,  2278,
6:45.80, 34599,    27,
6:46.00, 34590,    44,
6:46.20, 34588,   489,
6:46.40, 34592,  1463,
6:46.60, 34628,  1883,
6:46.80, 34628,   179,
6:47.00, 34650,  2974,
6:47.20, 34678,    44,
6:47.40, 34706,  1729,
6:47.60, 34704,  3900,
6:47.80, 34704,  3575,
6:48.00, 34705,  2780,
6:48.20, 34698,  2026,
6:48.40, 34691,  1166,
6:48.60, 34687,  1153,
6:48.80, 34683,  3097,
6:49.00, 34683,  2538,
6:49.20, 34680,  1657,
6:49.40, 34675,  1815,
6:49.60, 34661,  1797,
6:49.80, 34643,  2350,
6:50.00, 34643,  1850,
6:50.20, 34636,  2394,
6:50.40, 34672,  2633,
6:50.60, 34716,  2329,
6:50.80, 34752,  2038,
6:51.00, 34768,  3915,
6:51.20, 34768,  3943,
6:51.40, 34737,  2842,
6:51.60, 34693,  3268,
6:51.80, 34662,  2405,
6:52.00, 34643,  1836,
6:52.20, 34643,  1871,
6:52.40, 34628,  1776,
6:52.60, 34624,  2038,
6:52.80, 34623,  2149,
6:53.00, 34624,   722,
6:53.20, 34624,  3950,
6:53.40, 34633,  2006,
6:53.60, 34638,  2499,
6:53.80, 34633,  1806,
6:54.00, 34625,    26,
6:54.20, 34619,    34,
6:54.40, 34619,    46,
6:54.60, 34636,  4014,
6:54.80, 34664,  4016,
6:55.00, 34686,  3660,
6:55.20, 34706,  2336,
6:55.40, 34706,  1322,
6:55.60, 34712,  1951,
6:55.80, 34735,    93,
6:56.00, 34807,  3995,
6:56.20, 34905,  1017,
6:56.40, 34991,  2380,
6:56.60, 34991,  3397,
6:56.80, 35050,  2474,
6:57.00, 35059,  1898,
6:57.20, 35031,  2422,
6:57.40, 35006,  2098,
6:57.60, 35006,   827,
6:57.80, 34988,    28,
6:58.00, 34971,    19,
6:58.20, 34945,    27,
6:58.40, 34914,    41,
6:58.60, 34914,   878,
6:58.80, 34874,  2084,
6:59.00, 34839,  2167,
6:59.20, 34835,  2111,
6:59.40, 34848,  1672,
6:59.60, 34872,  1911,
6:59.80, 34872,  2075,
7:00.00, 34895,  3120,
7:00.20, 34889,  2439,
7:00.40, 34870,  1959,
7:00.60, 34844,  1995,
7:00.80, 34844,  2048,
7:01.00, 34878,  1884,
7:01.20, 34900,  2087,
7:01.40, 34910,  1992,
7:01.60, 34916,  2474,
7:01.80, 34861,  2049,
7:02.00, 34861,  1987,
7:02.20, 34820,  2482,
7:02.40, 34796,  3710,
7:02.60, 34816,  1161,
7:02.80, 34856,   706,
7:03.00, 34856,  3472,
7:03.20, 34923,  1903,
7:03.40, 35008,  2215,
7:03.60, 35067,  1862,
7:03.80, 35109,  1875,
7:04.00, 35136,  1935,
7:04.20, 35136,  2167,
7:04.40, 35143,  1963,
7:04.60, 35146,  1635,
7:04.80, 35155,  2065,
7:05.00, 35171,  1821,
7:05.20, 35171,  2113,
7:05.40, 35196,  2019,
7:05.60, 35230,  2052,
7:05.80, 35272,  2566,
7:06.00, 35319,  3828,
7:06.20, 35319,  2733,
7:06.40, 35362,  2420,
7:06.60, 35406,  2711,
7:06.80, 35442,  1475,
7:07.00, 35464,  1457,
7:07.20, 35457,  2831,
7:07.40, 35457,  2707,
7:07.60, 35443,  2384,
7:07.80, 35433,  2367,
7:08.00, 35434,  3981,
7:08.20, 35466,  3996,
7:08.40, 35466,  4001,
7:08.60, 35497,  4018,
7:08.80, 35504,  4018,
7:09.00, 35499,  4009,
7:09.20, 35481,  3998,
7:09.40, 35451,  3851,
7:09.60, 35451,  2552,
7:09.80, 35427,  2090,
7:10.00, 35402,  2228,
7:10.20, 35380,    18,
7:10.40, 35362,    11,
7:10.60, 35362,    22,
7:10.80, 35363,    22,
7:11.00, 35389,    36,
7:11.20, 35425,   486,
7:11.40, 35468,  1990,
7:11.60, 35468,  2258,
7:11.80, 35499,  2430,
7:12.00, 35514,  2482,
7:12.20, 35523,  2413,
7:12.40, 35528,  2061,
7:12.60, 35523,  2142,
7:12.80, 35523,  2015,
7:13.00, 35508,  2455,
7:13.20, 35486,  2147,
7:13.40, 35460,  2026,
7:13.60, 35437,  1885,
7:13.80, 35437,  1674,
7:14.00, 35413,  1785,
7:14.20, 35392,  2308,
7:14.40, 35379,  1824,
7:14.60, 35410,  2443,
7:14.80, 35511,  3661,
7:15.00, 35511,  1654,
7:15.20, 35642,  1604,
7:15.40, 35735,  1421,
7:15.60, 35735,  3994,
7:15.80, 32901,   464,
7:16.00, 32901,  2904,
7:16.20, 26865,  2963,
7:16.40, 19373,  3014,
7:16.60, 11226,  2372,
7:16.80,  5504,  1127,
7:17.00,  2787,    42,
7:17.20,  2787,    49,
7:17.40,  1475,  1248,
7:17.60,   830,  1696,
7:17.80,   508,  1947,
7:18.00,   345,  2753,
7:18.20,   345,  2372,
7:18.40,   264,  2123,
7:18.60,   260,  2023,
7:18.80,   293,  2031,
7:19.00,   346,  2197,
7:19.20,   346,  2895,
7:19.40,   413,  2148,
7:19.60,   483,  1890,
7:19.80,   937,  1767,
7:20.00,  1183,  1650,
7:20.20,  1248,  1682,
7:20.40,  1248,  1935,
7:20.60,  1916,  1359,
7:20.80,  5872,    44,
7:21.00, 12138,    41,
7:21.20, 19565,    47,
7:21.40, 19565,   307,
7:21.60, 26806,  3603,
7:21.80, 30533,  4028,
7:22.00, 32215,  4025,
7:22.20, 32968,  4021,
7:22.40, 33354,  4019,
7:22.60, 33354,  4015,
7:22.80, 33660,  4019,
7:23.00, 33945,  4013,
7:23.20, 34187,  4002,
7:23.40, 34362,  3953,
7:23.60, 34362,  3171,
7:23.80, 34465,  2946,
7:24.00, 34546,  2366,
7:24.20, 34660,  1759,
7:24.40, 34791,  2414,
7:24.60, 34936,  2220,
7:24.80, 34936,  2358,
7:25.00, 35064,  1948,
7:25.20, 35161,  1905,
7:25.40, 35232,  1553,
7:25.60, 35268,  2104,
7:25.80, 35268,  2139,
7:26.00, 35294,  1397,
7:26.20, 35311,  1589,
7:26.40, 35311,  2144,
7:26.60, 35275,  1934,
7:26.80, 35275,  1966,
7:27.00, 35247,  3311,
7:27.20, 35219,  2361,
7:27.40, 35194,  1785,
7:27.60, 35207,  1970,
7:27.80, 35211,  1774,
7:28.00, 35211,  1671,
7:28.20, 35205,  1790,
7:28.40, 35199,  1868,
7:28.60, 35191,  2064,
7:28.80, 35183,  1848,
7:29.00, 35183,  1988,
7:29.20, 35175,  1938,
7:29.40, 35173,  2221,
7:29.60, 35172,  2372,
7:29.80, 35182,  2275,
7:30.00, 35182,  1897,
7:30.20, 35195,  2474,
7:30.40, 35203,  1934,
7:30.60, 35198,  2147,
7:30.80, 35171,  1948,
7:31.00, 35137,    99,
7:31.20, 35137,  3568,
7:31.40, 35106,  2765,
7:31.60, 35069,  2598,
7:31.80, 35038,  1967,
7:32.00, 35009,  2036,
7:32.20, 35009,   794,
7:32.40, 34994,  3271,
7:32.60, 35005,  2577,
7:32.80, 34999,  2099,
7:33.00, 34980,  2082,
7:33.20, 34937,  1653,
7:33.40, 34937,  2013,
7:33.60, 34879,  1775,
7:33.80, 34839,  1950,
7:34.00, 34803,  1867,
7:34.20, 34761,  2016,
7:34.40, 34761,  2997,
7:34.60, 34724,  3704,
7:34.80, 34714,  2448,
7:35.00, 34708,  1732,
7:35.20, 34708,  2248,
7:35.40, 34711,  1740,
7:35.60, 34711,  1686,
7:35.80, 34695,  1894,
7:36.00, 34699,  2452,
7:36.20, 34721,  1612,
7:36.40, 34732,  2248,
7:36.60, 34732,  2706,
7:36.80, 34713,  1916,
7:37.00, 34676,  2092,
7:37.20, 34639,  1088,
7:37.40, 34633,  2210,
7:37.60, 34633,  2572,
7:37.80, 34652,  2724,
7:38.00, 34657,  2190,
7:38.20, 34633,  1774,
7:38.40, 34576,  2043,
7:38.60, 34525,  2165,
7:38.80, 34525,  2044,
7:39.00, 34491,  1949,
7:39.20, 34467,  1844,
7:39.40, 34460,  2158,
7:39.60, 34453,  1817,
7:39.80, 34453,  1938,
7:40.00, 34460,  1913,
7:40.20, 34472,  2459,
7:40.40, 34479,  2007,
7:40.60, 34488,  2037,
7:40.80, 34484,  1941,
7:41.00, 34484,  2151,
7:41.20, 34478,  2172,
7:41.40, 34455,  2105,
7:41.60, 34445,  3184,
7:41.80, 34447,  4012,
7:42.00, 34447,  4014,
7:42.20, 34478,  3992,
7:42.40, 34546,  2859,
7:42.60, 34604,    22,
7:42.80, 34665,    17,
7:43.00, 34706,    20,
7:43.20, 34706,    28,
7:43.40, 34735,    48,
7:43.60, 34769,  1139,
7:43.80, 34805,  1879,
7:44.00, 34855,  1887,
7:44.20, 34855,  2051,
7:44.40, 34907,  1831,
7:44.60, 34947,  2202,
7:44.80, 34973,  1918,
7:45.00, 34983,  2837,
7:45.20, 34983,  2938,
7:45.40, 34991,  2328,
7:45.60, 34997,  2214,
7:45.80, 34996,  2267,
7:46.00, 34988,  1963,
7:46.20, 34976,  2294,
7:46.40, 34976,  2032,
7:46.60, 34969,  2229,
7:46.80, 34981,  2236,
7:47.00, 35014,  2185,
7:47.20, 35057,  2252,
7:47.40, 35057,  1811,
7:47.60, 35092,  1888,
7:47.80, 35108,  2172,
7:48.00, 35099,  1660,
7:48.20, 35072,  1826,
7:48.40, 35047,  1157,
7:48.60, 35047,  1846,
7:48.80, 35031,  1894,
7:49.00, 35022,  1853,
7:49.20, 35021,  2472,
7:49.40, 35020,  2548,
7:49.60, 35020,  1701,
7:49.80, 35014,   912,
7:50.00, 35009,  1714,
7:50.20, 35007,  2124,
7:50.40, 35007,  2655,
7:50.60, 35007,  2240,
7:50.80, 35014,  1808,
7:51.00, 35023,  2451,
7:51.20, 35023,  2655,
7:51.40, 35034,  2752,
7:51.60, 35043,  2859,
7:51.80, 35043,  3569,
7:52.00, 35046,  2423,
7:52.20, 35049,  1861,
7:52.40, 35034,  2009,
7:52.60, 35015,  1865,
7:52.80, 35015,  1953,
7:53.00, 34999,  1824,
7:53.20, 34989,  1940,
7:53.40, 34993,  2017,
7:53.60, 34995,  1969,
7:53.80, 34983,  2177,
7:54.00, 34983,  2181,
7:54.20, 34964,  2296,
7:54.40, 34939,  1747,
7:54.60, 34920,  1570,
7:54.80, 34923,  1788,
7:55.00, 34923,  2334,
7:55.20, 34934,  2003,
7:55.40, 34946,  2180,
7:55.60, 34957,  2145,
7:55.80, 34957,  1941,
7:56.00, 34959,  2059,
7:56.20, 34959,  2814,
7:56.40, 34960,  2390,
7:56.60, 34958,  1969,
7:56.80, 34959,  2142,
7:57.00, 34955,  2024,
7:57.20, 34955,  1995,
7:57.40, 34947,  2020,
7:57.60, 34941,  3332,
7:57.80, 34930,  2508,
7:58.00, 34919,  2086,
7:58.20, 34919,  2115,
7:58.40, 34912,  1996,
7:58.60, 34908,  1965,
7:58.80, 34909,  2093,
7:59.00, 34911,  3650,
7:59.20, 34911,  2429,
7:59.40, 34911,  1938,
7:59.60, 34908,  2078,
7:59.80, 34904,  2014,
8:00.00, 34899,  1877,
8:00.20, 34894,  2036,
8:00.40, 34894,  2128,
8:00.60, 34887,  2337,
8:00.80, 34887,  1935,
8:01.00, 34882,  2095,
8:01.20, 34875,  2045,
8:01.40, 34870,  1885,
8:01.60, 34870,  1950,
8:01.80, 34863,  1995,
8:02.00, 34859,  2252,
8:02.20, 34848,  2096,
8:02.40, 34834,  2078,
8:02.60, 34834,  1644,
8:02.80, 34814,  1988,
8:03.00, 34797,  2094,
8:03.20, 34811,  3257,
8:03.40, 34843,  2456,
8:03.60, 34843,  1922,
8:03.80, 34867,  1979,
8:04.00, 34876,  1980,
8:04.20, 34859,  1847,
8:04.40, 34826,  1980,
8:04.60, 34802,  1924,
8:04.80, 34802,  2447,
8:05.00, 34790,  2039,
8:05.20, 34782,  2154,
8:05.40, 34781,  2028,
8:05.60, 34779,  2025,
8:05.80, 34779,  2130,
8:06.00, 34779,  2760,
8:06.20, 34777,  2403,
8:06.40, 34775,  1983,
8:06.60, 34779,  2454,
8:06.80, 34783,  2428,
8:07.00, 34783,  2520,
8:07.20, 34800,  2171,
8:07.40, 34843,  2474,
8:07.60, 34933,  3977,
8:07.80, 35045,  2434,
8:08.00, 35045,  1933,
8:08.20, 35126,  1663,
8:08.40, 35141,  2118,
8:08.60, 35086,  1591,
8:08.80, 34990,  1745,
8:09.00, 34906,  1782,
8:09.20, 34906,  1789,
8:09.40, 34847,  1754,
8:09.60, 34802,  1856,
8:09.80, 34770,  2074,
8:10.00, 34752,  1825,
8:10.20, 34752,  2024,
8:10.40, 34736,  2856,
8:10.60, 34719,  2286,
8:10.80, 34701,  2210,
8:11.00, 34667,  2287,
8:11.20, 34667,  1922,
8:11.40, 34586,  2139,
8:11.60, 34476,  2143,
8:11.80, 34341,  1935,
8:12.00, 34211,  1927,
8:12.20, 34137,  2193,
8:12.40, 34137,  2066,
8:12.60, 34115,  2046,
8:12.80, 34119,  2038,
8:13.00, 34124,  1774,
8:13.20, 34128,  1998,
8:13.40, 34128,  2682,
8:13.60, 34123,  2538,
8:13.80, 34121,  1944,
8:14.00, 34130,  2154,
8:14.20, 34129,  2027,
8:14.40, 34121,  1904,
8:14.60, 34121,  1913,
8:14.80, 34107,  3332,
8:15.00, 34081,  2403,
8:15.20, 34057,  1976,
8:15.40, 34036,  2035,
8:15.60, 34036,  2106,
8:15.80, 34021,  1864,
8:16.00, 34013,  1991,
8:16.20, 34012,  1969,
8:16.40, 34011,  2446,
8:16.60, 34015,  2072,
8:16.80, 34015,  1999,
8:17.00, 34024,  2155,
8:17.20, 34037,  1907,
8:17.40, 34055,  2033,
8:17.60, 34073,  2034,
8:17.80, 34073,  2302,
8:18.00, 34094,  1962,
8:18.20, 34114,  2090,
8:18.40, 34130,  1933,
8:18.60, 34141,  1887,
8:18.80, 34141,  1602,
8:19.00, 34147,  2005,
8:19.20, 34148,  1974,
8:19.40, 34147,  2416,
8:19.60, 34149,  2222,
8:19.80, 34139,  2099,
8:20.00, 34139,  1957,
8:20.20, 34120,  2207,
8:20.40, 34106,  1969,
8:20.60, 34094,  2050,
8:20.80, 34078,  1918,
8:21.00, 34078,  2324,
8:21.20, 34063,  1858,
8:21.40, 34039,  1987,
8:21.60, 34008,  2243,
8:21.80, 33991,  2526,
8:22.00, 33984,  1810,
8:22.20, 33984,  1977,
8:22.40, 33982,  2964,
8:22.60, 33987,  2195,
8:22.80, 33998,  1932,
8:23.00, 33995,  2050,
8:23.20, 33995,  2176,
8:23.40, 33985,  2448,
8:23.60, 33968,  2101,
8:23.80, 33950,  1917,
8:24.00, 33978,  1923,
8:24.20, 33978,  2198,
8:24.40, 34015,  2158,
8:24.60, 34059,  2106,
8:24.80, 34109,  2070,
8:25.00, 34137,  1837,
8:25.20, 34182,  1853,
8:25.40, 34182,  3235,
8:25.60, 34237,  2248,
8:25.80, 34297,  1878,
8:26.00, 34435,  1930,
8:26.20, 34528,  1869,
8:26.40, 34528,  2069,
8:26.60, 34585,  3514,
8:26.80, 34615,  4016,
8:27.00, 34567,  4016,
8:27.20, 34561,  4013,
8:27.40, 34587,  3989,
8:27.60, 34587,    37,
8:27.80, 34632,    11,
8:28.00, 34672,    15,
8:28.20, 34703,    14,
8:28.40, 34733,    21,
8:28.60, 34733,    26,
8:28.80, 34762,  1434,
8:29.00, 34786,    47,
8:29.20, 34794,  1626,
8:29.40, 34774,  2074,
8:29.60, 34741,  1958,
8:29.80, 34741,  1702,
8:30.00, 34708,  1724,
8:30.20, 34685,  3145,
8:30.40, 34674,  2410,
8:30.60, 34678,  1956,
8:30.80, 34678,  1876,
8:31.00, 34681,  1214,
8:31.20, 34689,  1858,
8:31.40, 34705,  1639,
8:31.60, 34726,  1401,
8:31.80, 34726,  2224,
8:32.00, 34775,  3809,
8:32.20, 34845,  2604,
8:32.40, 34921,  2758,
8:32.60, 34985,  2267,
8:32.80, 35020,  3896,
8:33.00, 35020,  3787,
8:33.20, 35022,  2687,
8:33.40, 35026,  2071,
8:33.60, 35066,  1123,
8:33.80, 35088,  1003,
8:34.00, 35088,  1314,
8:34.20, 35097,  2645,
8:34.40, 35085,  1287,
8:34.60, 34992,  1753,
8:34.80, 34863,  1828,
8:35.00, 34729,  2264,
8:35.20, 34729,  2329,
8:35.40, 34592,  2404,
8:35.60, 34502,  2275,
8:35.80, 34462,  2069,
8:36.00, 34442,  2050,
8:36.20, 34442,  3703,
8:36.40, 34425,  2495,
8:36.60, 34406,  1957,
8:36.80, 34388,  1848,
8:37.00, 34373,  1913,
8:37.20, 34373,  2525,
8:37.40, 34364,  1979,
8:37.60, 34358,  1969,
8:37.80, 34351,  2057,
8:38.00, 34345,  1883,
8:38.20, 34338,  2045,
8:38.40, 34338,  2064,
8:38.60, 34332,  2297,
8:38.80, 34339,  1822,
8:39.00, 34345,  2156,
8:39.20, 34347,  1867,
8:39.40, 34347,   777,
8:39.60, 34362,  2612,
8:39.80, 34378,  2558,
8:40.00, 34385,  1310,
8:40.20, 34403,  2453,
8:40.40, 34395,  2395,
8:40.60, 34395,  2808,
8:40.80, 34360,  2517,
8:41.00, 34333,  1984,
8:41.20, 34301,  2193,
8:41.40, 34283,  1799,
8:41.60, 34283,  2036,
8:41.80, 34294,  2353,
8:42.00, 34312,  1803,
8:42.20, 34335,  2515,
8:42.40, 34357,  1561,
8:42.60, 34357,  2076,
8:42.80, 34365,  1975,
8:43.00, 34354,  2424,
8:43.20, 34328,  1426,
8:43.40, 34296,  2227,
8:43.60, 34279,  2501,
8:43.80, 34279,  2114,
8:44.00, 34270,  2061,
8:44.20, 34271,  2683,
8:44.40, 34263,  2380,
8:44.60, 34229,  1829,
8:44.80, 34229,  2205,
8:45.00, 34204,  2891,
8:45.20, 34181,  1715,
8:45.40, 34176,  3172,
8:45.60, 34193,  2655,
8:45.80, 34198,  2348,
8:46.00, 34198,  1725,
8:46.20, 34186,  1923,
8:46.40, 34158,  1735,
8:46.60, 34108,  1961,
8:46.80, 34058,  2013,
8:47.00, 34058,  2172,
8:47.20, 34016,  1935,
8:47.40, 33987,  1761,
8:47.60, 33970,  1844,
8:47.80, 33966,  2371,
8:48.00, 33969,  2373,
8:48.20, 33969,  1843,
8:48.40, 33972,  2006,
8:48.60, 33976,  1939,
8:48.80, 33980,  2476,
8:49.00, 33984,  2017,
8:49.20, 33984,  1943,
8:49.40, 33991,  1906,
8:49.60, 33998,  2175,
8:49.80, 34000,  1852,
8:50.00, 33985,  2041,
8:50.20, 33985,  1973,
8:50.40, 33979,  1877,
8:50.60, 34009,  1530,
8:50.80, 34084,  1811,
8:51.00, 34212,  1875,
8:51.20, 34348,  1467,
8:51.40, 34348,  1498,
8:51.60, 34446,  1456,
8:51.80, 34501,  1959,
8:52.00, 34526,  2106,
8:52.20, 34536,  2099,
8:52.40, 34536,  2375,
8:52.60, 34555,  1867,
8:52.80, 34571,  3456,
8:53.00, 34577,  3499,
8:53.20, 34561,  2885,
8:53.40, 34475,  2338,
8:53.60, 34475,  2735,
8:53.80, 34359,  3051,
8:54.00, 34244,  2273,
8:54.20, 34143,  2199,
8:54.40, 34097,  1822,
8:54.60, 34097,  1965,
8:54.80, 34082,  1936,
8:55.00, 34067,  2642,
8:55.20, 34056,  2460,
8:55.40, 34051,  1778,
8:55.60, 34051,  1972,
8:55.80, 34048,  1753,
8:56.00, 34046,  1900,
8:56.20, 34048,  1913,
8:56.40, 34056,  2066,
8:56.60, 34084,  1124,
8:56.80, 34084,  2117,
8:57.00, 34141,  1505,
8:57.20, 34207,   558,
8:57.40, 34268,  3037,
8:57.60, 34287,  2281,
8:57.80, 34287,  2080,
8:58.00, 34265,  2274,
8:58.20, 34233,  1869,
8:58.40, 34199,  2104,
8:58.60, 34185,  1918,
8:58.80, 34187,  2164,
8:59.00, 34187,  1969,
8:59.20, 34196,  2252,
8:59.40, 34209,  2231,
8:59.60, 34201,  2105,
8:59.80, 34173,  2145,
9:00.00, 34173,  3313,
9:00.20, 34128,  2354,
9:00.40, 34078,  1936,
9:00.60, 34058,  2080,
9:00.80, 34051,  1816,
9:01.00, 34051,  1721,
9:01.20, 34051,  1410,
9:01.40, 34047,  1804,
9:01.60, 34024,  2424,
9:01.80, 34006,  2025,
9:02.00, 33990,  2022,
9:02.20, 33990,  1544,
9:02.40, 33963,  2336,
9:02.60, 33953,  2639,
9:02.80, 33953,  2672,
9:03.00, 33955,  3275,
9:03.20, 33955,  3203,
9:03.40, 33967,  3932,
9:03.60, 33981,  3965,
9:03.80, 33988,    39,
9:04.00, 34008,   766,
9:04.20, 34057,  3415,
9:04.40, 34057,  2487,
9:04.60, 34112,  2163,
9:04.80, 34175,  2119,
9:05.00, 34229,  2088,
9:05.20, 34269,  1855,
9:05.40, 34269,  1608,
9:05.60, 34297,  1666,
9:05.80, 34315,  1792,
9:06.00, 34329,  1804,
9:06.20, 34334,  1396,
9:06.40, 34335,  1106,
9:06.60, 34335,  1677,
9:06.80, 34336,  2024,
9:07.00, 34333,  2391,
9:07.20, 34331,  2041,
9:07.40, 34330,  2234,
9:07.60, 34330,  1328,
9:07.80, 34328,    62,
9:08.00, 34329,  1419,
9:08.20, 34333,  2046,
9:08.40, 34313,  2582,
9:08.60, 34264,  3054,
9:08.80, 34264,  4000,
9:09.00, 34177,  3990,
9:09.20, 34077,  3762,
9:09.40, 34008,  2190,
9:09.60, 33968,  1827,
9:09.80, 33968,  1892,
9:10.00, 33970,  1312,
9:10.20, 33989,  1593,
9:10.40, 34012,  2606,
9:10.60, 34044,  2343,
9:10.80, 34044,    26,
9:11.00, 34085,  2940,
9:11.20, 34132,  3969,
9:11.40, 34157,  2883,
9:11.60, 34172,  2248,
9:11.80, 34174,  2259,
9:12.00, 34174,  1314,
9:12.20, 34165,  2030,
9:12.40, 34165,  2312,
9:12.60, 34165,  2567,
9:12.80, 34161,  2580,
9:13.00, 34161,   459,
9:13.20, 34154,   371,
9:13.40, 34142,   754,
9:13.60, 34129,  1177,
9:13.80, 34114,  1178,
9:14.00, 34099,   508,
9:14.20, 34099,  1967,
9:14.40, 34096,  1560,
9:14.60, 34111,    51,
9:14.80, 34139,  1589,
9:15.00, 34170,  3617,
9:15.20, 34170,  2619,
9:15.40, 34191,  2345,
9:15.60, 34188,  3604,
9:15.80, 34165,  2593,
9:16.00, 34131,  2605,
9:16.20, 34131,  1417,
9:16.40, 34108,  2375,
9:16.60, 34103,  2070,
9:16.80, 34091,  2007,
9:17.00, 34083,  2103,
9:17.20, 34066,  2397,
9:17.40, 34066,  2167,
9:17.60, 34042,  2093,
9:17.80, 34041,  1145,
9:18.00, 34058,  2550,
9:18.20, 34078,  2363,
9:18.40, 34078,  2050,
9:18.60, 34091,  2207,
9:18.80, 34096,  1888,
9:19.00, 34087,  1924,
9:19.20, 34075,  1922,
9:19.40, 34066,  2410,
9:19.60, 34066,  2085,
9:19.80, 34042,  1855,
9:20.00, 33999,  3894,
9:20.20, 33961,  4009,
9:20.40, 33932,  4020,
